iter	M_lnTg(1)	M_lnCYP_VmaxC(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnCYP_VmaxC(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnCYP_VmaxC(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnCYP_VmaxC(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnCYP_VmaxC(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnCYP_VmaxC(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnCYP_VmaxC(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnCYP_VmaxC(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnCYP_VmaxC(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnCYP_VmaxC(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
0	-2.43323	4.42417	4.90071	10.4658	9.00599	7.90851	9.82004	10.7003	9.95502	14.6846	4.44259	7.55246	-4.79296	-5.31996	-0.555803	2.34081	-0.059555	-0.987553	0.016169	0.338824	0.151951	0.222171	0.277527	0.12355	0.455929	0.152397	0.104459	0.397344	0.304586	0.382559	0.142041	0.309125	0.114691	0.260443	0.0940084	0.100682	0.458837	0.124059	0.196721	0.654785	0.383249	0.0806168	0.213304	-2.06492	3.09098	4.57513	10.1466	8.41541	7.41358	9.22798	11.4148	9.67305	14.8982	4.68357	7.02853	-5.06352	-4.56077	-0.173286	2.2535	-0.436638	-0.969434	0.158919	0.408597	-2.40161	4.32373	5.38593	10.9226	8.58524	7.80334	9.80648	11.9624	9.77864	14.7111	4.82226	8.20551	-5.52446	-5.70172	-0.909697	2.70873	-0.705133	-1.2535	0.0955137	0.021837	-1.60135	4.32327	4.44449	11.3209	9.31213	8.4803	9.27606	10.596	9.84393	13.3302	4.37799	8.86329	-4.58711	-4.87771	-0.664498	2.92254	-0.0845503	-0.501794	-0.567652	-0.35309	-2.19436	3.80262	4.67877	10.6693	8.66872	8.57641	10.008	10.808	9.41813	14.5282	4.52792	8.62795	-5.10157	-5.32712	-0.324038	2.38406	-0.949278	-1.21114	-0.163707	-0.854656	-2.14263	4.65831	4.99689	10.9437	8.66014	7.81032	10.0506	9.31967	9.94086	14.9294	4.27814	7.56062	-4.19546	-5.41451	-0.676767	2.33482	-0.0459015	-1.19103	-0.117609	0.247638	-2.11185	4.65963	4.31813	10.0474	9.1869	8.28899	9.78826	10.877	10.0359	13.93	4.72019	7.9534	-4.56298	-4.79297	-0.601088	2.46477	-0.481113	-0.774735	-0.879029	0.160054	-2.2892	4.55877	5.45679	10.3229	9.20829	7.28669	9.42183	10.4077	9.47547	14.8655	4.99577	8.82902	-5.22246	-5.93734	-0.573639	2.70347	-0.63179	-0.86486	-0.255469	0.275106	-2.30396	4.92741	5.42952	10.6763	9.22134	7.98605	10.3287	9.42376	10.2639	14.8648	4.30454	7.19913	-4.68983	-5.01758	-0.485018	2.47858	-0.617108	-1.52574	0.279913	-0.614632	-8.742630e+01	-5.343327e+03	-5.430753e+03
160	-0.00829666	3.72821	7.3529	8.37419	9.26045	9.0023	10.181	10.8668	9.80314	11.6804	7.70471	6.29695	-5.9102	-2.28075	-0.925935	2.03508	-0.625399	0.00722337	-0.396552	0.346165	0.151384	0.362829	0.210421	0.143037	0.208447	0.103696	0.137286	0.1823	0.293241	0.649873	0.293207	0.248376	0.113055	0.12782	0.311448	0.592413	0.0784907	0.242527	0.302589	0.063558	0.0221191	0.0331271	0.0112616	-0.00618104	3.88275	7.20096	7.8309	8.91429	9.18362	10.0759	10.3486	9.71179	11.2285	7.24124	5.24922	-5.44133	-2.11036	-1.40566	2.62197	-0.705133	-0.425685	-0.791644	0.287866	-0.0602094	4.10662	7.68438	8.67926	9.19461	9.34325	10.0364	11.1028	9.30611	11.5717	8.15897	6.30332	-5.91265	-2.34828	-1.11865	2.36225	-0.580988	0.0716538	-0.377267	0.338846	-0.167405	4.10852	7.48914	8.56617	9.19403	8.4333	10.1468	11.6509	9.43425	11.5595	8.62628	6.33348	-5.58198	-2.17918	-0.268859	2.19575	-0.938428	-0.146402	0.0141316	0.413012	-0.000595702	2.6069	7.50843	8.18034	9.23014	8.96419	10.0124	10.7956	9.60473	10.4487	7.92835	6.27987	-5.75257	-2.27277	-0.954478	3.54837	-0.279331	-0.417955	-0.351932	0.328686	-0.0101553	2.60474	7.11681	8.74043	8.76075	9.1313	10.4477	11.2656	9.06977	12.0195	7.96155	6.69522	-5.89148	-1.94363	-0.810922	2.025	-0.592862	0.0166703	-0.599379	0.212603	-0.25737	3.95818	7.35031	8.78406	8.95172	9.01907	9.94913	10.729	9.64706	12.4555	7.7677	 6.66	-5.86012	-2.42403	-0.748152	2.14278	-0.616378	-0.384491	-0.80651	0.481056	-0.352315	3.82211	6.2682	8.88896	8.71213	8.78139	10.0089	10.4703	10.2123	11.8708	8.19026	6.67129	-5.84453	-2.14458	-0.415261	2.20853	-0.693606	0.166921	-0.89321	0.568961	-0.191207	3.3896	7.37024	7.57555	9.30279	9.1592	10.4081	10.5494	9.60444	11.3076	8.56006	6.92505	-5.85464	-2.03069	-1.51052	1.92913	-0.414841	-0.158258	0.152482	0.178379	-5.063214e+01	1.152344e+02	6.460226e+01
320	-0.00650885	2.04566	7.81385	8.51466	8.59809	9.02895	10.48	10.9904	9.70937	11.917	9.39221	6.75811	-5.10097	-1.81061	-0.927751	3.44366	-0.552033	-0.00622011	-0.45365	0.474862	0.053156	0.056991	0.0532879	0.297106	0.106783	0.098323	0.105041	0.172763	0.469666	0.215775	0.114707	0.17295	0.375354	0.130556	0.16548	0.830168	0.184856	0.182082	0.0870972	0.0532723	0.022959	0.0265677	0.0134255	-0.118835	1.97294	7.89558	8.33167	8.99753	9.5314	10.2391	10.7537	10.1343	11.6093	9.85806	6.58245	-5.39717	-1.71514	-1.32306	3.35685	-0.718418	0.0615878	-0.738235	0.295429	-0.203211	1.58853	7.66633	8.71299	8.82343	8.94257	10.479	10.9332	9.70101	12.261	9.73816	6.46431	-5.37401	-1.96299	-0.908118	2.39668	-0.624747	-0.183095	-0.255289	0.519806	-0.182969	2.2613	7.74203	8.89062	8.29829	8.79319	9.90231	10.6737	10.0129	12.1899	9.32035	6.42647	-5.75233	-1.6948	-0.674816	2.00324	-0.765283	-0.0714527	-0.935125	0.619049	-0.00340063	1.9442	7.95316	8.54615	8.5558	8.7464	10.088	11.2375	10.2568	11.5815	9.3784	6.25822	-5.82354	-2.29562	-1.31571	3.71257	-0.0741835	-0.253486	-0.574989	0.260808	-0.427804	2.15315	7.48769	7.67035	8.55243	8.74322	10.2598	10.8316	9.32203	12.3381	9.32027	6.86362	-5.56601	-1.54333	-1.12476	2.60386	-0.613622	-0.209269	-0.24911	0.382895	-0.154727	1.78604	7.65164	8.5228	8.98927	9.08489	10.3096	11.4254	9.56753	12.0878	9.5917	6.81897	-5.29869	-1.8667	-0.937096	2.61841	-0.556073	-0.184922	-0.48537	0.230878	-0.196988	1.60957	7.40563	8.79901	8.57163	8.52678	10.0235	10.8604	9.8365	11.5916	8.95344	6.89596	-5.40366	-2.00787	-0.722361	2.39827	-0.457624	0.194425	-0.630295	0.356481	-0.00754763	1.39324	7.65413	8.0551	9.21771	9.6331	10.4554	10.8581	9.9284	11.8462	8.59812	6.86658	-4.93885	-1.72764	-1.41875	2.61697	-0.52581	0.0912397	-0.262546	0.358337	-3.324501e+01	1.454891e+02	1.122441e+02
480	-0.256389	1.42014	7.75947	8.20633	8.55999	8.90516	9.79863	10.1371	9.80976	11.8772	9.99622	6.61613	-5.5396	-1.71433	-1.28571	3.2845	-0.51996	-0.44494	-0.933641	0.621161	0.131003	0.133341	0.0525957	0.0883892	0.532655	0.124508	0.0846709	0.145707	0.33084	0.164534	0.0499427	0.172083	0.144497	0.046267	0.0673014	0.609245	0.0661992	0.101599	0.493153	0.138532	0.0165657	0.0204484	0.0148911	-0.343123	1.84388	7.88808	8.50575	8.64612	9.30118	10.0458	10.5594	10.3152	11.8336	10.0109	6.36007	-5.42395	-1.77906	-1.2637	3.72781	-0.78512	0.158338	-0.859026	0.305604	-0.410097	1.44754	7.88792	8.14343	8.82681	8.68521	9.41705	10.1805	9.81424	11.793	10.0532	6.74135	-5.42197	-2.0712	-1.12334	2.77564	-0.53513	-0.416836	0.0587514	0.594462	-0.576422	1.30635	7.83351	7.75544	9.21177	8.78979	9.75739	10.415	9.92046	12.2496	9.62327	6.46171	-5.31356	-1.91374	-0.922603	2.06099	-0.537065	-0.583857	-0.136836	0.281012	-0.00516054	1.2365	7.74003	7.9789	8.77305	9.01739	9.50087	10.1913	9.91965	11.6282	9.69308	6.05406	-5.00554	-1.88553	-1.25959	3.66639	-0.198882	0.0465506	-0.435919	0.506151	-0.685536	0.805023	7.52091	8.41967	8.02099	9.04528	10.0315	10.4182	9.72521	12.1416	9.97059	6.91349	-5.05372	-1.61167	-1.2471	2.76895	-0.503993	-0.839319	-1.06813	0.496779	-0.83747	1.35266	7.68233	8.51973	8.95843	9.17057	9.44975	10.5337	9.5982	11.9713	9.85826	6.79118	-5.38848	-1.87797	-0.962451	3.3665	-0.522684	-0.379238	-0.675192	0.449717	-0.678914	1.88332	7.78008	8.71364	8.65321	8.58596	9.7506	9.98839	10.2967	12.1841	10.0285	6.85447	-5.7379	-1.79206	-0.82391	2.48794	-0.452744	0.144403	-0.533159	0.367069	-0.222958	1.51563	7.675	7.97406	9.20062	9.11605	10.2223	9.79569	9.99018	11.8766	10.0531	6.79767	-5.72777	-1.59842	-1.44627	2.38802	-0.574411	-0.444011	0.127412	0.591723	-2.250318e+01	1.448072e+02	1.223041e+02
640	-0.601416	1.28828	7.84415	8.16855	8.70799	9.50777	9.33673	9.98256	9.58364	12.0471	8.52255	6.85236	-5.57888	-1.8298	-1.28056	3.24268	-0.47031	-0.562915	-0.444848	0.610087	0.204079	0.10779	0.0742727	0.200351	0.446074	0.12591	0.0483297	0.0942566	0.254325	0.206501	0.0873255	0.0703555	0.245297	0.0547547	0.11406	0.322974	0.0937672	0.253784	0.121924	0.0603853	0.01269	0.021556	0.0142349	-0.0713434	1.27026	7.63891	8.02074	8.20034	8.94638	9.08049	9.71202	9.46768	11.8334	8.51436	6.83023	-5.09317	-1.70839	-1.53588	3.63105	-0.739757	-0.712441	-0.801224	0.478017	-0.250935	1.50053	7.66087	8.36077	8.85593	8.68234	9.33553	9.75913	9.85438	11.5195	8.08549	6.46604	-5.4694	-2.02107	-0.989053	2.31505	-0.557671	-0.926811	0.115817	0.581031	-0.677736	1.5451	7.82007	7.95042	9.23653	8.94474	9.44369	10.1193	9.36475	11.3934	8.78207	6.48075	-5.31353	-1.66352	-0.713108	2.41105	-0.647527	-0.542416	-0.0418429	0.442665	-0.0281902	0.467355	7.8157	7.52345	8.81179	9.50833	9.39999	10.2204	9.90751	12.5331	8.53721	6.72874	-5.82742	-1.73933	-1.81274	3.77239	-0.151026	-0.755507	-0.713655	0.568243	-0.511388	1.12646	7.71559	7.88642	8.91067	9.13555	9.07117	10.1864	9.07551	12.4699	8.24799	7.02944	-5.43668	-1.75993	-1.20926	2.49137	-0.41808	-0.726048	-0.319128	0.510571	-0.592925	1.43002	7.75083	8.43409	8.85869	9.19351	8.91427	9.94324	9.46526	11.9857	8.96216	6.85281	-4.95253	-1.86882	-1.04157	2.78916	-0.461724	-1.00001	-0.695234	0.54937	-1.25611	1.0813	7.31404	8.08354	8.2722	8.66607	9.26035	9.50178	10.0954	12.4509	8.46821	6.80842	-5.78675	-1.64168	-0.993742	3.04861	-0.454755	-0.500034	-0.713069	0.590699	-0.766004	0.222477	7.56526	8.30223	8.88351	9.41652	9.11718	9.64528	9.67274	11.6242	8.68383	6.97832	-5.49853	-1.67463	-1.35637	3.34115	-0.48174	-0.454712	-0.459161	0.617014	-3.135462e+01	1.635619e+02	1.322073e+02
800	-0.26351	-0.0262999	7.58459	7.81226	9.13832	9.28896	9.2588	10.0059	9.87528	12.5387	8.81364	6.65178	-5.94754	-1.8439	-1.04154	2.33579	-0.44772	-1.28536	-0.259751	0.517054	0.0992947	0.128396	0.0988906	0.176846	0.147952	0.239286	0.160586	0.103993	0.331713	0.0530947	0.125483	0.123992	0.106358	0.0729609	0.206485	0.973112	0.0947157	0.165812	0.206642	0.0365461	0.0192487	0.0186935	0.0110363	-0.162285	-0.347561	7.55196	7.71568	8.22076	8.9674	9.28626	9.67386	9.62365	12.4422	8.91378	6.28153	-5.07565	-1.59198	-1.75648	3.27028	-0.653381	-1.76138	-0.87251	0.331379	-0.314664	-0.365082	7.75073	8.06055	9.00192	8.99675	9.26944	9.82747	10.407	12.8426	8.86319	6.43469	-5.93548	-1.76656	-1.14985	2.65091	-0.573309	-0.271947	0.144387	0.622206	-0.0597672	-0.109895	7.32961	8.40188	9.17667	9.19079	9.61188	10.1557	10.5143	12.6166	8.83335	6.53188	-5.92571	-1.97986	-0.492586	1.79056	-0.65881	-1.1529	-0.532051	0.367093	-0.0318024	0.253492	7.61826	7.01867	9.15015	9.20159	8.45072	9.60953	10.1229	12.5059	8.76744	7.00174	-5.87239	-1.91031	-1.81617	3.59575	-0.0104601	-1.24327	-0.325966	0.480684	-0.442571	-0.411996	7.03055	7.66337	9.22362	9.02474	8.61273	9.82735	9.03041	12.456	8.66833	6.84664	-5.99333	-1.98362	-1.10829	2.15226	-0.296749	-1.6662	-0.329524	0.423043	-0.437258	0.0718713	7.38829	8.0327	9.38494	9.61158	9.14417	10.1112	9.15763	12.4584	8.8479	6.73785	-5.75742	-1.85463	-1.12246	2.38008	-0.400392	-1.27574	-0.657036	0.379583	-0.391043	0.0889128	7.80259	8.84166	9.19461	9.0976	10.191	10.4443	9.92028	12.4025	8.65924	6.78672	-5.81016	-1.9411	-0.928474	2.25114	-0.36009	-0.95708	-0.447795	0.53583	-0.468701	-0.0438377	7.64597	7.32492	9.16206	9.12567	9.74883	9.8271	9.6725	12.7407	9.14196	6.68148	-5.38718	-1.663	-1.73546	2.82711	-0.428658	-1.1586	0.164182	0.581105	-2.774327e+01	1.567231e+02	1.289798e+02
960	-0.654526	0.229714	7.86588	7.81807	9.07095	8.98551	9.65643	10.4081	10.0123	12.8101	9.62351	6.95767	-5.72197	-1.76197	-1.22354	3.20665	-0.225666	-0.810166	-0.184856	0.569055	0.0733218	0.20923	0.0728035	0.067238	0.206486	0.170551	0.144229	0.18948	0.239013	0.157315	0.288155	0.106793	0.095276	0.154246	0.113322	0.561278	0.0966954	0.133455	0.0903851	0.0504852	0.0160306	0.0194898	0.0109755	-0.110225	0.208938	7.65179	7.83163	8.77476	9.43345	10.0578	10.4219	10.3378	12.2947	9.14414	7.07166	-5.92731	-1.57216	-1.56225	3.49463	-0.761234	-1.03586	-0.641242	0.39876	-0.439101	-0.0702777	7.80974	8.02558	9.06156	8.98583	9.92401	11.1666	10.0801	13.4761	10.4706	6.59072	-5.38593	-1.99237	-1.14993	3.011	-0.441315	-0.852954	-0.128299	0.61498	-0.627462	0.832392	7.64597	7.76245	8.72787	8.99865	9.24862	9.98752	10.2313	12.6241	9.81061	6.61125	-4.85297	-1.45774	-0.829673	3.08396	-0.713422	0.0717354	-0.415551	0.350211	-0.00666762	0.539969	7.99611	7.59257	8.77164	9.09522	9.43852	10.3684	10.4912	12.9778	9.85164	7.1985	-5.87759	-2.01504	-1.81823	3.73232	-0.0363867	-1.32976	-0.556837	0.380327	-0.547938	-0.480027	7.57174	7.76662	9.17459	9.15605	9.41665	10.2045	9.54912	13.0528	9.66125	6.94266	-5.59355	-1.77184	-1.30044	2.35796	-0.383883	-0.482023	-0.231387	0.262862	-0.800514	-0.260961	7.69225	7.82662	8.63433	9.33908	9.74209	10.3669	9.65724	12.5257	10.1887	6.76502	-5.37228	-1.429	-1.52832	3.09208	-0.492372	-0.341926	-0.733655	0.455557	-1.03952	-0.00329003	7.93215	7.93121	9.14903	8.99129	9.81374	10.3293	9.70654	12.7323	8.89901	6.73225	-5.91579	-1.57271	-1.16452	3.34357	-0.365996	-0.597114	-0.0943005	0.483558	-1.00943	0.110604	7.92861	7.70506	8.92912	8.81305	9.32942	9.9013	9.57476	12.4798	9.81788	6.84556	-5.25459	-1.87817	-1.76351	3.50148	-0.313283	-0.931373	-0.10317	0.469111	-2.588917e+01	1.611944e+02	1.353053e+02
1120	-0.602246	-0.817207	7.61401	7.46974	9.36868	9.04919	9.76249	10.5883	9.58276	12.9413	8.18642	6.81388	-5.4182	-1.78871	-1.60247	2.82356	-0.163907	-0.792677	-0.172049	0.540877	0.14596	0.166898	0.125164	0.195057	0.134235	0.18583	0.108429	0.0702882	0.244055	0.273181	0.2539	0.0574653	0.095546	0.0598252	0.184845	0.344249	0.104758	0.2343	0.0807409	0.199102	0.0265637	0.0185858	0.0100961	-0.361197	-0.883683	7.86861	7.53593	9.03044	9.46909	10.0472	10.3378	8.98737	12.8754	7.39744	7.12805	-5.56513	-1.54693	-1.72287	3.7428	-0.709089	0.111856	-0.385629	0.258454	-0.579028	-0.502846	7.55251	7.80535	8.54815	8.62892	10.1252	10.342	9.87003	12.1517	8.1938	6.46407	-4.80256	-1.88266	-1.29095	2.59372	-0.483376	-1.06529	-0.0268778	0.481573	-0.52155	-0.56729	7.96717	7.05662	9.35407	9.2073	9.19467	10.223	9.74327	12.6632	7.94717	6.74361	-5.71167	-1.38036	-1.1248	2.75688	-0.620971	-1.63028	0.165882	0.451071	-0.00127604	-1.12417	7.78255	7.17787	8.51733	9.10831	9.87264	10.3606	9.61099	12.7941	8.30543	6.88523	-4.55969	-1.71954	-2.05394	3.76105	-0.0837769	-0.263043	-0.545329	0.380398	-0.50529	-0.99203	7.38359	7.43469	9.08869	8.90141	9.76702	10.9749	9.72822	12.5268	8.65853	7.0369	-5.2195	-1.81494	-1.0844	2.68709	-0.495011	0.165119	0.0135788	0.414564	-0.618861	-0.999098	7.02183	7.77638	9.11111	9.48653	9.5656	10.3462	9.94272	12.6535	8.56559	6.89544	-5.5573	-1.99856	-1.14273	2.52605	-0.34992	-1.00493	-0.692246	0.239324	-1.0606	-0.60036	7.85252	7.45687	9.38881	8.94333	10.1259	10.5189	10.1434	13.172	7.88876	6.74718	-4.90919	-1.72207	-1.32711	2.45827	-0.276442	-0.907902	0.0754911	0.426387	-0.130419	-0.543892	7.89348	7.27278	9.21337	9.06215	9.81821	10.2783	9.32671	12.5478	8.9037	6.82901	-5.19748	-1.88301	-1.90136	2.40561	-0.323163	-1.10855	0.125403	0.209028	-3.920079e+01	1.561846e+02	1.169838e+02
1280	-0.77787	0.251034	7.75605	7.50448	9.3577	9.36424	9.67876	10.6088	10.1157	13.1685	9.40093	6.72577	-5.98077	-1.78897	-1.43675	2.95671	-0.312625	-0.72158	0.154758	0.560403	0.22502	0.416831	0.0664119	0.0778084	0.102243	0.137259	0.0830943	0.0941369	0.371558	0.499105	0.334483	0.144973	0.116632	0.102376	0.11472	0.198219	0.134019	0.0596363	0.263717	0.110899	0.0113575	0.0201441	0.0128957	-0.0489864	0.0776304	7.8348	7.4589	9.02456	9.52123	10.1437	10.4831	9.19306	13.3176	8.96055	6.83221	-5.8599	-1.26146	-1.65932	3.47669	-0.880331	-0.592648	-0.228015	0.595985	-0.47098	0.336406	7.58593	7.58322	8.94642	8.98668	9.66891	10.2717	9.88802	13.2852	9.33134	6.32248	-5.48101	-1.69681	-1.17315	3.42501	-0.586384	-0.576791	0.175342	0.624274	-0.997108	0.660764	7.77291	7.07555	9.29278	8.58425	9.41737	10.507	10.2121	12.6911	9.11008	6.74402	-5.77815	-1.80044	-1.00314	2.86549	-0.525303	-0.705538	0.349153	0.416681	-0.0015072	-0.0752692	7.84594	7.37479	9.01404	9.18184	9.5845	10.8442	10.4734	12.8739	8.82365	6.68947	-5.71174	-1.96164	-1.80532	3.76628	-0.0762248	-0.54956	-0.411086	0.27993	-0.51199	0.127212	7.97749	8.05882	9.33043	9.05836	9.51348	10.8184	9.92118	13.2845	9.14154	6.98109	-5.74873	-1.85619	-1.09945	2.47587	-0.420087	-0.643467	-0.00170346	0.356314	-1.28107	0.387577	7.78136	7.62596	9.34767	9.49482	9.70114	10.6943	9.83601	12.8737	9.93139	7.16885	-5.928	-1.72954	-1.47829	3.48421	-0.332069	-0.747672	-0.376572	0.411202	-0.833431	0.895863	7.60132	6.9924	8.85706	8.72543	9.68214	10.005	9.31513	13.8207	10.0383	6.96058	-5.66229	-1.51116	-1.60256	2.93969	-0.271102	-0.979771	-0.12669	0.289668	-0.558341	0.133957	7.75546	7.48287	9.29028	9.32646	9.66059	9.9686	10.5327	12.5177	9.42317	7.03366	-5.57574	-1.81976	-1.81661	2.83048	-0.307413	-0.826696	-0.285675	0.307323	-2.210696e+01	1.514536e+02	1.293467e+02
