iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
21440	-1.38295	6.00819	5.37927	8.97453	9.02621	10.0316	11.272	10.0116	14.4228	12.2208	11.7328	-5.61108	-2.17793	-1.78914	2.14089	0.0912462	0.0959394	0.0612705	0.0530368	0.172089	0.311267	0.236802	0.147727	0.143349	1.22658	0.236965	0.202163	0.215758	0.0300092	0.0439502	0.0162161	-0.919505	6.05836	5.57279	9.09775	8.8956	9.71408	11.2149	9.57353	14.8981	11.5944	12.3111	-5.22875	-2.42111	-2.09644	-1.17556	5.82893	5.37381	8.89156	9.09875	9.80095	11.009	9.98618	13.7435	12.1828	11.4515	-5.94533	-2.03633	-1.93342	-2.35724	6.31376	5.57131	9.14815	8.95984	9.90527	11.3859	9.79312	14.7879	12.5377	11.2124	-5.81209	-2.00056	-1.62666	-0.0168681	5.9884	5.0244	8.66117	8.81586	9.47983	10.3501	9.42546	13.9353	11.8102	10.5895	-5.30189	-1.92525	-2.13373	-2.0233	6.05529	5.51294	8.87249	8.95769	9.85385	11.0924	9.11699	14.9805	12.0194	12.829	-5.76701	-2.0622	-1.7994	-1.90221	6.13106	5.63454	9.22627	8.98548	9.31378	11.1528	10.1132	14.709	11.8059	12.4605	-5.8423	-2.05064	-1.61585	-2.18514	6.29221	5.54316	9.22392	9.14212	10.2533	10.5774	10.5006	14.5424	12.3147	9.44567	-5.31674	-1.68773	-1.81991	-1.07273	6.15338	5.09439	8.98937	8.96645	9.7256	10.2611	9.54798	14.4181	12.7545	11.4404	-5.58432	-2.06119	-2.33707	-4.370505e+01	9.920245e+01	5.549740e+01
21520	-1.70216	6.21467	5.85641	8.92393	9.10101	10.0166	10.8467	10.1213	14.6535	12.2915	12.8735	-5.04165	-1.66444	-1.90962	0.636213	0.0729009	0.404652	0.227139	0.0923323	0.208135	0.113944	0.0507425	0.436626	0.149747	0.147325	0.0424558	0.104084	0.107176	0.0280149	0.0414603	0.0162058	-0.881932	6.02961	5.46499	9.08232	8.82671	9.85085	10.9665	9.96984	14.8141	11.7823	12.5223	-4.97113	-2.18326	-2.09237	-1.17052	5.81343	5.23015	8.92746	9.03863	9.33222	11.0812	9.96327	14.3934	12.3995	12.4366	-4.95912	-1.99879	-1.95885	-2.15204	5.97204	5.39912	9.17587	9.01478	9.4941	10.8185	10.2673	13.7393	12.1311	12.7638	-5.00916	-2.2361	-1.458	-0.0046945	6.08521	5.04151	8.71922	8.91604	10.1008	10.7317	9.63992	14.2806	11.6225	12.5292	-5.28388	-1.73129	-2.10006	-2.46147	5.89336	5.48735	9.1979	9.12231	9.51283	10.9033	10.2997	14.6785	12.2229	12.747	-4.94877	-1.98218	-1.69	-2.06131	6.65781	5.98591	9.23745	9.16674	10.2392	11.1625	9.86389	14.582	12.1292	12.4328	-5.04119	-1.96498	-1.79148	-2.3515	6.27259	5.46789	9.02396	9.09721	10.5069	10.7034	10.3597	14.4577	12.7934	12.7774	-4.96364	-1.58097	-1.99909	-1.00998	5.852	4.97883	9.0422	8.93964	10.1083	10.6216	10.386	14.7539	12.624	12.8389	-4.81086	-2.05155	-2.27471	-2.238164e+01	1.050481e+02	8.266644e+01
21600	-2.09513	6.1747	5.14067	9.14013	9.01732	9.89231	11.0436	9.72077	13.9304	11.8337	12.733	-5.71366	-1.89992	-1.9104	0.965894	0.247166	0.223225	0.0782958	0.0932404	0.0873609	0.19068	0.830702	0.488983	0.0950328	0.145078	0.234171	0.11987	0.122489	0.0331504	0.0450377	0.0131413	-0.96661	5.61516	5.20403	8.90457	8.73258	10.0739	11.0502	 9.28	13.7966	11.6178	12.3129	-5.66753	-2.29788	-2.05786	-2.32986	5.77414	5.24483	9.07311	9.10029	10.0827	11.0306	10.249	12.5067	11.8388	12.8029	-5.98189	-2.06623	-1.92047	-2.19363	5.90094	5.29567	9.22427	9.01697	9.89187	11.2099	9.78764	14.2971	12.0112	12.7742	-5.80233	-2.23805	-1.44531	-0.0078167	6.194	5.16355	9.14573	9.23398	10.0255	10.7032	9.00126	14.0261	12.065	12.1221	-5.42435	-1.83992	-2.01099	-1.89038	6.2313	5.72039	9.25936	9.0984	9.50593	11.4868	9.21678	14.8304	11.4712	12.3169	-5.59079	-2.00153	-1.60291	-1.6287	6.73693	5.96882	9.2324	9.1987	9.72831	11.2664	10.2369	13.621	12.2658	12.024	-5.57983	-1.82315	-1.91061	-2.49338	6.17926	5.36894	8.85499	8.8054	9.50317	9.92473	10.4794	14.1664	12.0936	12.4793	-5.18081	-1.78615	-1.86653	-1.03996	6.14223	5.11333	9.1961	9.0026	10.3275	10.9889	9.62147	14.6749	11.5759	12.2675	-5.78338	-2.05147	-2.2163	-3.573867e+01	1.015149e+02	6.577618e+01
21680	-1.1198	6.29579	5.40462	9.33245	9.15088	10.0294	10.9027	10.0669	14.5663	 11.7	12.9591	-5.45359	-1.81653	-1.97783	0.617731	0.12856	0.0707278	0.11232	0.0639104	0.101242	0.144509	0.993948	0.111286	0.335657	0.0653762	0.314672	0.0738033	0.0729924	0.0307118	0.0358342	0.0100462	-0.936855	5.84981	5.40233	9.31146	9.16636	9.77937	10.8139	10.1378	14.79	11.3062	12.7185	-5.14925	-2.25712	-2.10373	-2.18309	5.72846	5.22835	9.02125	9.11752	9.93086	10.7943	10.1918	14.1843	12.9751	12.4916	-5.1052	-2.0944	-1.9705	-2.17232	6.20706	5.52651	9.3319	9.16637	9.9922	11.3376	9.67974	14.6017	11.4032	12.6157	-5.97149	-2.01107	-1.54552	-0.0284092	6.28934	5.22924	9.17828	9.41884	9.97554	10.616	9.63558	14.582	12.1706	12.5708	-5.14476	-1.86376	-2.16632	-2.16193	6.15735	5.59927	8.61727	8.66957	10.0475	11.1935	9.57463	14.8297	12.6089	12.9557	-5.79758	-1.90607	-1.81469	-2.04073	6.75111	5.83073	9.36856	9.4706	9.70789	10.4021	9.43655	14.6908	12.5459	12.8349	-5.56626	-1.66672	-2.08547	-1.72209	6.46617	5.6086	9.04403	8.96006	9.72232	10.7367	10.0495	14.2396	12.736	12.8279	-4.89732	-1.71179	-1.89563	-1.16223	6.6018	5.2899	9.13436	9.0258	10.3294	10.7256	9.36466	13.9026	11.9617	12.6773	-4.8346	-1.95128	-2.47212	-2.309736e+01	1.060282e+02	8.293081e+01
21760	-1.53392	6.42089	5.64995	9.02157	9.02258	9.75216	10.6976	10.2799	14.3054	12.7963	12.235	-5.62581	-1.83124	-1.94001	0.462112	0.059071	0.0677541	0.0626365	0.053515	0.0914612	0.0804813	0.0651024	0.358781	0.0729052	0.150463	0.13119	0.0742434	0.0643938	0.022572	0.0377479	0.0129913	-1.08086	6.18578	5.57784	9.18683	8.95065	9.82326	10.7427	9.94193	14.1349	12.4017	12.4059	-5.22225	-2.21634	-2.1359	-1.23313	6.10386	5.62367	8.80389	8.89054	9.56953	10.8362	10.3396	14.6907	12.3592	12.0029	-5.49969	-2.0419	-1.93209	-2.41876	6.49285	5.69879	9.25864	9.17662	9.71235	10.8853	10.4925	14.42	12.6758	12.2945	-5.55597	-1.90452	-1.60175	-0.0221151	6.35994	5.4584	8.91832	9.15834	9.84879	10.5315	9.95169	13.6103	12.9511	12.3177	-5.98467	-1.84175	-2.0037	-1.85733	6.31877	5.77389	8.74426	8.75767	9.44124	10.8002	10.093	14.9784	12.6749	12.7033	-5.78048	-1.95389	-1.68241	-1.79631	6.27804	5.62403	9.13514	9.08204	9.28074	10.5298	9.93824	14.2715	12.9016	12.111	-5.68337	-1.90997	-1.83487	-2.37539	6.66068	5.72253	9.27525	9.2053	10.182	10.4726	10.3313	14.3897	12.8588	11.8691	-5.33384	-1.58963	-1.88279	-0.936041	6.59698	5.28176	9.01697	9.12467	10.2968	10.7681	10.0261	14.4163	12.5443	12.3618	-5.64409	-1.92467	-2.53765	4.125824e+00	1.038817e+02	1.080076e+02
21840	-1.89211	6.13024	5.38534	9.31125	8.79003	10.2973	11.3221	9.57202	13.1412	12.6047	12.5814	-5.14071	-1.99241	-1.80936	0.983084	0.0815239	0.0750674	0.127937	0.0562885	0.185898	0.413395	0.251277	0.475414	0.62042	0.316355	0.0648677	0.108523	0.0871381	0.0349004	0.0501671	0.0107436	-1.12247	6.08868	5.52702	9.09898	8.89029	9.55085	10.5805	9.37967	12.8821	12.344	12.1493	-5.31971	-2.42087	-2.06054	-1.56586	6.12233	5.60311	8.75757	8.84539	10.1634	11.3503	9.34041	14.0484	11.5286	11.3638	-5.16285	-1.9668	-1.92671	-2.49162	5.65059	5.16004	8.79974	8.74296	10.234	11.4421	9.41588	12.3222	12.3856	12.6025	-5.22794	-1.94995	-1.52491	-0.0214162	6.09387	5.12933	9.12001	9.25908	10.1838	10.8375	9.90548	13.0346	11.8693	12.1446	-4.91995	-1.7862	-2.05101	-2.26756	6.07768	5.59686	8.92121	8.87747	10.3295	11.3853	9.04873	14.1605	11.5347	12.8348	-5.15974	-1.98189	-1.72471	-2.03424	5.90321	5.25172	8.87538	8.79342	10.2929	11.3968	9.18958	13.2764	11.2459	12.4362	-5.01743	-1.9475	-1.91382	-1.54813	6.44616	5.62448	9.26697	9.324	10.4231	11.0165	9.16712	13.1059	12.2909	11.8977	-5.3033	-1.74377	-1.89996	-1.05686	6.6775	5.30696	8.90394	8.84594	10.4411	11.0779	9.14858	13.4777	12.4282	11.4972	-4.80838	-1.93431	-2.49493	-4.097955e+01	9.671369e+01	5.573415e+01
21920	-1.54114	6.01644	5.30253	9.36812	9.2103	9.9251	10.9724	10.1403	14.7176	12.1377	11.2438	-5.68371	-2.03399	-1.95233	0.74975	0.0597558	0.0787391	0.0779371	0.153895	0.142392	0.068495	0.247678	0.989319	0.479887	0.174884	0.265758	0.103045	0.0690069	0.0282251	0.0394095	0.0108349	-0.955174	5.74722	5.44376	9.05559	8.74042	9.81731	11.0691	10.4407	12.4995	11.4103	10.6483	-5.87273	-2.26686	-1.90277	-1.41327	6.31931	5.88832	9.21779	9.15383	9.85138	10.8813	10.1293	14.428	12.6513	11.1068	-5.62457	-2.20214	-1.72406	-2.40719	6.34069	5.52219	9.30266	9.11317	9.58417	11.3751	10.2822	14.0709	11.3656	11.5656	-5.6169	-2.1441	-1.63194	-0.0564861	6.23737	5.16641	8.79218	8.95529	10.2596	10.9393	10.0583	14.9529	11.9563	11.6867	-4.76011	-1.84282	-2.05507	-2.4889	6.02652	5.55503	9.34457	9.39902	9.79658	10.7971	10.3906	14.6435	11.4977	11.6758	-5.67187	-1.98155	-1.7738	-2.25061	6.30807	5.61487	8.98613	8.80268	9.79644	10.8348	10.3808	13.9248	12.4373	11.7663	-5.62491	-1.98788	-1.77832	-1.49962	6.14678	5.47849	9.13533	9.11306	9.65724	10.44	10.4159	13.2096	12.4332	11.5861	-5.68735	-1.65562	-1.83571	-1.55124	6.22252	5.24003	8.96154	8.76601	10.2733	10.8705	9.98914	14.8048	11.8367	11.219	-5.70329	-2.02821	-2.18125	-2.783640e+01	9.482104e+01	6.698465e+01
22000	-1.38427	6.12974	5.36556	8.90854	8.78607	9.99734	10.6053	10.0415	14.9861	11.4564	10.7842	-5.83326	-1.78286	-1.94741	1.39084	0.0676419	0.102622	0.0618628	0.0892727	0.736328	0.132488	0.0864547	0.222861	0.166758	1.28444	0.10955	0.108831	0.0906418	0.0248847	0.0344237	0.0133041	-1.24401	6.06625	5.47496	9.24374	8.95992	10.2777	11.1028	10.1717	14.849	10.9805	10.4878	-5.9506	-2.22059	-2.17502	-2.06155	6.20003	5.58448	9.0228	9.17383	9.47301	10.5129	9.65248	14.5641	11.0461	9.15789	-5.53048	-1.93932	-2.01688	-2.12183	5.84166	5.19473	8.78137	8.70878	9.07829	10.8594	9.92068	14.4611	11.4355	12.6245	-5.6185	-2.04082	-1.5404	-0.0113182	6.2765	5.33962	8.63427	8.80534	9.90305	10.5464	10.0832	14.7715	11.6266	9.50861	-5.90118	-1.66978	-2.01068	-2.38518	6.07445	5.60441	8.98934	8.96234	9.24345	10.4175	9.44452	14.5885	10.9755	11.0384	-5.97929	-2.17733	-1.69337	-1.67349	6.14973	5.53147	8.97293	8.84558	9.00382	10.8948	9.94374	13.6664	11.1824	11.8288	-5.65349	-1.99704	-1.78327	-1.35557	6.12582	5.48853	8.93454	8.93612	10.3611	10.9144	10.4031	14.6091	10.5336	11.0438	-5.61232	-1.68081	-1.82436	-0.722033	5.69319	4.93557	8.81382	8.76515	9.47426	10.2895	10.1289	14.556	11.4277	10.5808	-5.93963	-1.9486	-2.16677	-3.018819e+01	9.590344e+01	6.571525e+01
22080	-1.52021	6.08215	5.31686	9.29503	9.22372	10.1373	10.8815	9.82793	14.2788	11.1076	10.902	-4.51758	-2.06063	-1.88505	0.544883	0.0558784	0.185382	0.0981717	0.180024	0.179834	0.171618	0.377741	0.167927	0.497342	0.259365	0.141353	0.067534	0.0896529	0.0404632	0.0424567	0.0107768	-0.98584	6.1506	5.61621	9.29998	9.09846	9.78059	10.8955	9.90981	14.1269	10.1255	10.7031	-4.87921	-2.29006	-2.08131	-2.22662	5.94927	5.25192	9.09571	9.30196	10.355	10.9223	9.15503	14.1837	10.3392	10.5304	-4.06279	-1.995	-2.1033	-2.31495	6.15717	5.48321	8.99899	8.85947	9.63086	11.1547	10.2328	14.7462	11.6511	11.851	-4.60975	-1.98023	-1.40209	-0.0871714	6.23338	5.07953	8.9099	9.20464	10.3055	10.8444	9.30167	14.525	11.1759	11.7163	-4.09465	-1.6877	-2.29167	-2.44309	6.08005	5.58706	9.20493	9.02401	9.36905	10.7122	10.4277	13.8638	11.0136	10.995	-4.59209	-2.03759	-1.65985	-1.5375	6.42475	5.68849	9.31821	9.07239	9.89265	11.515	9.75027	13.8383	11.2606	11.1727	-4.71069	-2.03395	-1.74628	-1.81744	6.05602	5.25761	9.08591	8.82199	9.43507	10.5226	10.2362	13.9306	12.0415	11.0095	-4.50482	-1.7879	-1.76337	-0.778202	5.6267	4.94209	8.97821	8.92681	10.0093	10.83	10.4126	14.03	11.1876	10.5714	-4.22187	-2.13104	-2.25999	-3.387041e+01	9.178880e+01	5.791839e+01
22160	-1.26084	6.16991	5.35217	9.08922	8.85954	9.82573	10.8259	10.1117	14.6291	12.1381	12.6361	-4.5737	-1.98867	-1.80474	0.594374	0.05827	0.192411	0.0726073	0.0770667	0.421104	0.118635	0.894378	0.203017	0.620139	0.253011	0.153503	0.23366	0.0567754	0.024928	0.0562022	0.0114646	-0.933123	6.21047	5.73852	9.25496	8.87476	10.2615	11.8057	9.71231	14.701	12.5225	12.2323	-4.67576	-2.38936	-1.95053	-1.99915	5.79337	5.30666	8.95567	9.05407	9.98457	10.5542	10.0636	14.2892	11.9824	12.7761	-4.7175	-2.1903	-1.8925	-2.28741	6.07546	5.48052	9.11452	8.95342	8.94489	10.5098	9.02101	13.9902	12.485	11.7354	-4.77477	-2.28939	-1.42479	-0.00449495	6.44146	5.34003	8.69803	8.83351	10.152	10.6301	10.0125	14.2899	11.1296	12.7492	-3.9586	-1.92233	-2.16771	-1.95831	6.27666	5.85914	9.1146	9.02405	9.33479	10.8023	10.4358	14.7559	11.9505	12.6328	-5.12569	-1.93737	-1.58016	-2.43988	6.38811	5.64407	9.08959	8.91591	9.96409	11.1606	9.72401	13.858	11.2055	12.4626	-4.88271	-1.89299	-1.80372	-1.8303	6.36241	5.64545	9.13447	8.91633	10.2352	10.5963	9.01954	14.5658	12.0372	12.2864	-4.35103	-1.70514	-1.76024	-1.64738	5.87744	5.03834	9.10064	8.95786	9.91068	10.4969	10.1964	13.3621	11.4843	12.3682	-4.3273	-1.93805	-2.22504	-4.363518e+01	9.787984e+01	5.424466e+01
22240	-1.67665	6.09113	5.4256	9.24744	8.97995	10.04	10.872	9.90257	14.326	11.0847	12.4067	-5.97555	-2.31874	-1.96001	0.633721	0.108735	0.060967	0.151961	0.0624587	0.219391	0.333573	0.272511	0.0584033	0.123799	0.129355	0.100382	0.129364	0.0679377	0.0312845	0.0637483	0.0134736	-0.980847	6.04267	5.57555	9.3769	9.04934	10.3246	11.5152	9.91837	14.7031	10.6992	12.0197	-5.15575	-2.6295	-2.09412	-2.11173	5.82341	5.36459	8.96432	9.03234	9.28634	10.1784	9.91901	13.8328	11.0794	12.6992	-5.89324	-2.14333	-1.89712	-2.48968	6.00239	5.44638	9.37823	9.08275	9.66837	10.7125	10.3729	14.5553	11.478	12.5016	-5.91049	-2.52669	-1.22561	-0.054366	6.46295	5.3257	8.62295	8.88062	10.2787	10.6873	10.0259	14.3347	10.8442	12.6501	-5.61965	-1.85632	-2.17098	-2.09303	6.23947	5.73652	9.17753	9.04311	10.3021	11.2134	9.49122	14.2678	11.2601	12.4156	-5.67756	-2.06051	-1.69928	-1.71299	6.02067	5.40718	8.82471	8.74523	9.93115	11.3897	9.74039	14.3397	11.1152	12.1623	-5.59842	-1.98379	-1.78028	-1.65483	6.31945	5.42626	9.07242	9.11683	10.3674	11.1603	10.4287	14.1735	11.0905	12.2329	-5.89599	-1.54198	-1.93567	-1.25652	6.17493	5.15969	9.18969	9.12133	10.3072	 10.9	10.1929	14.3044	11.4388	12.967	-5.94477	-1.97647	-2.33314	-1.448830e+01	8.436614e+01	6.987783e+01
22320	-1.44168	6.1125	5.4066	9.17977	9.10874	9.32612	10.2799	9.89264	14.8697	12.8569	12.2523	-4.9957	-1.79086	-1.77067	0.25825	0.10073	0.148827	0.0467787	0.0743204	0.100311	0.101244	0.428353	0.195147	1.23171	0.183153	0.0829231	0.127307	0.0689925	0.0286104	0.047493	0.0128661	-1.04932	5.93796	5.41401	9.06234	8.79682	9.15451	10.1251	9.05221	14.3285	11.9323	11.9129	-5.06817	-2.53866	-2.06613	-1.65236	6.45055	5.84094	9.14196	9.24117	9.16018	10.0129	10.4468	14.9895	12.8551	12.1739	-4.54751	-1.93201	-1.91297	-2.22977	6.37352	5.6537	9.28107	9.10597	8.89496	10.3223	10.3924	13.5211	12.8944	11.8462	-5.23429	-2.16652	-1.47904	-0.00897634	6.28171	5.15924	8.80444	9.01479	9.14487	9.88778	9.53137	14.723	11.5978	12.2534	-4.45268	-1.88827	-2.23579	-2.14151	6.40924	5.87499	9.27649	9.24746	9.15458	10.5126	9.71466	14.4295	12.2842	12.6898	-5.03314	-1.86571	-1.73933	-1.89475	6.11221	5.50048	9.11241	9.00665	8.934	10.3218	9.95183	14.7366	12.2818	12.5262	-4.89656	-1.85991	-1.83249	-1.50848	6.37497	5.68415	9.02412	8.83469	9.85663	10.5338	9.79016	13.6291	11.5633	11.7171	-4.89143	-1.78522	-1.784	-1.05871	6.45022	5.33759	9.04385	8.93595	9.46991	10.1989	10.4279	14.7286	11.9385	12.395	-4.66852	-1.93647	-2.31558	-3.212037e+01	1.031641e+02	7.104369e+01
22400	-1.84839	6.17876	5.31474	9.09847	9.12655	9.62644	10.6995	9.84243	14.2535	11.1429	12.6263	-5.70469	-1.98069	-1.78675	1.46281	0.102344	0.0964513	0.121131	0.265269	0.160984	0.106264	0.204522	0.141422	0.0626195	0.243914	0.0469073	0.135566	0.131256	0.0345028	0.0308613	0.012481	-0.770824	5.93288	5.56604	9.38682	9.21763	9.00579	10.414	9.72446	13.6131	11.5376	11.6766	-5.75255	-2.35542	-2.05731	-1.33106	6.26662	5.78809	9.29716	9.49836	9.50746	10.8745	9.45494	13.8721	11.0386	12.3436	-5.81886	-2.07402	-1.91897	-2.29844	6.43265	5.55636	9.12255	8.98398	9.15571	10.4372	10.0264	14.8227	11.0853	12.7104	-5.43064	-1.95561	-1.52857	-0.0479828	6.30359	5.20112	8.65593	8.90879	9.9022	10.4312	9.312	13.9335	10.8876	12.0185	-5.62796	-1.79113	-2.1816	-2.23522	6.4371	5.89103	8.99215	8.97874	9.70336	10.9367	9.31484	14.2615	11.2813	11.734	-5.80879	-2.04084	-1.72668	-1.29434	6.14509	5.61096	9.3882	9.18813	8.75915	10.5038	9.62435	14.1181	11.2209	11.3997	-5.77619	-1.954	-1.70326	-2.29212	6.41616	5.55957	8.90235	8.87108	9.99942	10.6213	10.4576	14.4836	11.2907	12.0313	-5.79008	-1.60331	-1.9542	-1.42091	6.39601	5.25664	8.97035	8.93865	10.0762	10.3069	9.16805	13.7316	11.3121	12.4077	-5.93407	-2.02838	-2.40602	-2.894317e+01	1.007236e+02	7.178040e+01
22480	-0.857704	6.12297	5.79254	9.36124	9.15336	9.77697	10.5301	9.7779	14.9637	11.3786	12.1403	-5.66064	-1.99043	-2.01934	1.09559	0.0720045	0.134193	0.109175	0.0507331	0.324359	0.0737348	0.218371	0.328944	0.219146	0.341038	0.108126	0.11157	0.111625	0.0312759	0.0547663	0.0175414	-0.963631	6.10672	5.60001	9.3395	9.05986	9.13088	10.4166	9.50237	13.9111	11.0835	12.5694	-5.97689	-2.31634	-2.04143	-1.13869	6.53463	5.92416	9.23632	9.29578	8.30727	10.8154	9.97656	14.4296	11.2762	11.8456	-5.77976	-2.09272	-1.86604	-1.98244	6.32215	5.53465	9.15076	9.072	9.00957	10.7414	9.57427	14.1508	10.9718	12.4681	-5.89315	-2.06417	-1.60932	-0.104662	6.1141	5.04172	8.73908	9.06548	9.61392	10.1168	9.45293	14.7923	11.7642	12.406	-5.58422	-1.67689	-2.23729	-1.95985	6.34281	5.8811	9.29783	9.2114	9.38936	10.8467	9.92572	13.9889	10.9102	12.3226	-5.9531	-2.05182	-1.64972	-2.06836	6.06033	5.47878	9.24107	9.15969	9.80184	10.603	9.70642	14.2462	11.0704	12.0541	-5.42152	-1.81796	-1.79909	-1.54513	6.15633	5.4303	9.15343	9.03885	9.78395	10.6471	10.0627	14.6074	10.7647	11.6371	-5.73355	-1.61918	-1.76502	-0.557697	6.27766	5.2598	8.95282	8.89996	9.67869	10.6322	10.3246	14.0709	11.6264	12.9065	-5.97415	-2.04538	-2.30685	-2.690036e+01	9.668204e+01	6.978168e+01
22560	-0.720828	6.39685	5.55446	9.04331	9.13355	9.55225	10.5014	9.92147	13.9525	11.2479	11.4546	-5.97913	-1.99151	-1.55165	0.607301	0.0759956	0.301378	0.170873	0.0395763	0.322518	0.0604975	0.0694183	0.122468	0.166483	0.15988	0.216205	0.104183	0.160329	0.031137	0.0338185	0.0123722	-0.952689	6.09182	5.58294	9.3689	9.15546	9.55702	10.6183	10.1359	14.1146	11.2603	11.9053	-5.72062	-2.3507	-2.05383	-1.97981	6.4059	5.76016	9.26032	9.34715	9.46383	10.3772	9.83037	14.2921	11.3638	11.0744	-5.33371	-1.97117	-1.8594	-2.0635	6.04495	5.40522	9.34549	9.23882	8.9556	10.5884	10.0864	13.7635	10.968	11.9084	-5.70331	-2.0082	-1.5296	-0.0325405	6.05988	5.05844	8.75918	9.19593	10.286	10.6699	9.97431	14.0103	10.885	11.6068	-5.56246	-1.69136	-2.26031	-1.97198	6.576	6.07515	9.28828	9.18957	8.8129	10.542	9.82054	13.7013	10.8851	11.8041	-5.5336	-1.94761	-1.60645	-1.446	6.40825	5.81841	9.03628	8.92742	8.84964	10.3098	9.76389	13.449	11.1287	11.5346	-5.72441	-1.96001	-1.77899	-1.77332	5.94552	5.29174	9.30407	9.08808	9.70334	10.8149	9.6149	13.869	11.0336	11.5827	-5.57231	-1.67108	-1.7223	-1.28864	6.71922	5.31207	9.05882	9.07875	9.59375	10.2022	9.93087	14.1893	11.4712	11.4051	-5.46551	-1.89817	-2.54879	-2.179042e+01	1.004038e+02	7.861343e+01
