iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
12300	-0.616965	6.40175	5.85322	9.29915	9.25914	9.911	10.3482	9.99788	13.1117	12.5254	10.5766	-5.47019	-1.87263	-2.11704	0.616045	0.0954357	0.0673288	0.118401	0.0735469	0.159977	0.123626	0.0935024	0.280942	0.0692835	0.0611208	0.210832	0.046761	0.0810075	0.0471737	0.0385776	0.0139296	-0.644304	6.48694	5.93278	9.1667	8.98063	9.41618	10.2888	9.78699	12.67	12.5676	10.237	-5.23926	-2.16232	-2.07499	-1.05402	6.58274	5.96141	8.92603	8.95591	10.0556	10.5957	9.41928	13.0067	12.0741	10.8072	-5.5814	-2.03351	-1.90212	-1.47991	6.52164	5.67434	9.2439	9.23392	10.0653	10.9384	9.67864	13.5586	12.8409	10.5719	-5.06151	-1.87674	-1.74225	-0.0020803	6.73676	5.52342	9.17757	9.41319	10.2174	10.1179	10.4533	12.3847	12.4968	10.8417	-5.30346	-1.76348	-2.22987	-1.41601	6.62203	6.00213	9.08475	9.2052	9.81483	10.5439	10.3827	13.1421	12.8536	10.6113	-5.65468	-1.79292	-1.87377	-0.864105	6.4614	5.76724	9.32617	9.21832	9.20186	10.5329	9.24835	12.548	12.4327	10.5152	-5.8119	-1.91707	-1.77136	-1.35834	6.60104	5.70375	9.23554	9.16531	9.79204	9.97388	9.74331	13.3526	12.8185	10.9067	-4.54369	-1.7157	-1.95604	-0.183103	6.50391	5.38013	9.00323	8.83467	9.23892	10.1817	10.2525	13.2742	12.3507	10.4869	-4.69944	-1.96741	-2.19857	-1.258922e+01	9.163271e+01	7.904349e+01
12400	-0.85917	6.56489	5.76698	9.16834	8.92672	9.5571	10.0199	10.1667	12.3967	12.5422	11.7244	-5.90131	-2.13955	-2.02266	0.385861	0.138196	0.0847028	0.168544	0.174057	0.359546	0.0643932	1.55666	0.329102	0.113263	1.71262	0.181361	0.127187	0.107075	0.0390058	0.0355243	0.0180425	-0.623943	6.60229	6.15149	9.1589	8.87192	9.40053	10.5251	9.8746	12.542	12.044	10.0159	-5.72366	-2.44434	-1.98046	-1.65592	6.65746	5.96548	8.99385	8.94792	9.77764	10.4542	9.45508	12.6355	12.3219	10.7551	-5.92895	-2.18336	-1.92108	-1.43903	6.46272	5.83129	9.3145	9.18937	8.80276	9.8446	9.70354	12.1545	12.9847	10.1622	-5.82661	-2.08066	-1.44947	-0.00213403	6.76246	5.48644	8.61044	8.84845	10.0265	10.119	10.4502	12.689	12.7791	12.5699	-5.83453	-1.70038	-2.25231	-1.238	6.51463	5.92058	9.17548	9.08222	9.17716	10.4135	10.0614	13.2036	12.5535	12.5446	-5.93979	-2.00025	-1.85338	-1.02208	6.57233	5.87921	8.9824	8.79217	9.09408	10.0805	10.1263	12.8885	12.3449	11.4947	-5.7079	-1.87974	-1.77202	-0.989955	6.88512	6.07026	9.34861	9.23759	9.79808	10.1538	9.97946	13.0238	12.6307	9.21883	-5.84163	-1.69414	-1.73207	-1.28249	6.68227	5.34553	9.10064	9.05235	9.49103	9.70305	10.0543	12.0734	12.3096	10.5324	-5.45359	-1.94189	-2.50677	-4.348438e+01	7.895083e+01	3.546645e+01
12500	-0.757657	6.81583	5.9072	9.29637	9.25958	9.86177	10.7926	9.85532	12.313	12.5764	11.2939	-5.55494	-1.95483	-2.03851	0.138455	0.133998	0.189375	0.047035	0.100135	0.254076	0.311665	0.116663	0.284794	0.111946	0.0792578	0.0956462	0.0748751	0.155602	0.0310213	0.050906	0.0165285	-0.764193	6.70092	6.13296	9.16788	8.82722	8.89588	10.0608	10.2024	12.347	12.5596	11.5167	-5.18975	-2.2774	-2.03432	-1.23416	6.60483	5.94923	9.33305	9.46807	10.3013	10.8072	10.0448	12.0776	12.2597	11.2367	-5.52155	-1.92768	-1.99058	-1.22756	6.60316	5.86352	9.16134	8.98295	9.86523	11.2625	9.86494	12.5894	12.8189	11.4494	-5.29804	-2.06716	-1.5387	-0.0119147	6.61287	5.49665	9.10726	9.46754	10.4345	10.2531	10.2048	12.0402	12.1077	11.4432	-5.28956	-1.60496	-2.29948	-1.23937	6.47151	5.98991	9.16366	9.23057	9.74011	10.9221	9.44342	12.5164	12.0635	11.1501	-5.72193	-1.84866	-1.708	-0.965629	6.28284	5.75866	8.98647	8.76548	9.94293	11.3118	10.1143	12.8683	12.2755	11.6256	-5.45281	-2.01692	-1.61697	-0.861491	7.13764	6.23061	9.26164	9.26679	9.89815	10.7221	9.25128	12.1699	12.7102	11.4244	-5.69485	-1.61703	-1.98529	-0.340175	6.54352	5.37246	9.22621	9.25706	9.2393	10.0272	9.68142	12.8375	12.9182	11.1726	-5.92019	-1.91341	-2.34924	-1.725398e+01	9.199096e+01	7.473698e+01
12600	-0.948571	6.78271	5.80019	9.34509	9.12672	10.1229	10.5608	10.3971	12.4522	12.6538	11.7463	-5.76022	-1.69179	-2.18422	0.215283	0.0713683	0.260599	0.0483587	0.0657202	0.108981	0.0551153	0.694664	0.232093	0.333134	0.19372	0.156023	0.148961	0.207222	0.0371956	0.0437738	0.0102194	-0.467416	6.483	6.16489	9.10012	8.83503	9.55421	10.4367	9.85573	12.3949	12.1501	12.0002	-5.93027	-2.40944	-1.85625	-1.18932	7.10531	6.28892	9.15846	9.40682	9.71219	10.1189	9.92289	13.5037	12.7385	11.6107	-5.67685	-1.92571	-2.17684	-1.2798	6.6956	5.94167	9.12864	9.1674	9.87415	10.6434	10.3897	12.9761	12.6158	10.6899	-5.20082	-2.14331	-1.68	-0.00221891	6.2245	5.08498	9.25752	9.4868	10.5058	10.3905	10.5246	12.47	12.4424	11.2895	-5.44407	-1.66025	-2.20672	-1.58973	6.93853	6.24227	9.33475	9.28072	9.82081	10.5358	9.49979	12.5227	12.8096	12.1007	-5.27954	-1.9662	-1.8025	-1.40155	6.87743	5.85893	9.26612	9.32063	9.8242	10.574	9.2497	12.9249	12.728	12.1448	-5.44643	-1.76017	-2.09543	-1.27582	6.87842	6.00341	9.35109	9.30141	10.2615	10.9021	9.49936	12.2857	12.1176	11.0766	-5.77446	-1.6683	-1.89357	-0.590368	6.61141	5.34796	9.32687	9.16426	9.9338	10.4419	9.42729	12.1162	12.4527	12.0956	-5.37019	-1.85812	-2.32208	-2.777450e+01	8.943072e+01	6.165621e+01
12700	-1.49702	7.05038	5.99807	9.35064	9.18988	9.83101	10.4008	9.43301	12.8082	   13	12.3638	-5.79022	-1.80155	-2.08341	0.418042	0.0974537	0.152489	0.12282	0.0453451	0.772011	0.14278	0.336288	0.264491	0.350208	0.119668	0.0696495	0.0790058	0.0637397	0.0639719	0.0369853	0.0180108	-0.658196	6.80049	6.22245	9.31004	9.07523	9.65743	10.4317	10.141	13.4159	12.9784	12.6535	-5.75949	-2.30751	-2.116	-0.909235	7.45478	6.66106	9.26101	9.46371	9.45993	10.1832	9.38852	12.8362	12.9118	12.5616	-5.93034	-2.02597	-2.12803	-1.32555	6.80057	5.91958	9.34806	9.36357	9.01814	10.062	9.23647	12.8368	12.6788	12.1085	-5.68809	-1.82018	-1.75239	-0.00448664	6.74609	5.59335	9.02735	9.29736	10.2059	10.1092	9.669	12.6983	12.6357	12.3218	-5.71638	-1.77179	-2.26216	-1.01485	6.38543	5.93376	9.21613	9.2182	8.95972	10.266	9.41412	12.9328	12.6486	12.2019	-5.59497	-2.01439	-1.74351	-1.94023	6.58825	5.7985	8.92565	8.94564	9.47079	10.1018	9.07372	13.2932	12.7942	11.7716	-5.99352	-1.87766	-1.94854	-1.13985	7.42113	6.34254	9.2305	9.33095	9.32473	9.85077	9.34747	12.6709	12.7565	11.8274	-5.81256	-1.57939	-2.07952	-0.783905	6.89416	5.44262	8.96177	8.98188	9.99572	10.036	9.00537	12.3769	12.0448	12.2756	-5.40967	-2.02567	-2.49709	-2.671403e+01	7.952539e+01	5.281136e+01
12800	-1.02916	6.73079	5.93143	9.35481	9.30672	9.70781	10.1315	10.2291	13.3825	11.9938	10.4738	-5.48746	-1.62423	-2.01333	0.102876	0.0834285	0.113845	0.0774903	0.22716	0.24237	0.104812	0.0475642	0.171798	0.224921	0.239846	0.175659	0.182186	0.0904564	0.0415613	0.0392595	0.0162846	-0.47804	6.64043	6.07328	9.17722	8.95754	8.62156	9.65621	10.2513	13.5965	11.3482	10.8895	-4.47214	-2.09323	-2.03335	-0.999319	6.68582	6.05855	9.25273	9.4423	9.49914	10.0853	10.0935	13.7689	11.0818	10.2563	-5.02707	-1.97852	-2.02276	-1.36966	7.0247	6.30356	9.15751	8.8482	8.78275	10.0251	10.4114	12.8948	11.6681	10.6235	-5.9423	-2.22195	-1.48621	-0.037228	6.8621	5.60987	9.07518	9.37267	10.4992	10.0991	10.2428	12.5989	11.7469	9.56083	-5.0627	-1.75699	-2.32409	-1.19786	6.42637	5.88131	9.27829	9.24221	8.92189	10.261	10.414	13.2349	12.086	11.3583	-5.41337	-1.87694	-1.69692	-1.25735	6.64052	5.75247	8.96577	8.852	9.04807	9.96525	10.2765	13.2253	11.5124	10.9464	-5.0783	-1.8019	-1.90059	-0.751215	7.2613	6.3681	9.37264	9.42825	9.5961	10.3806	10.4292	13.0103	12.1524	9.92226	-5.48935	-1.60854	-1.99678	-0.783055	6.84497	5.40674	9.38618	9.29656	9.78183	10.1951	10.1548	13.3817	12.3427	10.9942	-5.67815	-1.81683	-2.47822	-3.041861e+01	8.383403e+01	5.341542e+01
12900	-1.2485	6.59274	5.93365	9.32565	9.01817	10.272	10.5334	9.991	12.7167	12.1135	11.7501	-5.94539	-1.94813	-2.02066	0.263167	0.0747866	0.0668968	0.0920633	0.0625099	0.124391	0.186936	0.0882249	0.157748	1.31973	0.121954	0.282489	0.121855	0.091802	0.0456072	0.0285865	0.0115646	-0.847883	6.32311	5.75773	9.1476	9.15289	10.2013	10.363	10.2048	12.8982	12.387	11.2627	-5.89506	-2.20936	-2.21177	-1.35615	6.86693	6.0797	9.1496	9.38784	10.3611	10.8245	9.67796	13.1462	11.8541	12.1136	-5.55934	-1.88239	-2.15114	-1.3597	6.733	6.07843	9.13125	8.96372	10.2943	11.6504	9.97224	12.1491	12.3392	12.1637	-5.44329	-2.09858	-1.46447	-0.0609739	6.45227	5.32348	9.21415	9.46612	9.97889	9.80021	10.145	12.0416	11.4363	11.5258	-5.92945	-1.77591	-2.16041	-1.0612	6.36606	5.91914	8.99869	9.03159	9.92056	11.1246	9.97135	13.0195	11.4578	11.3997	-5.27337	-1.98061	-1.69256	-1.30683	6.62912	5.82114	8.8891	8.84488	10.2909	11.2179	10.1703	13.3604	11.5934	11.8822	-5.88754	-1.85366	-1.89211	-1.37553	7.22605	6.3289	9.17205	9.18954	10.1797	10.3553	9.80797	11.9226	12.4417	11.3041	-5.97644	-1.60745	-1.91482	-1.06172	6.88662	5.41553	9.25292	9.25483	10.2288	10.4109	9.91054	13.0485	10.7157	11.8486	-5.60533	-1.93452	-2.54315	-2.595811e+01	9.639648e+01	7.043837e+01
13000	-0.515674	6.87216	5.74318	9.35468	9.45267	9.54558	10.5104	10.4287	14.4925	11.8817	10.1683	-5.69121	-1.92885	-1.80532	0.202222	0.142739	0.122345	0.0450781	0.0439172	0.305222	0.104429	0.24049	0.265194	0.0571117	0.130727	0.0975726	0.0747187	0.146745	0.0344541	0.0398902	0.0204012	-0.928893	6.2806	5.58311	9.36756	9.28675	9.87384	10.3464	10.5188	14.8128	11.9607	9.83301	-5.71737	-2.03498	-2.28482	-0.611604	6.84882	6.21734	9.31819	9.61948	9.73423	10.669	10.1394	14.3391	12.3262	10.1288	-5.77748	-1.97288	-2.0754	-1.18287	6.7376	6.00723	9.36298	9.17464	8.64575	10.4283	10.4505	14.3814	11.5378	9.6137	-5.55923	-1.96398	-1.50563	-0.000364639	6.82261	5.37886	9.26327	9.52424	10.2118	10.1066	10.2621	14.5291	12.383	9.90881	-5.78153	-1.66179	-2.43948	-1.04931	6.51488	5.93477	9.29275	9.3022	9.85345	11.28	10.4943	14.5545	11.8411	10.3234	-5.54287	-1.89767	-1.79063	-0.835866	6.52167	5.91632	9.29272	9.24056	9.7614	10.9632	10.2081	14.9846	11.6601	9.81269	-5.86862	-1.88334	-1.78211	-1.0482	7.11668	6.32571	9.22735	9.20316	9.8289	10.6924	10.2748	14.6257	11.7177	9.61343	-5.87022	-1.74843	-1.873	-0.286683	6.4767	5.30167	9.13362	9.05543	9.73437	10.5075	10.0196	13.7805	11.9349	10.1849	-5.69063	-1.99156	-2.26568	-1.133918e+01	8.124540e+01	6.990623e+01
13100	-0.650981	6.90602	5.92101	9.37997	9.30592	10.3758	10.8084	9.89047	13.3988	12.6917	10.3687	-5.84726	-1.80767	-2.22768	0.35429	0.0531178	0.0622481	0.0911062	0.207005	0.0953941	0.163853	0.0621367	0.0637488	0.0961964	0.255531	0.117123	0.0979765	0.164583	0.0357559	0.0275	0.0165955	-0.647432	6.77084	6.17565	9.35476	9.25251	10.3269	10.9937	10.0204	13.0666	12.9522	9.75428	-5.99154	-2.26635	-2.1965	-0.68818	6.4173	5.97081	9.00878	9.12228	9.86415	11.0552	9.68982	13.1054	12.6537	9.87296	-5.96242	-2.0984	-1.76552	-1.22824	6.73099	5.87376	9.26847	9.16613	9.60949	10.9001	9.63596	13.221	12.2618	10.7011	-5.34386	-2.01384	-1.73933	-0.00354613	7.00842	5.63558	8.8247	8.99369	10.2885	10.3459	10.1115	13.4216	12.5949	9.75403	-5.75896	-1.61803	-2.35466	-1.31489	6.8323	6.1231	9.17358	9.09306	10.1913	11.1551	9.7432	13.1194	12.6867	10.1124	-5.06559	-2.07295	-1.8915	-1.30016	6.59179	5.7892	9.38763	9.33331	10.0959	11.0648	9.85089	13.4264	12.6864	10.5001	-5.93708	-1.83317	-1.84944	-1.28973	6.79528	5.82274	9.35982	9.42262	10.0917	10.4715	9.77169	13.6925	12.5793	10.5162	-5.86302	-1.51428	-2.0743	-0.727028	6.68251	5.39543	9.16977	9.17348	9.71468	9.9566	9.66653	13.455	12.9821	9.95028	-5.47279	-1.90174	-2.4162	-8.563423e+00	8.442598e+01	7.586256e+01
13200	-0.865735	6.96241	6.05974	9.24445	9.20222	9.60256	10.2309	9.86223	12.5545	11.6822	10.9911	-5.94301	-1.65322	-2.03272	0.348958	0.116504	0.128071	0.101579	0.125584	0.136053	0.0814771	0.208295	0.144829	0.106074	0.344796	0.118175	0.282689	0.136739	0.031429	0.0325151	0.0179061	-0.582209	6.87797	6.36231	9.3752	9.17815	9.87357	10.5388	10.3343	13.1583	11.7592	10.6428	-5.52415	-2.26864	-2.03792	-0.67229	6.84713	6.36229	9.25219	9.40531	9.28702	10.1621	9.71166	12.267	11.3687	9.8645	-5.95966	-2.12343	-1.82972	-1.20948	7.14324	6.38745	9.21342	9.14488	9.25337	10.4648	9.11994	12.4421	11.7261	11.4799	-5.6823	-1.80179	-1.62896	-0.0142208	6.93903	5.74064	8.96121	9.30806	10.1708	9.92199	9.79221	11.9976	11.1718	11.5145	-5.4934	-1.73532	-2.39026	-0.947576	6.69007	6.23152	8.97325	9.04431	9.74268	10.8025	9.83745	13.1744	12.4812	11.7648	-5.64761	-1.82789	-1.70565	-1.06127	6.47493	5.75808	9.09029	8.96434	9.07752	10.4874	9.52925	12.4239	11.7345	10.9965	-5.43349	-1.86981	-1.79983	-1.3194	6.85405	5.96568	9.37363	9.40684	9.82272	9.93011	10.2938	12.9081	11.9157	9.95781	-5.9753	-1.59856	-1.92575	-0.795718	7.16592	5.44804	9.17434	9.242	9.87524	10.0522	9.87473	12.8248	11.2731	11.2084	-5.82744	-1.86869	-2.70839	-2.714869e+01	9.192703e+01	6.477835e+01
13300	-0.65163	6.69471	6.05364	9.27571	9.18224	9.4041	10.0746	10.1275	12.8147	12.3188	9.99013	-5.65479	-1.99316	-1.8426	0.232263	0.12441	0.161432	0.0776287	0.0583593	0.0770908	0.288002	0.262983	0.0439038	0.313059	0.396631	0.201802	0.0283375	0.0852212	0.0456151	0.0451748	0.0142099	-0.611683	6.69239	6.24868	8.95891	8.80148	9.86775	10.6557	9.97487	12.695	12.0725	9.61225	-5.68192	-2.12145	-2.07257	-1.25058	6.83732	6.16507	8.97717	9.06334	9.1741	10.1374	10.3314	12.8794	12.2395	10.364	-5.93395	-2.01158	-1.90336	-1.45535	7.58431	6.46775	8.96867	8.86448	9.40408	10.3928	9.57172	12.6221	12.9574	10.2611	-4.83432	-1.87906	-1.84397	-0.0568642	6.79328	5.45796	9.06098	9.23659	9.24378	9.19133	10.2857	12.5194	12.5891	10.5189	-5.38352	-1.56586	-2.37023	-0.991912	6.61899	6.06539	9.02129	9.00301	9.36511	10.5637	9.39636	13.217	12.4648	10.1597	-5.6074	-1.89856	-1.73957	-1.36993	6.49278	5.89756	9.2541	9.20314	9.31519	 10.5	10.302	13.1273	11.786	10.2886	-5.87107	-1.91922	-1.74091	-0.62268	6.49041	5.77742	9.14467	9.14627	9.4641	10.004	10.4935	13.0722	12.505	10.6557	-5.28696	-1.72101	-1.86275	-0.35218	6.59633	5.47796	9.31174	9.26456	9.35779	10.0928	9.72802	13.2002	11.8883	8.42581	-5.37186	-1.96213	-2.2581	-3.079772e+01	7.997609e+01	4.917837e+01
13400	-1.10269	6.94537	6.34198	9.38064	9.16027	9.7508	10.0825	9.88814	12.3181	12.9279	8.91615	-5.79481	-2.0397	-2.01337	0.377738	0.0623222	0.118502	0.411136	0.0892388	0.160583	0.0304703	0.21822	0.10192	0.075914	0.514622	0.0587747	0.167867	0.164668	0.0388915	0.0451171	0.0165519	-0.538185	6.59365	6.14122	9.09031	8.82327	9.0007	10.2476	9.54665	12.6719	12.9403	8.34812	-5.97995	-2.23264	-2.02412	-1.45499	7.2827	6.56666	9.11207	9.31269	9.3602	9.98988	9.88808	12.6792	12.7745	9.258	-5.77706	-2.0218	-2.08846	-1.78386	7.33737	6.64788	8.96443	8.80577	9.32569	10.0178	10.3248	12.2156	12.5878	9.20944	-5.68628	-2.00858	-1.43931	-0.0122287	6.72093	5.55289	9.28758	9.55336	10.0279	9.86082	9.51091	12.1153	12.6005	8.96017	-5.34155	-1.81159	-2.21854	-1.72112	7.06393	6.28744	9.02726	9.07748	9.70847	10.1442	10.1466	12.5638	12.6453	8.91335	-5.81082	-1.92228	-1.85575	-1.7612	6.72431	6.16031	9.26325	9.11032	9.45858	10.2806	10.2924	11.4064	12.9334	8.37363	-5.88602	-1.72274	-1.75223	-1.45982	6.63217	5.77018	9.07138	9.03383	10.1628	10.1501	9.72019	12.2194	12.9634	9.25851	-5.51444	-1.66387	-1.89117	-0.659695	6.68807	5.47355	8.77393	8.90229	9.6253	9.99578	10.1646	12.4941	12.7636	8.26137	-5.69488	-2.09624	-2.49584	-2.478428e+01	7.348946e+01	4.870518e+01
13500	-0.794774	6.96756	6.03698	9.30118	9.03416	9.63353	10.2037	10.2139	12.7348	12.5772	9.50886	-5.66261	-1.8519	-1.88854	0.138798	0.0683142	0.0967197	0.0765025	0.0707829	0.123485	0.0759122	0.322746	0.163307	0.0993668	0.920179	0.11864	0.0658544	0.215807	0.0409101	0.046523	0.0167501	-0.740972	6.73523	6.23979	9.10643	8.90863	9.3146	10.2458	9.52298	12.5356	12.3334	8.83604	-5.74895	-2.30531	-2.07041	-1.44236	7.21764	6.38432	9.24271	9.43157	9.46079	9.91161	8.98061	12.865	12.4699	10.1413	-5.78891	-1.88095	-2.11655	-1.18759	7.12925	6.51816	9.3536	9.39626	9.6252	10.6081	9.527	12.1994	12.4371	10.1031	-5.3018	-1.99838	-1.54426	-0.0124237	7.08699	5.94085	9.20068	9.5271	10.1582	9.88725	9.97648	12.224	12.8395	10.4967	-5.82565	-1.5304	-2.26789	-1.0704	7.18607	6.58877	9.01513	8.89683	8.40214	9.85925	10.2392	13.6063	11.7737	10.6119	-5.73074	-1.99243	-1.70956	-1.26942	6.92709	6.09147	9.16901	8.87237	8.98623	10.2468	9.94963	12.7657	12.7636	8.39523	-5.43502	-1.96316	-1.81848	-0.754411	6.63054	5.91052	9.05206	9.03853	9.89053	10.0945	9.90434	12.9669	12.2987	8.38284	-5.77949	-1.54711	-1.83258	-0.41031	6.82771	5.64809	9.29532	9.20881	9.33284	9.84657	9.72985	12.5709	12.7384	8.58447	-5.67898	-1.95037	-2.26312	-3.271809e+01	8.448559e+01	5.176750e+01
13600	-0.836013	6.95312	6.32409	9.14577	9.04038	9.62191	10.3967	10.1506	12.6181	12.6213	9.95874	-5.24666	-1.97122	-1.83888	0.18176	0.0593522	0.194614	0.0778465	0.101302	0.0601338	0.138587	0.0852678	0.409401	0.107546	0.171047	0.140626	0.0829083	0.181756	0.0538142	0.0294969	0.0127697	-0.777189	6.6615	6.19118	8.81318	8.73285	9.28988	9.90578	10.292	12.6772	12.9437	9.65047	-5.28019	-2.34732	-2.10412	-0.785142	7.07487	6.48479	9.06706	9.2381	10.0336	11.1017	10.038	13.8221	12.5808	9.53292	-5.41063	-2.00785	-2.00173	-1.56371	6.93694	6.18371	9.11603	9.08993	9.58326	10.6889	10.4205	12.4001	12.2273	11.0267	-5.32879	-2.04208	-1.6649	-0.013516	7.05919	5.6111	9.09582	9.35088	9.85926	9.74947	10.3268	13.793	12.8987	9.49341	-5.27863	-1.55085	-2.45307	-1.46413	6.97014	6.24172	8.79713	8.82477	9.18836	10.3621	10.0165	12.5456	12.5666	10.6309	-5.37424	-1.86506	-1.89894	-0.746508	7.00118	6.44378	9.15843	8.96814	9.56544	10.8948	10.2288	13.7993	12.2241	10.1057	-4.72815	-2.0049	-1.7137	-1.71063	6.97728	6.25303	9.34711	9.14225	9.1921	9.62459	10.2427	11.7039	12.3783	9.54779	-4.80717	-1.75735	-1.75665	-0.569742	7.17166	5.68989	9.31914	9.1368	9.45169	9.93249	10.1176	12.8367	12.4119	9.56376	-5.28631	-2.09079	-2.45676	-2.799846e+01	8.371701e+01	5.571855e+01
13700	-1.11226	7.0045	6.23647	9.1918	9.06169	9.77828	10.3804	10.12	12.8564	12.4643	9.15233	-5.26908	-1.98339	-2.06605	0.226128	0.0685408	0.077174	0.11999	0.069914	0.136277	0.0630631	0.136849	0.0892299	0.123185	0.357958	0.26749	0.0949441	0.065972	0.0347477	0.0322405	0.010533	-0.508505	6.92478	6.51877	9.11237	8.97003	9.10016	9.96431	10.2719	12.6749	12.3403	9.7472	-5.91597	-2.34678	-2.06798	-1.10543	7.0809	6.31635	9.15018	9.20961	9.59836	10.5437	9.60159	12.442	12.675	9.75019	-4.81869	-2.06369	-2.04581	-1.38055	7.342	6.5341	9.27056	9.01124	9.26218	10.6829	10.4204	12.7601	12.5318	9.85047	-4.96382	-2.15327	-1.52102	-0.0088005	6.97464	5.69407	9.18872	9.53132	10.3732	10.2565	9.97166	12.5703	12.7301	8.19824	-5.93902	-1.63112	-2.43788	-1.39926	7.1533	6.50237	8.63346	8.54428	9.32859	10.6765	10.1429	12.9241	12.848	9.06343	-4.04415	-2.04006	-1.82392	-1.51364	7.10346	6.16703	9.02863	8.97696	9.92374	10.8326	10.3202	12.9946	12.5457	9.85815	-4.68726	-1.77971	-2.01408	-1.00777	7.19133	6.25187	9.12783	9.14139	9.92613	10.3407	9.87457	12.9863	12.2544	10.1195	-5.03351	-1.64054	-1.98821	-0.807818	7.44334	5.87552	9.23604	9.14358	9.60725	9.94829	10.1226	13.0285	 12.1	9.49263	-5.32186	-1.9135	-2.5884	-2.219679e+01	9.823871e+01	7.604192e+01
