iter	M_lnTg(1)	M_lnTp(1)	M_lnCYP_Km(1)	M_lnCYP_VmaxC(1)	M_lnSULT_Km_apap(1)	M_lnSULT_Ki(1)	M_lnSULT_Km_paps(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_Ki(1)	M_lnUGT_Km_GA(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnTp(1)	Var_lnCYP_Km(1)	Var_lnCYP_VmaxC(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_Ki(1)	Var_lnSULT_Km_paps(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_Ki(1)	Var_lnUGT_Km_GA(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnTp(1.1)	lnCYP_Km(1.1)	lnCYP_VmaxC(1.1)	lnSULT_Km_apap(1.1)	lnSULT_Ki(1.1)	lnSULT_Km_paps(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_Ki(1.1)	lnUGT_Km_GA(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnTp(1.2)	lnCYP_Km(1.2)	lnCYP_VmaxC(1.2)	lnSULT_Km_apap(1.2)	lnSULT_Ki(1.2)	lnSULT_Km_paps(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_Ki(1.2)	lnUGT_Km_GA(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnTp(1.3)	lnCYP_Km(1.3)	lnCYP_VmaxC(1.3)	lnSULT_Km_apap(1.3)	lnSULT_Ki(1.3)	lnSULT_Km_paps(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_Ki(1.3)	lnUGT_Km_GA(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnTp(1.4)	lnCYP_Km(1.4)	lnCYP_VmaxC(1.4)	lnSULT_Km_apap(1.4)	lnSULT_Ki(1.4)	lnSULT_Km_paps(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_Ki(1.4)	lnUGT_Km_GA(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnTp(1.5)	lnCYP_Km(1.5)	lnCYP_VmaxC(1.5)	lnSULT_Km_apap(1.5)	lnSULT_Ki(1.5)	lnSULT_Km_paps(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_Ki(1.5)	lnUGT_Km_GA(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnTp(1.6)	lnCYP_Km(1.6)	lnCYP_VmaxC(1.6)	lnSULT_Km_apap(1.6)	lnSULT_Ki(1.6)	lnSULT_Km_paps(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_Ki(1.6)	lnUGT_Km_GA(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnTp(1.7)	lnCYP_Km(1.7)	lnCYP_VmaxC(1.7)	lnSULT_Km_apap(1.7)	lnSULT_Ki(1.7)	lnSULT_Km_paps(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_Ki(1.7)	lnUGT_Km_GA(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnTp(1.8)	lnCYP_Km(1.8)	lnCYP_VmaxC(1.8)	lnSULT_Km_apap(1.8)	lnSULT_Ki(1.8)	lnSULT_Km_paps(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_Ki(1.8)	lnUGT_Km_GA(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
0	-1.65179	-3.07427	4.45302	2.07559	6.26158	6.32375	-1.55528	10.5687	8.47764	11.0824	-1.20829	1.876	9.32786	14.9812	10.3281	14.3348	7.54259	5.31562	-4.08334	0.337132	-2.82514	0.204969	0.451195	0.118047	0.0764434	0.114533	0.105663	0.0587707	0.334941	0.126226	0.261517	0.145062	0.0861431	0.294216	0.491636	0.0887543	0.133726	0.116508	0.187029	0.160906	0.413087	0.0983108	0.014829	0.163037	0.0697664	-1.08079	-3.17356	4.87894	2.30077	5.74448	6.21286	-1.55964	9.2924	8.42033	10.9893	-1.48929	2.15641	9.76833	14.3913	10.38	14.3694	7.4543	5.45499	-3.7114	0.336823	-2.83688	-0.954787	-3.63023	4.77539	1.51652	6.7969	6.2316	-1.50393	10.7906	8.65046	10.9964	-1.45587	2.19529	9.26599	14.4056	10.4476	14.5486	6.5745	4.64958	-3.53994	0.00319265	-2.2861	-1.56655	-2.77157	5.27064	2.10122	6.31208	6.16221	-1.52542	11.6262	8.38711	10.1051	-1.54191	1.62737	8.75683	14.8422	10.513	14.5107	7.1086	4.79417	-3.5023	-0.212278	-3.14265	-0.797041	-2.9754	4.95507	1.75621	6.05229	6.27763	-1.29747	11.923	8.15334	10.3902	-1.62216	1.85343	9.23009	14.2694	9.96722	13.8521	7.66836	5.37971	-3.36559	0.271912	-2.83638	-1.77146	-3.20745	4.60753	1.75954	6.37153	6.13668	-1.29077	9.90683	8.74946	11.1636	-0.77545	1.93404	10.1075	14.4097	10.3486	14.2262	7.27913	4.9962	-4.52174	0.309816	-2.67006	-0.975404	-2.80777	4.52025	2.50778	6.0069	5.75617	-1.57733	10.6237	8.07274	11.1198	-1.60939	1.79013	9.09952	13.905	9.55252	14.7719	7.6657	5.39974	-4.18386	0.75832	-2.54655	-2.41467	-3.42228	4.72754	2.122	6.63196	6.26648	-0.857908	11.1423	8.14264	10.54	-1.18116	2.19054	9.57365	14.0437	10.1371	14.3705	7.777	4.93212	-4.27784	0.171812	-2.96194	-1.8792	-3.41396	4.71986	2.63687	6.15132	6.5476	-1.53971	11.0341	8.34102	11.3972	-1.02372	1.42218	9.63339	14.9792	10.1084	14.4564	7.88494	5.55368	-3.94746	0.0778302	-2.92267	-6.400463e+01	-1.917285e+04	-1.923686e+04
160	-1.11032	-2.87702	5.22332	1.8997	7.61096	6.41017	-0.769592	6.92678	7.78314	11.4307	-1.74112	7.43029	10.4489	11.2591	9.72055	14.2064	9.97825	7.56866	-4.60062	-2.24159	-1.88804	0.293516	0.0824678	0.0955022	0.15873	0.123145	0.132442	0.096201	0.139001	0.242525	0.432775	0.122766	0.159147	0.0926162	0.101823	0.0925889	0.573577	0.458433	0.188909	0.526271	0.108955	0.223154	0.0490776	0.0472587	0.0170494	-0.680415	-2.96981	5.27961	2.37998	7.86825	6.43898	-0.583779	7.27667	7.902	11.2754	-2.22665	7.39055	10.3935	11.0167	9.90323	14.3717	9.82374	7.20268	-4.48266	-2.27148	-2.12642	-0.838451	-3.33014	5.20048	1.50751	7.59279	6.14792	-0.948965	6.87623	7.68052	11.3739	-1.60772	7.58571	10.2657	11.1886	9.34182	13.7244	10.6093	7.43865	-4.88657	-2.11876	-1.97575	-1.45909	-3.1641	5.16239	1.51549	7.35632	6.29829	-0.571575	6.58681	7.70985	11.4425	-2.1651	7.30405	10.3184	11.4209	9.39536	14.1785	10.1533	7.822	-5.46734	-2.03315	-1.67554	-0.119147	-3.01399	4.93448	2.31661	7.88487	6.45609	-0.423982	6.7335	7.60148	11.413	-2.06909	7.0984	10.3066	10.6774	10.1658	12.2697	12.008	7.2812	-3.64993	-2.04717	-2.19265	-1.4136	-2.55248	5.04849	1.9289	7.9247	6.34429	-0.852978	7.14674	7.83683	11.2311	-2.05586	7.40621	10.3901	11.7064	9.29154	14.405	10.368	7.74202	-4.0029	-1.99038	-1.80038	-1.92345	-3.16111	5.03388	2.78631	7.44127	6.53439	-0.615419	6.78721	7.75984	11.3023	-2.25834	7.2168	9.92291	11.58	9.32699	14.1094	11.194	7.22075	-4.82177	-2.05557	-1.93379	-1.17321	-2.65873	5.08075	2.11424	7.24289	6.69892	-0.522796	6.91643	7.65411	10.7266	-1.80081	7.03045	10.1148	11.1763	9.57528	13.7496	9.59632	7.04661	-4.41658	-2.06038	-1.63081	-0.608487	-2.86813	4.96236	1.51934	7.27673	6.24012	-1.19297	7.18714	7.79623	10.5786	-1.763	7.27784	10.1251	11.1744	9.98065	13.7746	10.2374	6.96814	-4.01316	-2.22921	-1.87981	-4.337767e+01	6.538739e+01	2.200972e+01
320	-1.07605	-2.89256	5.30765	2.08104	7.76911	5.66575	-0.496549	6.8979	7.75621	10.3786	-1.90624	7.5002	9.66343	10.5642	10.3619	13.5594	10.1302	7.22476	-5.50781	-1.99833	-1.83557	0.189152	0.100497	0.0876207	0.108503	0.124388	0.376428	0.0480984	0.0673697	0.174243	0.211193	0.124155	0.0554238	0.124735	0.0513912	0.147061	0.140581	0.107784	0.0920941	0.188223	0.071389	0.0687357	0.0433854	0.0442689	0.016882	-0.725091	-2.90577	4.8807	2.12642	7.54551	5.59784	-0.361477	7.08277	8.19902	10.3769	-1.85636	7.67518	9.79742	10.7384	10.3438	13.7233	9.98813	7.20234	-5.92298	-2.47238	-2.13018	-1.10873	-3.06801	5.08482	2.10654	7.21181	5.83836	-0.494989	6.81305	7.8003	10.1921	-1.73058	7.55273	9.99245	10.8082	10.34	13.8597	10.076	7.2903	-5.05547	-2.14318	-1.89698	-1.20774	-2.62199	5.08691	1.95993	7.53508	5.63544	-0.543803	6.95739	7.7634	10.6569	-1.64467	7.59828	9.04679	10.5069	9.2137	13.3429	9.95701	7.26222	-5.18676	-1.95702	-1.65014	-0.00591523	-2.5154	4.84201	2.32485	7.72006	6.31582	-0.306931	6.70912	8.02359	10.0784	-1.88317	7.73653	9.96589	10.4164	10.5058	13.3901	10.0563	7.05511	-5.33644	-1.8328	-2.01563	-1.07534	-3.80491	5.17058	2.02849	7.93069	6.53211	-0.950451	7.31717	7.62182	10.1096	-1.90842	7.37339	9.70165	10.7245	10.3682	13.4889	10.2779	7.88465	-5.5915	-1.88203	-1.92186	-1.44549	-3.33787	5.23302	2.04013	7.61886	5.488	-0.744461	6.9449	7.74174	10.3577	-1.22157	7.39031	9.60217	10.8817	10.1786	13.2583	10.1327	7.37415	-5.10877	-1.89857	-1.73008	-0.97119	-2.75973	5.17025	2.04631	7.24795	5.93397	-0.444289	7.00163	8.16407	10.9543	-1.97939	7.55543	9.40383	10.5827	10.5396	14.026	10.0764	6.96869	-4.65947	-2.02369	-1.62548	-0.484588	-3.09756	5.26641	2.21008	7.50708	5.84677	-0.686201	6.78092	7.7845	10.7802	-2.00694	7.29999	9.82857	10.6421	10.4716	13.7565	9.97926	7.10571	-4.7926	-2.05245	-2.14416	-2.024919e-01	7.215350e+01	7.195101e+01
480	-1.13694	-2.8467	4.19609	0.146375	7.45685	6.23143	-0.0687448	6.68852	7.67302	10.4451	-1.49738	7.65068	9.40713	10.0884	10.2214	13.7637	11.5024	7.84189	-5.95028	-2.04531	-1.77144	0.505681	0.229802	0.253465	0.272347	0.113996	0.822759	0.08247	0.0936086	0.115255	0.187167	0.140944	0.0620199	0.0528592	0.1434	0.117961	0.294094	0.178333	0.298314	0.203937	0.0606438	0.0958181	0.0497237	0.0435252	0.0166776	-0.392887	-2.6938	4.31002	-1.19244	6.86439	5.54918	-0.497161	6.52195	7.68483	10.0841	-1.9135	7.24473	9.12032	10.1487	10.5292	14.4306	11.5706	7.11783	-5.71464	-2.20634	-2.06823	-0.745825	-2.57698	4.45449	-0.117656	7.49388	5.77697	-0.576697	7.074	7.68426	10.545	-1.53345	7.57596	9.36782	10.76	10.241	13.8434	11.3612	7.7028	-5.13817	-2.10056	-1.91985	-1.7737	-2.87091	4.46041	0.0242352	7.25791	6.02243	-0.0343941	6.54998	7.82991	10.6942	-0.815994	7.68351	9.27799	10.4228	10.2941	12.9585	11.4833	9.0814	-5.22211	-2.02112	-1.71317	-0.00373526	-2.59836	4.48457	0.468793	7.403	6.27153	-0.112419	6.4887	8.03253	10.5096	-1.80408	7.92515	9.453	9.55602	10.3647	13.6616	12.3245	7.44006	-5.96215	-1.71217	-2.15948	-1.10062	-3.38055	4.27378	-0.317663	7.2446	5.9516	-0.167671	7.02681	7.60509	10.5869	-1.55849	7.43736	9.65974	10.4446	10.3116	13.9541	11.4428	8.27057	-5.84407	-1.98217	-1.73368	-0.907868	-3.17205	4.60064	-0.210329	7.31747	5.94569	-0.115339	6.89281	8.0941	10.9898	-1.18835	7.94359	9.43386	10.639	10.2174	14.2277	11.1877	8.0118	-5.73428	-1.85678	-1.85776	-1.37873	-2.69598	4.44852	0.110858	7.19072	6.31214	-0.192662	6.76789	7.72306	10.4041	-1.25835	7.42167	9.73058	10.1355	10.068	13.2254	11.8049	7.50096	-5.82823	-1.66237	-1.70615	-0.328244	-2.78297	4.39732	-0.27731	7.7782	6.10955	-0.0796281	6.65312	8.05541	10.3625	-2.05474	7.71809	9.5765	10.391	9.69568	13.7592	11.4506	7.90685	-5.88658	-1.99254	-2.3956	-3.001310e+01	8.750968e+01	5.749658e+01
640	-0.721937	-2.77488	5.32935	-1.88978	7.33222	6.39064	-0.512549	6.34825	7.68484	10.277	-0.718086	7.62641	9.95316	10.4805	10.0813	14.3904	11.9725	8.62183	-5.50566	-1.61165	-1.94826	0.143345	0.111843	0.173106	0.558585	0.100873	0.115657	0.0711005	0.110367	0.0734036	0.333156	0.190702	0.102646	0.56636	0.172364	0.308057	0.123416	0.312548	0.115261	0.0635683	0.140701	0.1083	0.0286618	0.0425261	0.0151004	-0.534088	-2.66314	5.01761	-1.68979	7.24971	6.18261	-0.607819	6.69021	7.77126	10.817	-0.894658	7.53357	9.14145	9.81724	9.71062	14.5151	11.828	9.14741	-5.61478	-2.22133	-2.12359	-0.989394	-2.92795	4.75887	-1.21674	7.18517	6.43043	-0.943073	6.3613	8.00904	10.8828	-1.53806	8.04531	10.0186	10.8288	8.99042	14.1751	12.2928	8.55981	-5.52378	-1.87976	-2.0659	-1.19525	-2.67247	4.3046	-1.95729	7.07068	6.14294	-0.763645	6.2546	7.60505	10.4987	-1.01281	7.57668	9.11384	10.4945	10.0389	14.5522	12.3542	8.66887	-5.68814	-1.93456	-1.6036	-0.0249116	-3.19418	4.89423	-1.96763	7.75246	6.00845	-0.610858	6.38086	7.77607	10.3619	-0.818787	7.97962	9.37004	9.38905	9.1594	14.0715	12.1991	9.55859	-5.06992	-1.57995	-2.41209	-1.23219	-2.6877	5.02976	-1.54634	7.24534	6.33756	-0.442722	6.58913	7.78192	10.6045	-0.457782	7.9822	 10.1	11.2558	9.47583	14.5279	11.2026	8.47399	-5.77847	-1.99976	-1.89189	-1.11028	-2.6066	4.91292	-1.05036	7.36084	6.40505	-0.377913	6.76375	7.72712	10.787	-0.220836	7.81552	9.30444	10.7665	9.50966	14.5464	11.9761	8.42782	-5.20524	-1.91506	-1.77464	-1.29707	-2.60057	5.30043	0.148127	7.49562	6.52997	-0.414944	6.75819	7.9498	10.627	-1.43468	7.69553	9.67974	9.90688	10.0805	14.36	12.599	8.8112	-5.43054	-1.72555	-1.86276	-0.463642	-3.25357	5.26909	-1.03415	7.60174	6.16794	-0.118336	6.24151	7.92329	10.0734	-0.876528	7.92127	10.0863	10.45	10.2737	14.3051	12.8257	8.4339	-5.64259	-1.84606	-2.54177	-3.948451e+01	8.569006e+01	4.620555e+01
800	-0.989012	-3.27262	4.50077	-0.297534	7.33013	5.91896	-0.393508	6.42246	7.81991	10.6164	-0.972732	7.98205	9.57156	10.2942	9.85461	13.2174	11.3647	10.2136	-5.0491	-2.21397	-2.04843	0.157657	0.204163	0.396475	0.0650357	0.117599	0.308685	0.101244	0.082251	0.159882	0.180385	0.545225	0.0600927	0.204904	0.218031	0.273449	0.286634	0.117546	0.0668995	0.137656	0.139024	0.171373	0.0364476	0.0426318	0.0173911	-0.917296	-3.05521	4.43745	-0.475238	6.88247	5.49091	-0.669133	6.30167	8.07529	10.9803	-1.29056	7.76243	9.37813	10.1177	10.3434	13.3876	11.4624	10.1526	-4.6226	-2.48037	-2.10382	-0.936978	-3.68372	5.2801	-0.268582	6.84039	5.9856	-0.279121	6.38484	7.9133	10.9488	-0.0820048	8.2833	10.0418	10.5218	10.394	13.551	 11.5	9.69159	-5.17431	-1.93804	-1.92689	-1.0812	-3.48834	5.33745	-0.239205	7.41291	6.13103	-0.746409	6.46332	8.02936	10.709	-2.70662	7.5985	9.18834	10.56	9.74928	13.5607	11.3296	9.99666	-4.88565	-2.08221	-1.70717	-0.00591137	-3.08959	4.4042	-0.411459	7.66792	6.44016	-0.428139	6.53655	7.86043	10.7351	-1.66806	7.7334	9.86766	9.93171	10.3586	12.6406	11.0363	10.1908	-4.74078	-1.70592	-2.13347	-1.07373	-3.0091	4.4004	-0.404474	7.21781	6.48782	-0.824644	6.60625	7.83995	11.0758	-1.58012	7.71137	8.8072	10.1335	10.1945	13.132	11.5462	10.1509	-4.68813	-1.89171	-1.81513	-1.18449	-3.48903	5.17886	-0.555956	7.29211	6.06212	-0.557004	6.39436	7.70255	10.5222	-0.635717	7.79898	9.27047	10.0167	9.61321	12.6197	10.8533	9.64224	-5.74965	-1.68227	-2.075	-1.13348	-2.76019	4.55756	-0.74209	7.70799	5.83682	-0.150538	6.9514	7.80262	11.1019	-0.658491	7.82367	9.75788	10.2171	9.83544	13.9351	11.538	9.9081	-5.20207	-1.62305	-1.97185	-0.848938	-3.51147	5.277	-0.434355	7.63133	6.16295	-0.452447	6.1087	7.79937	10.5136	-1.40587	7.64395	9.85826	10.2032	10.2741	12.8696	11.2663	9.84953	-4.66651	-2.01662	-2.61635	-4.340944e+01	8.413168e+01	4.072225e+01
960	-1.56639	-2.7064	4.55238	-0.981359	7.2635	6.53377	-0.456489	6.38171	8.16171	10.5308	-1.75079	7.74718	9.62058	9.97315	10.2767	12.6973	11.612	9.25832	-5.37436	-1.92881	-1.87252	1.06135	0.106742	0.267733	0.146735	0.177131	0.187548	0.596185	0.0573879	0.138054	0.266493	0.118126	0.0339512	0.12564	0.0514732	0.108976	0.21441	0.13062	0.0863759	0.164115	0.0780787	0.0874584	0.0476952	0.0343155	0.0117689	-0.832978	-2.6673	5.18459	-0.719638	6.42491	6.15022	-0.190393	6.10328	8.3677	10.5796	-1.94883	8.09103	9.79362	10.1087	9.86176	12.2201	10.8944	9.03245	-5.16027	-2.08473	-2.19306	-1.24994	-2.58832	5.114	-1.44356	7.00536	6.37734	-1.14105	6.28049	7.91158	10.4654	-1.45083	7.94426	9.38672	9.99869	9.64022	12.2544	11.3981	9.20868	-4.77564	-1.94342	-2.00174	-1.70134	-2.53505	4.89298	-0.924844	7.39231	6.38764	-0.98489	6.44319	8.07492	11.15	-1.65117	7.80271	9.21656	10.2904	9.97418	12.8402	11.6164	9.11812	-5.47531	-1.84307	-1.68015	-0.0175104	-2.69291	4.64225	-0.746429	7.31933	5.84523	-0.0402852	6.26176	7.78341	10.2811	-1.69023	7.80965	9.56952	9.75037	10.0028	12.8401	11.5707	9.0903	-5.05579	-1.6755	-2.32574	-1.43776	-2.78386	4.23923	-1.20147	7.58221	6.61631	-0.988083	6.86379	8.15934	10.937	-1.21207	7.93217	8.96626	10.1306	9.95248	12.8272	10.8553	8.98818	-5.32678	-2.1264	-1.68837	-1.17383	-2.68746	4.66178	-1.48966	7.46907	5.98699	-0.636846	6.54341	8.08379	10.3313	-2.04732	7.74957	9.2235	10.0537	10.3933	13.2299	11.0857	9.65983	-5.40571	-1.7142	-1.9288	-1.55737	-2.69128	4.91866	-0.433158	7.35459	6.47672	-0.972225	6.24407	8.05047	10.2827	-1.49056	7.97032	9.65979	9.73229	10.1037	12.9423	12.2086	9.30532	-5.52159	-1.63005	-2.1135	-0.719926	-2.53939	4.25255	-0.999314	7.53081	6.00782	-0.536099	5.99174	8.01788	10.567	-1.81953	7.78094	9.69646	10.2319	10.2203	12.6789	11.5855	8.94951	-4.95635	-1.80406	-2.57899	-3.197234e+01	9.097495e+01	5.900261e+01
1120	-1.11616	-2.55662	5.04189	-1.68135	7.24061	6.28876	-1.10058	6.38568	7.86621	10.3735	-1.41337	8.08537	9.28139	9.78744	10.1481	12.9504	12.9807	7.92532	-5.28185	-1.75349	-1.93688	1.19436	0.0792497	0.178023	0.175892	0.111829	0.265306	0.170082	0.0747065	0.0680203	0.127486	0.0584936	0.361818	0.195051	0.113505	0.157171	0.084244	0.049844	0.159096	0.132233	0.155522	0.0996123	0.0362016	0.0515527	0.0139269	-0.452237	-2.99283	5.06107	-1.52623	6.58053	5.63671	-1.13359	5.9779	8.1518	10.9522	-1.64276	7.8661	8.88044	9.60761	9.51136	13.2198	12.9166	7.78636	-5.23704	-2.22407	-2.17735	-1.27123	-2.7297	5.07614	-1.67269	7.22424	6.19064	-1.67201	6.38139	8.17932	10.9542	-1.10138	8.18326	9.32305	9.85788	10.1778	13.3844	12.9115	8.41079	-5.41802	-1.90284	-1.96006	-1.84254	-2.53786	4.26298	-1.72344	7.38642	6.0719	-1.28965	6.41051	7.96876	10.0526	-1.66018	7.53692	9.19297	10.0897	10.0852	12.5674	12.9171	7.9892	-5.13122	-2.51374	-1.49628	-0.0189641	-2.50638	4.6947	-1.29539	7.2926	5.83475	-0.51163	6.05242	7.85032	10.7888	-1.30609	8.05917	9.91437	9.83906	9.89212	12.883	12.4893	7.46495	-5.64163	-1.41256	-2.39146	-1.45339	-2.7505	5.14094	-1.20493	6.79663	6.28039	-1.03229	6.19286	8.13193	10.1452	-1.30694	7.79224	8.41817	9.78802	9.91783	13.1888	12.3793	8.9179	-5.42846	-2.01304	-1.66162	-2.08914	-2.60165	4.52967	-1.97937	7.45669	6.41553	-0.53474	6.82943	8.14885	10.2265	-1.66373	7.84508	8.88524	9.51975	10.052	13.0752	12.6441	7.60285	-5.25373	-1.81202	-1.83166	-1.72612	-2.61321	5.29508	-1.02822	7.13486	6.23516	-0.56498	6.3817	8.09617	10.2935	-1.50545	8.01203	9.0442	9.01354	10.4441	12.9654	12.8773	7.88276	-5.84379	-1.61836	-1.9679	-0.729311	-2.54688	4.84948	-1.58445	7.97738	6.26142	-1.09775	6.27705	7.75074	10.6569	-1.63379	7.72866	9.20214	9.43146	10.049	12.9661	12.7301	7.93859	-4.95468	-1.90255	-2.73977	-3.586821e+01	8.589084e+01	5.002263e+01
1280	-0.828674	-2.62799	4.69978	-1.80051	7.15594	6.15625	-0.379119	6.09835	8.26524	10.462	-0.704137	8.02986	9.38524	9.66619	9.95391	14.4292	11.8419	8.66729	-5.61092	-1.88498	-2.14266	1.45363	0.0849505	0.0649151	0.437037	0.132035	0.152254	0.116541	0.219334	0.0552972	0.108621	0.376678	0.0830586	0.0763924	0.101252	0.590441	0.398663	0.0589707	0.174406	0.177525	0.108807	0.0732998	0.0346166	0.0366146	0.0150651	-0.75758	-2.50462	4.8417	-1.87222	6.71777	5.87685	-0.0302283	6.45073	8.45862	10.6207	-1.16934	8.17053	9.15667	9.88018	10.3779	14.1455	11.756	9.05336	-5.81539	-2.33822	-2.10187	-0.820121	-2.55767	4.86324	-0.851142	7.15811	6.02405	-0.0108178	6.76414	7.81619	10.6463	-1.31511	7.83288	9.18198	10.262	9.84071	14.7028	11.6127	8.54893	-5.27074	-2.05237	-2.05237	-1.35686	-2.70704	4.70179	-0.779335	7.47102	6.11114	-0.328649	6.79757	7.98803	11.056	-0.80682	7.96326	8.87601	9.98502	9.25159	13.3514	11.4178	8.53527	-5.69088	-2.19222	-1.65815	-0.00024335	-2.65635	4.70559	-1.03612	7.27269	6.3852	-0.271017	6.08875	8.02846	10.3027	-0.855864	8.31035	9.71935	9.7891	10.1777	14.701	11.9553	8.35478	-5.07052	-1.72048	-2.42865	-1.90304	-3.17765	5.04948	-0.617778	7.04611	6.45294	-0.965112	6.09753	8.07234	10.6734	-1.06919	8.00944	9.31886	9.89746	10.2385	13.8761	11.8868	9.02924	-5.5917	-1.82666	-2.05876	-2.08036	-2.74914	4.92211	-1.14798	6.77702	5.90348	-0.232005	6.2001	8.2912	10.1886	-0.544207	8.2569	9.39096	9.8568	10.052	13.6499	12.0636	8.50686	-5.47235	-1.93688	-1.93903	-0.744122	-2.92198	4.74837	-0.953419	6.58823	5.96696	-0.464651	5.95279	8.30342	10.6317	-1.16266	8.25413	9.50234	9.87991	9.4625	13.438	12.2639	8.55736	-5.94979	-1.68458	-1.88718	-0.657702	-2.77264	4.35294	-1.81172	7.51684	5.71607	-0.76177	6.0654	8.09709	10.4028	-0.133072	8.35749	9.36673	9.81692	10.4622	14.7509	12.1619	8.43116	-5.00968	-1.99619	-2.50352	-3.908241e+01	8.920858e+01	5.012617e+01
