iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
5800	-0.767542	7.29836	6.67576	9.27126	9.09623	9.74666	10.3494	9.82709	12.6932	11.6068	11.2644	-5.71375	-2.10636	-1.98983	0.130522	0.148028	0.30908	0.204919	0.0576507	0.476064	0.440355	0.291163	0.167515	0.801808	0.513737	0.245206	0.115107	0.335207	0.0342589	0.0450344	0.0148896	-0.491214	7.14308	6.74761	9.26273	9.06611	9.03226	9.86918	9.15147	12.639	11.8381	11.1594	-4.88241	-2.39373	-2.05316	-0.876339	7.11081	6.53995	8.96414	9.11892	10.2422	11.0729	9.48908	12.4561	10.6271	10.8297	-5.55861	-2.11171	-1.93418	-1.44223	7.39944	6.47162	8.99265	9.02203	9.58606	10.4352	9.95688	12.8377	10.5566	10.6311	-5.86848	-1.92925	-1.7764	-0.0317331	7.32766	5.97201	9.02384	9.1727	9.56261	9.43261	10.3902	12.9727	9.92015	11.212	-5.04132	-1.66537	-2.25288	-0.87331	6.94813	6.47656	9.25857	9.25313	9.80722	11.4969	9.55904	12.6276	11.3011	10.7976	-5.7286	-2.01196	-1.67426	-1.03612	7.25352	6.53966	9.22122	9.10624	9.48475	10.8352	9.71811	13.1179	10.8134	10.5384	-5.85669	-1.89719	-1.77561	-0.675582	7.17731	6.36888	9.20128	9.27302	10.0003	10.2561	9.5439	12.6672	12.6571	11.1692	-5.19158	-1.64287	-1.90767	-0.843812	7.57407	5.85585	9.17927	9.40334	10.1324	10.1816	9.40706	12.6547	10.652	10.5135	-5.96282	-1.93871	-2.88243	-5.412901e+01	9.106096e+01	3.693195e+01
5900	-0.761097	7.10157	6.40347	9.23528	9.02264	9.9264	10.5729	10.3513	12.2596	10.6369	11.9647	-5.98815	-1.64063	-1.83644	0.232173	0.132769	0.187339	0.146014	0.0664095	0.211873	0.194613	0.614452	0.128143	0.340485	0.0999857	0.125858	0.101283	0.120893	0.0415369	0.0354853	0.019298	-0.572962	7.16943	6.68946	9.02172	8.8904	9.46759	10.2426	9.39796	12.1802	10.13	12.0619	-5.80682	-2.25182	-2.04891	-0.981427	7.02016	6.5487	9.18284	9.31165	9.97549	10.9055	9.57006	12.0564	11.6498	12.3131	-5.85136	-1.99171	-1.86301	-0.896158	7.18877	6.51065	9.31002	9.35792	9.15857	10.478	9.44079	12.5026	10.8973	12.5255	-5.63764	-2.05569	-1.62729	-0.011844	7.80695	6.56927	9.22103	9.43949	10.5102	10.3085	10.1501	12.0729	10.5687	11.644	-5.8435	-1.55964	-2.27972	-1.63965	6.757	6.18041	8.9941	8.94915	9.32081	10.2418	10.3989	12.709	10.2643	12.02	-5.86537	-2.01835	-1.70742	-1.22974	7.13613	6.3461	9.13497	9.06721	9.82061	10.7548	9.6589	12.6237	10.2451	12.2424	-5.71088	-1.91076	-1.76647	-0.943669	7.46125	6.7713	9.2303	9.11012	9.57569	9.9859	10.267	12.1632	9.93034	12.2044	-5.67183	-1.69731	-1.70138	-0.678513	7.55818	5.92065	8.91477	9.05249	9.89181	10.2691	9.60898	12.0375	10.8017	11.4943	-5.95084	-1.84969	-2.74955	-2.698546e+01	8.581451e+01	5.882905e+01
6000	-1.0726	7.2966	6.43254	9.24078	9.34652	9.90424	10.6518	9.54994	12.1449	10.4191	10.049	-5.4699	-1.82816	-1.94976	0.322618	0.0561695	0.0888292	0.13741	0.0537767	0.166505	0.133403	0.217706	0.111904	0.0984432	0.710639	0.169419	0.0776066	0.0466047	0.0397906	0.0360918	0.0152884	-0.474465	7.32984	6.7992	9.23191	9.07198	9.74224	10.4224	9.40066	12.1838	10.6875	10.2324	-5.92784	-2.26962	-2.13049	-1.0564	7.09494	6.50145	8.9268	9.13724	10.3531	11.1329	9.83475	12.0535	10.0059	9.09136	-5.43892	-2.06776	-2.00102	-1.4119	6.89583	6.07849	9.17667	9.08279	9.0033	10.0982	9.35317	12.136	10.2823	9.95284	-5.83516	-2.16772	-1.66671	-0.0052565	7.31504	6.15173	9.22388	9.57009	10.3203	10.2419	10.0138	11.8875	10.4717	11.1464	-5.82148	-1.65096	-2.29646	-1.42604	7.41889	6.64242	8.81704	8.92699	9.9683	10.7751	9.37498	12.3455	10.5128	11.2296	-5.7612	-2.02054	-1.98375	-1.31983	7.40556	6.51331	9.1426	8.98242	8.93506	10.3459	9.88629	11.9559	10.3079	10.6259	-4.8166	-1.91875	-1.93916	-1.18781	7.43727	6.51634	9.26024	9.148	9.89289	10.5306	9.89238	12.2951	10.3068	10.4251	-5.6693	-1.59423	-1.90128	-0.360719	7.36526	5.85879	9.35411	9.27775	9.43025	10.0434	9.73617	12.0468	11.0101	10.1217	-5.47037	-1.94703	-2.48357	-2.954498e+01	9.233070e+01	6.278572e+01
6100	-0.473248	7.47144	6.29935	9.00914	9.04113	10.1786	10.5905	10.0589	12.8045	9.86238	10.9289	-5.72893	-1.86158	-2.03293	0.302354	0.194481	0.101602	0.0593147	0.126067	0.14491	0.0756789	0.109114	0.251766	0.818843	0.230336	0.144267	0.0484697	0.130566	0.0425608	0.0337488	0.0127914	-0.572378	7.22379	6.72578	8.93846	8.8976	10.189	10.773	10.2702	12.8156	11.1312	11.32	-5.78575	-2.28465	-2.19555	-1.06117	7.08165	6.4468	8.66873	8.71371	9.93933	10.7379	9.68426	12.9353	11.202	11.2487	-5.72069	-2.10381	-1.87122	-1.28868	7.11496	6.29016	8.77306	8.77123	10.0065	11.0105	9.7829	13.2048	11.3494	10.813	-5.42989	-2.11174	-1.61381	-0.0266931	7.29335	6.05877	8.5641	8.99855	10.209	10.1738	10.0048	12.6164	10.841	10.8506	-5.45636	-1.70894	-2.39866	-1.3719	7.30155	6.491	9.1046	9.26335	9.87003	10.8036	9.9935	13.1586	10.1222	10.7772	-5.8052	-1.66529	-2.02477	-1.34326	7.50843	6.58076	9.30489	9.26743	9.44205	10.5598	10.3416	12.44	9.65321	11.2063	-5.7431	-1.82113	-2.00868	-1.24518	7.60886	6.56908	9.28743	9.4848	10.2115	10.316	9.6798	12.458	9.16044	10.774	-5.24407	-1.51472	-2.16048	-0.550675	7.88522	6.15972	8.83666	8.85061	9.77581	10.2854	10.0595	12.993	10.3585	11.2545	-5.8095	-1.87094	-2.70144	-3.038296e+01	8.737004e+01	5.698707e+01
6200	-0.681172	7.45692	6.67614	9.01867	9.14419	10.0561	10.8947	9.97102	13.1172	11.1457	11.0281	-5.53586	-1.93479	-2.01757	0.544442	0.0752833	0.10171	0.239724	0.0532426	0.111946	0.103666	0.110876	0.13557	0.185739	0.308779	0.209783	0.069198	0.170956	0.0344001	0.0320171	0.013979	-0.649125	7.30415	6.63708	9.24299	9.04134	10.2733	11.0786	9.87215	13.0632	11.0278	10.8564	-5.39188	-2.28864	-2.14938	-0.951601	7.58772	6.87525	8.7143	9.03227	9.99831	10.3979	9.97121	13.5081	10.6409	11.6596	-5.5796	-1.93453	-2.06123	-1.45319	7.10121	6.41506	9.28339	9.18279	9.86185	10.9866	10.5048	12.5464	11.2418	10.8308	-5.98299	-2.00845	-1.53844	-0.00790553	7.47707	6.37631	8.96924	9.1835	10.363	10.4513	10.4478	12.3459	10.885	10.4136	-5.84521	-1.76459	-2.1599	-1.06444	7.44299	6.96365	9.2558	9.14374	9.80308	11.3064	10.1148	13.3024	11.5607	11.6257	-5.98803	-1.8593	-1.55334	-1.08047	7.38518	6.68915	9.3813	9.30482	9.89451	10.8423	9.71907	12.7062	11.4686	10.5193	-5.86046	-1.85278	-1.78401	-1.58768	7.41842	6.31587	9.10423	9.16937	10.4654	10.495	10.0914	12.8753	11.3706	10.8129	-5.63995	-1.56104	-2.12092	-0.353154	7.61882	6.14311	8.67238	8.94169	10.3867	10.9163	9.56124	12.9292	10.4943	10.0833	-5.79714	-1.97721	-2.67649	-2.158108e+01	8.568151e+01	6.410042e+01
6300	-0.807498	7.7688	6.51624	9.26108	9.05553	10.022	10.7362	10.0005	13.2987	12.0867	12.0298	-4.24756	-1.90554	-1.88098	0.140916	0.254731	0.0591766	0.242602	0.0753883	0.15503	0.12809	1.36894	0.078258	0.193053	0.481239	0.688055	0.0484994	0.143592	0.0672682	0.0467529	0.014446	-0.416084	7.23206	6.79335	9.2122	9.25189	9.93391	10.8231	9.19796	13.2321	11.7195	12.1861	-5.18753	-2.11404	-2.1544	-0.887186	7.59896	6.99235	8.65054	8.75549	10.0958	10.9635	9.6544	13.1944	12.3821	12.3803	-4.38279	-2.04567	-1.90961	-1.16083	7.51535	6.60083	8.95276	8.97209	9.83191	10.9526	9.44478	13.1609	11.3971	12.1553	-5.71543	-1.75228	-1.72055	-0.0264351	7.61806	6.3406	8.8103	8.97001	10.4222	10.2983	10.4254	13.0305	11.6388	12.0278	-4.52391	-1.74752	-2.16538	-1.08362	7.54407	6.82802	8.83931	8.89762	9.61201	10.5721	9.40555	13.6492	12.0619	10.8996	-4.54458	-1.82623	-1.84476	-1.00402	7.6563	6.64632	9.30605	9.19576	10.0663	10.9679	9.05087	13.1391	11.9925	11.4308	-4.1636	-1.8838	-1.95272	-1.24944	7.54376	6.49067	9.23599	9.30199	10.1187	10.4563	9.38956	13.2905	12.5088	11.425	-4.97002	-1.61475	-2.13002	-0.754923	7.79743	5.9833	8.72918	8.51652	9.696	10.2689	9.37339	13.3139	12.4863	12.4604	-5.21195	-2.00696	-2.57246	-3.695425e+01	7.982463e+01	4.287038e+01
6400	-1.15282	7.61796	6.59647	9.03692	8.6584	9.84607	10.6607	10.369	12.7146	10.7194	11.158	-4.82425	-2.09831	-2.22728	0.52105	0.109862	0.0623032	0.137781	0.149684	0.264339	0.0912316	0.338364	0.151551	0.276176	0.537573	0.111356	0.0771189	0.100649	0.0564977	0.0405462	0.0110874	-0.828083	7.25888	6.67735	8.91929	8.77933	10.1659	10.7042	9.68011	12.704	11.0352	10.1966	-5.0647	-2.25614	-2.13544	-1.24594	7.1505	6.41444	8.81639	9.04568	9.74151	10.4078	9.90286	12.1165	11.137	12.9226	-4.44407	-1.99217	-2.10312	-1.49514	7.73509	6.87116	8.67586	8.6691	9.90247	10.914	9.84157	12.5439	10.6486	10.9578	-4.57367	-1.76465	-1.80067	-0.00782073	7.58733	6.33114	8.58443	8.87137	10.3272	10.2239	10.2472	12.4623	11.2111	10.9335	-5.04346	-1.62026	-2.27984	-1.32519	7.64345	6.90977	8.97148	8.86325	9.58761	10.8119	9.74585	12.7519	10.3075	10.7656	-5.11167	-1.9181	-1.81984	-2.03658	7.32779	6.57733	9.03045	8.81283	10.0007	10.7208	10.3492	12.2945	11.7414	8.92859	-5.17476	-1.81857	-1.74568	-1.19986	7.83444	6.64861	8.92458	9.08046	10.1917	10.3323	10.0795	12.747	10.5431	12.4063	-4.889	-1.60065	-2.24123	-0.633303	7.8805	6.17808	8.83839	8.7665	9.55545	10.2111	10.2703	12.6534	10.7778	9.93225	-4.49882	-1.96522	-2.61209	-4.155579e+01	8.802000e+01	4.646420e+01
6500	-1.11381	7.69359	6.64921	8.71954	8.7136	9.79835	10.4796	9.99942	13.4677	11.7245	8.90183	-5.96163	-1.76811	-1.80138	0.270901	0.159199	0.150527	0.104781	0.114684	0.10798	0.216905	0.05004	0.443279	0.386235	0.433177	0.0980632	0.0840032	0.137791	0.0297647	0.0382096	0.015527	-0.63963	7.22616	6.74495	9.19069	8.93916	9.8915	11.0105	10.0244	12.7145	11.6036	10.0038	-5.84096	-2.27049	-2.03206	-1.38482	7.65023	6.88919	8.73568	8.80117	9.22171	10.003	10.0561	12.5449	11.4127	8.6847	-5.78575	-1.99319	-1.99316	-1.18836	7.71906	6.97262	8.78977	8.63745	9.41836	10.5763	10.0132	13.4962	12.3037	9.73235	-5.82047	-2.14399	-1.49325	-0.0139251	7.31294	6.21988	8.48949	8.71305	10.0654	10.051	10.4073	12.1841	10.6486	8.81254	-5.84743	-1.70609	-2.11126	-1.06302	7.45173	6.83027	8.51354	8.56898	9.27877	10.5568	10.3912	13.0845	11.6029	8.47724	-5.75114	-1.7503	-1.81069	-1.41177	7.61065	6.63346	8.58141	8.56506	9.60366	10.1551	10.302	13.5923	11.4503	9.23206	-5.37931	-1.79501	-2.02737	-0.964515	7.65119	6.63597	8.9775	9.08967	9.84739	9.98634	9.57843	12.9004	11.1568	9.02501	-5.53245	-1.55377	-2.10989	-0.893139	7.95098	6.20103	8.40284	8.54771	10.2801	10.4342	9.997	14.1903	11.7691	8.12202	-5.85963	-1.98109	-2.86888	-3.791821e+01	9.337454e+01	5.545633e+01
6600	-1.06905	7.46632	6.72432	9.38499	8.78974	10.1577	10.7719	9.65933	13.116	12.1693	8.47316	-4.84282	-2.01374	-2.03272	0.141453	0.194475	0.190584	0.436728	0.0893382	0.740064	0.253856	0.141913	0.351908	0.069613	0.129545	0.210504	0.0744867	0.101585	0.0430966	0.0413418	0.0138764	-0.489625	7.3924	6.86728	9.00528	8.85682	9.53258	10.6267	10.2197	14.2611	12.1627	7.96256	-5.00339	-2.09851	-2.14958	-1.1652	7.31178	6.64361	8.95455	9.07096	9.36512	10.1579	10.2128	13.1291	12.075	7.53644	-5.44398	-2.0861	-1.98593	-1.06184	7.65505	6.83995	9.27292	9.07654	8.55358	10.1873	9.31339	13.5509	11.9373	8.30667	-5.35585	-2.21199	-1.68433	-0.0669137	7.70174	6.2876	8.51486	8.60208	10.03	9.99352	10.0376	12.7554	12.6001	8.66732	-4.32662	-1.75682	-2.3091	-1.39017	7.34221	6.794	8.69048	8.66997	8.55381	9.62586	9.26033	12.9875	12.2222	8.51504	-5.71377	-1.97332	-1.65938	-1.57961	7.70528	6.70895	8.92656	8.81578	9.94921	11.6267	10.0211	12.0022	11.7773	8.99622	-5.46751	-1.84057	-1.91207	-1.06447	7.97547	6.9245	8.83867	8.84024	10.4477	10.7174	9.47707	12.628	12.3494	7.92962	-5.23691	-1.58722	-1.99995	-1.33937	7.10661	5.89423	8.76621	8.69118	10.3006	10.4793	10.1956	13.0921	12.116	7.50491	-4.05562	-2.15057	-2.542	-5.815682e+01	6.957747e+01	1.142065e+01
6700	-1.1703	7.22786	6.59059	9.014	8.9454	9.77218	10.1998	9.96294	14.847	12.6483	7.59357	-4.91461	-1.78078	-1.89593	0.546911	0.149224	0.0790625	0.160338	0.0605025	0.16856	0.134393	0.145788	0.711806	0.101242	0.112715	0.292815	0.0608219	0.0720687	0.0312669	0.0355584	0.0202861	-0.464102	7.21709	6.74056	8.89303	8.70475	9.64861	10.533	10.0566	14.3719	12.4505	7.60387	-5.86538	-2.23958	-2.04793	-0.833594	7.0789	6.85295	8.93275	9.05166	9.52207	10.1753	9.40535	13.3091	12.313	6.79074	-4.86135	-2.02285	-1.85387	-1.55523	7.5932	6.74059	9.25127	9.17882	9.37161	10.26	10.5352	13.9723	12.7628	7.70384	-5.27163	-1.85371	-1.69829	-0.00988368	7.52696	6.19161	8.57478	8.89083	9.71792	9.6859	10.0692	12.7122	12.7038	7.35908	-5.22144	-1.7429	-2.33674	-1.15289	7.91944	7.1055	8.90848	8.95812	9.25058	10.3139	9.60633	14.7585	12.68	8.10236	-4.86173	-1.75678	-2.03017	-1.50302	7.19876	6.59466	8.96369	8.76575	9.28105	10.3637	9.72649	13.6038	12.0062	7.45919	-4.25276	-1.93738	-1.85744	-1.16683	7.78377	6.6739	8.81495	8.83055	10.0258	9.9146	9.58822	14.5544	12.7997	8.0896	-4.30196	-1.54529	-2.083	-0.30972	7.39662	6.45953	8.91001	8.65381	9.62577	10.5857	10.0027	14.7047	12.3011	7.26551	-4.85675	-1.98269	-2.17903	-3.093904e+01	7.825602e+01	4.731697e+01
6800	-1.03343	7.53143	6.84977	9.0866	9.00543	9.64647	10.333	10.1731	13.4728	12.0712	7.45393	-4.61336	-1.94196	-2.0561	0.213276	0.106224	0.163204	0.0492632	0.0672614	0.098616	0.359117	0.188559	0.289144	0.290748	0.0729943	0.364043	0.0648252	0.101162	0.034107	0.0420467	0.020377	-0.516748	7.26453	6.61077	9.23591	9.00314	9.77498	10.4811	9.89127	12.8535	12.1793	7.72826	-4.1694	-2.16595	-2.21794	-1.18405	7.16454	6.52301	9.01944	9.07146	9.5274	10.5036	10.4358	13.6719	12.2552	8.04759	-4.05626	-2.0812	-2.00513	-1.31713	7.62541	6.7334	9.12959	8.99595	9.77329	11.1044	10.0128	13.7307	12.728	7.56702	-4.97055	-2.11399	-1.66421	-0.0278209	7.94841	6.67683	8.72394	8.79044	10.2193	10.3057	10.5345	12.7079	11.5539	7.16395	-3.13798	-1.91725	-2.30953	-1.22742	7.31923	6.84528	9.20915	9.18156	9.41938	10.3361	10.5011	13.9329	12.4311	7.44481	-4.987	-1.8502	-1.71909	-1.10527	7.59652	6.84932	8.83048	8.57318	9.16572	11.0777	9.52344	13.7454	12.0249	7.31175	-4.06753	-1.96659	-1.81552	-1.33223	7.18146	6.3776	8.89117	8.84772	9.46696	9.8125	10.527	12.986	11.3527	7.40366	-5.21279	-1.71833	-1.96001	-0.45524	7.38434	6.07116	8.91151	8.88341	10.2088	10.6895	9.90786	13.1684	11.7102	7.90625	-4.43485	-2.089	-2.421	-3.358761e+01	8.001233e+01	4.642473e+01
6900	-0.763158	7.50786	6.43917	9.26722	8.77378	9.777	10.9573	9.93759	13.3369	12.416	7.6538	-5.74396	-1.91092	-1.91816	0.124764	0.156345	0.104453	0.105872	0.0555392	0.218592	0.286359	0.379819	0.291775	0.0442471	0.0954088	0.120098	0.268422	0.137295	0.0438119	0.0393083	0.0183408	-0.646432	7.13355	6.61668	9.17634	8.97388	10.4781	11.1034	10.0047	14.5106	12.2691	7.56002	-5.96943	-2.15889	-2.10262	-0.661756	7.09721	6.47956	8.83828	9.06132	10.0096	10.7646	9.89877	13.5375	12.336	7.63084	-5.52853	-2.00854	-2.01243	-1.1746	7.85712	7.40877	9.25462	8.94805	9.27824	10.6765	10.3915	13.0427	12.4425	7.50198	-5.60565	-2.59606	-1.28377	-0.00394433	7.55838	6.35687	8.88646	9.22505	10.2878	10.2028	9.91384	12.9157	12.0949	7.582	-5.84239	-1.63915	-2.33018	-1.08472	6.96575	6.50338	9.14716	9.09692	9.99335	11.2752	10.2721	13.4933	12.417	7.80324	-5.81634	-1.97663	-1.67399	-0.827108	7.02833	6.50626	8.8152	8.57928	9.28059	11.1867	9.94703	13.5537	12.1192	8.05212	-5.63709	-1.87878	-1.64772	-1.20126	7.81895	7.03813	8.81386	8.7942	 8.85	9.41478	10.1855	13.4482	12.6071	7.5272	-5.68282	-1.60292	-1.90004	-0.779136	7.59424	6.26598	8.96282	8.88359	10.0109	10.2794	9.21728	13.1075	12.3645	7.39067	-5.90534	-2.00534	-2.32738	-3.228533e+01	8.549356e+01	5.320823e+01
7000	-0.551146	7.89088	6.69565	9.29332	8.85999	10.0352	10.7777	10.3901	13.8212	12.3905	8.21358	-5.51246	-1.84855	-1.90426	0.198218	0.230649	0.0576137	0.326887	0.0657095	0.0487619	0.115288	0.577521	0.185874	0.137195	0.289448	0.205091	0.0827365	0.111559	0.0332051	0.0399002	0.0155422	-0.516926	7.05189	6.48006	9.24273	9.03028	9.62026	10.503	9.07964	14.1182	12.5664	8.09903	-5.03373	-2.22957	-2.14116	-0.831174	7.59119	6.93199	8.74483	8.80725	9.78665	11.1245	9.46416	13.5718	12.1719	8.07136	-4.87439	-2.02119	-1.99315	-1.22121	7.69573	6.92221	8.92282	8.92793	9.92257	10.9069	9.51383	13.7956	12.6218	8.16708	-5.42813	-2.00363	-1.70657	-0.00102812	7.73535	6.4862	8.85916	9.25062	10.4261	10.1534	10.1094	12.499	12.7522	8.75877	-4.8181	-1.65534	-2.3762	-1.03569	7.40153	6.70234	8.87619	8.99424	10.0232	11.0008	10.5111	13.8265	12.3231	8.62366	-5.47911	-1.97684	-1.82174	-0.988716	7.24564	6.48696	9.0918	9.09616	10.3745	10.7557	9.80328	13.7204	12.1594	8.48426	-5.75996	-1.95302	-1.8411	-1.02302	7.97992	7.12639	8.93035	8.9503	9.9872	10.2781	10.4594	13.8549	12.4987	7.77684	-5.38891	-1.58865	-1.94392	-0.36458	7.61916	6.54717	9.15817	9.03297	9.86191	10.7704	10.2364	13.8628	12.0388	7.39846	-5.16738	-1.95694	-2.26636	-2.666646e+01	8.443634e+01	5.776988e+01
7100	-0.681693	7.43088	6.73924	9.01745	8.98192	10.2776	10.8052	9.67645	12.3238	12.0975	8.14284	-5.34867	-1.91029	-2.0588	0.175169	0.178155	0.063936	0.0524445	0.0463283	0.455774	0.37704	0.132774	0.0844777	0.479753	0.151712	0.255283	0.244045	0.0691316	0.0391763	0.0278344	0.0159147	-0.779952	7.16506	6.58235	9.24179	9.15402	10.228	10.6345	9.27559	12.4527	12.7204	7.88303	-5.80938	-2.25129	-2.15744	-1.18712	7.67753	7.0618	8.9069	9.00737	9.92567	10.4689	9.36785	12.2457	12.3732	8.74478	-5.65036	-2.0541	-1.88257	-1.41313	7.89115	6.99937	9.2167	9.06586	9.97675	11.1449	9.65595	12.3725	12.9543	8.3615	-5.6839	-2.19746	-1.63102	-0.00692674	7.99826	6.75612	8.81704	9.13202	10.1167	9.87147	9.78956	11.8837	11.9558	8.90902	-5.0023	-1.69459	-2.31837	-1.02383	7.46417	6.99705	8.98659	8.85129	8.64375	10.2756	9.24896	12.023	11.1663	8.13074	-5.44868	-1.88631	-1.55254	-0.965942	7.60939	6.80882	9.17832	9.145	9.88679	10.8189	9.87725	13.3106	12.0237	8.67922	-5.11372	-1.7874	-1.82511	-1.10837	7.55993	6.79307	9.29535	9.25532	10.2785	10.8307	9.3976	12.3534	12.6237	7.82176	-5.26765	-1.51157	-1.84237	-0.485423	7.24497	6.55691	9.07044	8.87452	10.1754	10.8158	10.0904	12.4515	12.3013	7.39471	-5.64372	-2.0566	-1.92652	-3.864861e+01	8.463518e+01	4.598658e+01
7200	-0.860833	7.43624	6.67302	8.81832	8.94519	10.1803	10.4166	10.0988	12.294	12.2295	7.76464	-5.35438	-1.87565	-1.84278	0.443566	0.0764291	0.065439	0.109265	0.0774032	0.224881	0.149447	0.145907	0.0751117	0.0596597	0.12808	0.243353	0.0755435	0.0898783	0.0386079	0.0398311	0.0191936	-0.77983	7.32812	6.71013	9.19301	8.9714	9.57817	10.3205	10.2462	12.6395	12.2397	7.96961	-5.38751	-2.29374	-2.09287	-0.791934	7.56818	6.98523	8.67579	8.69834	9.65875	10.7683	10.1685	13.1092	12.0942	7.80728	-5.06658	-2.12607	-1.8868	-1.61081	7.31653	6.77703	9.03372	9.05118	9.66848	10.4932	9.71585	12.0613	12.3466	7.68163	-5.81793	-1.97325	-1.41838	-0.0116616	7.67601	6.61236	8.9339	9.18851	10.0917	10.1937	10.0998	11.9023	12.5682	7.80145	-5.41182	-1.67398	-2.14548	-1.05635	7.32975	6.84454	8.84433	8.91916	9.67143	10.7105	9.87992	12.3921	12.458	8.31916	-5.35165	-2.0471	-1.82102	-1.68293	7.51709	6.97458	8.68137	8.51936	9.28484	10.4742	9.26256	12.6669	11.779	7.6545	-5.2193	-1.96676	-1.71796	-0.76696	7.14896	6.57196	8.98374	8.89346	9.82928	10.2852	10.2156	12.7589	11.9443	7.54213	-5.40693	-1.63855	-1.64528	-0.595319	7.15835	6.62727	9.22747	9.08822	10.2471	10.9083	10.299	12.4423	12.3144	7.18296	-5.36239	-1.99511	-2.07413	-1.389388e+01	7.926282e+01	6.536894e+01
