iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnCYP_VmaxC(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	M_lnPS_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnCYP_VmaxC(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Var_lnPS_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnCYP_VmaxC(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnPS_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnCYP_VmaxC(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnPS_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnCYP_VmaxC(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnPS_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnCYP_VmaxC(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnPS_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnCYP_VmaxC(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnPS_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnCYP_VmaxC(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnPS_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnCYP_VmaxC(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnPS_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnCYP_VmaxC(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	lnPS_APAP(1.8)	LnPrior	LnData	LnPosterior
0	-1.40479	5.61137	7.9406	7.89496	2.66802	9.81024	9.32917	10.1815	9.3212	7.11937	3.3166	0.0119845	-0.57718	-4.66002	-0.00648944	3.11323	-1.4382	-0.696065	-0.704222	-1.21644	-0.17128	0.205592	0.134753	0.198266	0.162389	0.0720806	0.184891	0.185795	0.0754217	0.829189	0.1172	0.0832066	0.263015	0.161833	0.114098	0.164395	0.109179	0.138179	0.199421	0.0941963	0.180902	0.0938397	0.252145	0.203508	0.0139452	-1.89761	6.0327	7.15974	7.92358	2.48404	9.35716	8.59308	9.98848	10.1202	7.98879	2.68531	0.321733	-0.316883	-4.53338	-1.02201	2.47772	-1.02346	-0.573682	-0.815193	-1.05129	0.281525	-0.716213	5.61821	8.22076	8.61639	2.90255	9.20987	9.39386	10.1876	8.08687	7.46463	3.2131	0.0653097	-0.183052	-4.7955	0.17286	3.26963	-1.55689	-0.25728	-0.409598	-1.13724	0.0290741	-1.52768	5.55979	7.56066	7.84334	2.9261	9.44394	8.22202	9.70918	8.72147	6.84473	3.51061	0.225939	0.127149	-4.14191	-0.0389053	3.28082	-1.35826	-1.27166	-0.786509	-0.90172	-0.0729226	-1.32646	5.68551	7.97771	8.68948	2.29212	9.81676	9.12302	10.4222	9.80157	6.64712	3.18668	-0.151064	-0.49172	-4.69522	0.250376	3.17729	-2.04832	-0.664006	-0.781303	-1.05866	-0.243418	-1.44128	5.71073	7.33333	7.76872	2.90488	8.96084	9.81475	10.1399	9.91271	7.54961	2.98496	0.0355147	-0.0663273	-4.40308	-0.410563	2.63147	-1.25609	-0.424363	-1.11245	-1.53217	-0.143212	-1.32905	5.31847	8.83263	8.07371	2.43494	10.037	9.08659	10.0638	8.71055	7.2735	3.31219	-0.0840821	-0.441327	-4.66694	-0.552475	3.61734	-1.39869	-1.17771	-0.514357	-1.43108	-0.0484714	-1.09818	4.89341	7.73045	8.22116	2.65893	9.46984	9.46377	10.301	8.62193	6.89583	2.97399	-0.222914	0.0775427	-5.14924	0.872176	3.25624	-1.45822	-1.23941	-0.0513024	-1.53905	-0.254944	-0.298311	5.32266	7.782	8.00134	2.69139	9.83044	9.16825	10.2418	10.2936	6.9096	3.52016	0.212618	-0.721842	-4.80136	0.556049	3.25149	-1.76765	-0.759141	-0.515211	-0.842975	0.306856	-6.812328e+01	-2.983206e+04	-2.990019e+04
100	-0.336485	7.47641	6.05095	7.78986	5.394	9.50608	9.95767	10.2847	13.6466	8.28128	5.15298	-0.515799	-2.479	-1.68049	0.0788816	2.18415	-1.60099	-0.123056	0.374609	0.861042	1.27377	0.119259	0.195653	0.244242	0.123596	0.28412	0.395151	0.275311	0.410983	0.502917	1.04267	0.31853	0.144091	0.0548571	0.214673	0.104837	0.131359	0.123479	0.207854	0.217375	0.315091	0.086149	0.157373	0.0273694	0.0117456	-0.0506703	7.10445	5.60918	7.94653	5.87648	9.69078	9.55818	10.3395	14.7887	7.3071	3.87546	-0.702106	-2.18454	-1.80823	-0.277691	2.30128	-1.40951	-0.678667	1.18455	1.27014	1.01648	-0.862065	7.14826	5.2641	8.37155	5.36432	9.29837	10.1273	9.11386	13.411	7.56928	4.9871	-0.373939	-2.67876	-1.79216	0.459391	2.05745	-1.55779	-0.776847	1.26215	0.90026	1.25695	-0.96176	6.9985	5.9223	8.07094	5.76991	8.99733	9.58997	9.28555	12.3942	8.68012	5.50339	-0.775916	-2.27864	-0.873351	0.179864	2.49156	-1.40158	0.773107	1.20907	0.654989	1.15938	-0.142446	7.62336	5.54907	7.65466	5.06919	9.32997	9.23529	10.3894	12.0413	8.45369	4.29479	-0.244101	-2.63137	-1.97417	0.260572	2.64031	-1.39807	-0.327796	1.25972	1.33788	1.37356	-0.818091	7.64515	6.39469	7.94561	7.38477	9.7484	10.1794	9.66565	14.5577	7.43689	6.17709	-0.816456	-2.12279	-2.19879	-0.225037	2.21084	-1.01354	0.127826	-0.137639	0.83313	1.05997	-0.824606	7.80677	6.42494	7.94499	5.93067	10.3567	11.1897	9.6346	13.4571	7.44979	5.20378	-0.500304	-2.82977	-2.09293	-0.0667818	2.03357	-1.42338	0.149008	0.128714	0.738981	1.24896	-0.104334	7.56864	6.52542	7.65953	5.31819	8.85561	10.6173	9.46523	14.7171	10.1182	5.34902	-0.583969	-2.49524	-1.43174	0.451747	2.37865	-1.3435	-1.05258	0.635267	1.20391	1.38604	-0.0961246	6.80612	5.72558	7.89324	6.21306	8.38209	9.09382	10.3957	13.4659	7.29589	5.35213	-0.367918	-2.31586	-1.84597	-0.292272	2.88275	-1.73993	-0.0599675	0.585074	0.918561	1.38496	-1.134498e+02	5.176550e+01	-6.168430e+01
200	-0.23072	7.48856	5.66664	7.66527	6.31814	10.0878	10.5331	10.2291	14.0547	7.34756	5.13529	-0.955909	-2.08639	-1.67022	0.368889	3.05628	-1.33893	-0.211789	1.37925	1.56982	1.37303	0.387649	0.308057	0.170409	0.0432422	0.202354	0.151023	0.108764	0.116041	1.42257	0.110932	0.306629	0.238924	0.0680357	0.178613	0.0460039	0.124987	0.0555618	0.0580936	0.292041	0.165247	0.0571487	0.0647359	0.0231259	0.0110825	-0.216991	7.3743	5.53166	7.72462	6.5003	10.3901	10.2746	10.2555	11.9643	7.33276	4.8006	-0.852372	-1.67393	-1.8046	-0.170829	3.12196	-1.49835	-0.578301	0.877461	1.42377	1.28661	-0.618514	6.51485	5.0064	7.65827	5.77187	10.0686	10.7233	9.93053	14.1838	7.98283	5.23139	-0.245568	-2.02028	-1.40646	0.353319	3.2182	-1.67028	0.17084	1.20177	1.50423	1.40303	-0.491903	7.71045	6.13877	7.69681	5.8492	9.88942	10.9484	10.2035	14.8575	7.53395	5.74035	-1.59484	-2.1065	-0.929449	-0.142858	2.74735	-1.12222	-0.0531446	1.34517	1.37904	1.30898	-0.0507175	7.824	5.52116	7.89662	5.96672	10.3887	10.1133	10.1633	11.9363	7.80108	4.65747	-0.473534	-2.18483	-2.14924	0.270625	3.17476	-1.13718	-0.501601	1.27998	1.08661	1.28238	-0.381745	7.90047	6.17691	7.83377	6.43895	9.19262	10.6605	10.0434	14.1878	7.15589	6.29234	-0.744933	-2.17484	-1.75738	0.208928	2.79312	-1.25053	0.136443	0.510897	1.0716	1.34547	-0.610658	7.75816	5.8476	7.6472	6.4692	9.8298	10.3776	10.4762	13.7287	7.33163	5.92089	-0.560076	-2.23766	-2.13359	0.262661	2.76941	-1.37439	-0.216323	0.343169	1.57784	1.12971	-1.13416	7.24832	6.04761	8.10397	5.9066	9.86163	10.3507	9.51199	13.5463	7.35316	5.71396	-0.736772	-2.19713	-1.20498	0.218801	3.00168	-1.2351	-0.297341	1.23992	1.26549	1.09779	-0.196946	7.51088	5.67209	7.76206	5.67655	9.3682	10.0958	9.98328	13.8207	7.46158	5.37105	-0.181276	-2.18018	-1.96449	0.672586	3.3552	-1.72169	0.118229	1.55778	1.25335	1.10045	-5.526141e+01	8.757098e+01	3.230957e+01
300	-0.100407	7.56821	5.8255	7.60576	6.21978	9.1106	10.3301	10.0764	13.4355	7.91622	5.76072	-0.785767	-2.03808	-1.55526	-0.161373	3.33616	-1.27539	-0.206527	1.05529	1.1663	1.19983	0.0584749	0.358362	0.120341	0.170754	0.160305	0.164484	0.347402	0.154116	0.603059	0.351319	0.179355	0.0840946	0.102533	0.217063	0.213493	0.416102	0.138851	0.0819313	0.222608	0.284633	0.113457	0.0208589	0.0356966	0.0129608	-0.0573928	7.27968	5.48013	7.88066	6.70942	10.0346	10.2886	9.81526	11.8995	8.29837	5.60512	-1.03927	-1.52583	-1.65956	0.368372	3.54846	-1.44791	0.622285	1.065	0.940875	0.786259	-0.107393	7.24703	5.90828	7.75651	6.32343	9.54174	9.8841	10.0453	13.5458	7.85406	5.58391	-0.75163	-1.83456	-1.34835	-0.853695	2.97695	-1.26764	-0.328523	1.26258	1.17414	1.40969	-0.140329	7.31488	5.27752	7.82682	6.04383	9.43599	10.8108	9.89545	14.6227	7.85415	5.5976	-0.83485	-2.00312	-1.22601	-0.943686	2.72882	-1.39729	-0.692482	1.16669	1.54867	1.10481	-0.0509715	7.92057	5.51531	7.66306	6.15644	9.50275	9.8754	10.408	12.8664	7.87703	5.72282	-0.815485	-2.06439	-2.15359	-0.284788	3.9244	-0.937463	0.36567	1.09291	1.08175	1.18061	-0.414004	7.79414	5.91925	8.06203	6.43933	8.76984	10.2563	9.58035	14.0606	7.64553	6.40187	-0.77398	-2.06478	-1.52837	-0.389701	3.15317	-1.21689	-0.633892	1.0944	1.24442	1.10887	-0.372914	7.3799	6.05432	7.91331	6.10582	9.57381	11.1384	9.88902	13.7711	7.97244	5.75985	-0.49463	-2.4714	-1.54313	-0.225311	3.13003	-1.38493	0.0207795	0.516305	1.00101	1.36947	-0.222676	7.62803	6.447	7.98036	5.53457	8.537	9.49505	9.71395	12.6201	8.71979	5.72153	-0.665639	-2.0985	-1.02172	-0.10567	2.74331	-1.3501	-0.232688	1.33651	1.0221	1.46488	-0.0227181	7.27188	6.19394	7.92014	5.97061	9.45544	10.7387	10.2079	13.0638	8.11955	5.51064	-0.343077	-2.27781	-1.57295	-0.29214	3.91389	-1.68822	-0.222349	1.18757	1.57717	1.33024	-6.320052e+01	1.328909e+02	6.969042e+01
400	-0.142939	7.64964	5.83579	7.79759	6.1575	9.38641	10.3189	10.1879	12.5893	9.32942	5.83134	-0.763361	-1.56706	-1.53509	-0.161563	3.42823	-1.34017	-0.752493	1.15407	1.31034	0.754479	0.298035	0.0588383	0.0883846	0.125418	0.152191	1.06692	0.162706	0.152058	0.155172	0.284212	0.139359	0.118462	0.116305	0.113197	0.190413	0.150864	0.108214	0.157764	0.19308	0.200403	0.333538	0.0196911	0.026007	0.0139788	-0.109694	7.46672	5.5076	7.63804	6.45821	10.1275	10.1701	10.4506	12.5685	8.13235	5.80219	-0.98592	-1.3549	-1.59945	-0.333172	3.90047	-1.53911	-0.861883	1.28894	1.33729	0.884975	-0.228157	7.84903	6.26557	7.86168	6.05705	9.80287	10.4221	9.9634	12.5322	9.35357	5.63871	-0.616822	-2.02386	-1.29252	0.424114	3.37203	-1.28752	-0.360159	1.5259	1.51189	0.502145	-0.468637	7.432	5.34269	7.87611	6.65872	8.91948	9.92381	10.1206	13.1758	9.3349	6.07899	-1.04415	-1.50223	-1.3534	-0.74655	3.24075	-1.37261	-0.663288	0.925356	1.5191	0.923116	-0.0565033	7.97885	5.43986	7.78693	5.89914	8.82599	9.67669	9.80047	13.0001	9.16901	5.43776	-1.18339	-2.06214	-2.14919	-0.362259	3.9289	-0.694855	-0.0233534	1.33658	0.393675	0.902987	-0.344922	7.64252	6.01304	7.66137	6.19582	8.71814	10.7152	10.4699	13.5247	8.68658	6.8131	-0.462387	-2.05631	-1.43496	-0.242136	3.71724	-1.43369	-1.10758	0.862228	1.58591	1.02609	-0.396559	7.90263	6.60786	7.77987	6.2694	8.94134	10.2954	10.0087	12.9684	10.2759	5.62042	-0.484161	-1.87326	-1.32576	-0.618356	3.55613	-1.49574	0.0631393	0.85407	1.18522	1.39433	-0.978934	7.63065	5.71373	7.61183	5.86654	9.75733	9.82917	10.1925	12.4919	8.53669	5.97282	-0.827515	-1.66376	-1.48003	-0.386663	3.51485	-1.22191	0.133779	1.3755	1.45209	0.240699	-0.224783	7.52719	6.02537	7.96963	5.7716	10.12	10.6774	9.59623	12.5353	9.48714	5.7853	-0.597945	-2.12222	-1.62154	0.3706	3.62852	-1.50042	-1.35531	1.52227	1.24143	1.0397	-6.349868e+01	1.436967e+02	8.019799e+01
500	-0.428686	7.90964	5.67343	7.66966	6.32173	10.322	10.6081	9.73408	13.2219	11.1623	5.74185	-0.925425	-1.56572	-1.50767	-0.363071	3.96053	-1.35216	0.625816	1.18668	1.17238	1.49352	0.24404	0.10251	0.0614236	0.196219	0.243174	0.626704	0.050438	0.105372	0.492333	0.130703	0.0742229	0.151823	0.111776	0.120967	0.143415	0.0939953	0.0845504	0.148885	0.112832	0.260682	0.195131	0.017732	0.0256501	0.0100828	-0.0242315	7.61749	5.58167	7.64576	6.25298	9.68725	10.233	10.1234	13.6988	11.0027	5.70945	-1.01021	-1.73306	-1.7849	0.261357	3.97582	-1.3565	0.474083	1.28252	0.562592	1.26754	-0.275713	7.997	5.8953	7.67866	6.1867	10.1832	10.6183	9.55835	12.3326	11.4473	5.88074	-0.636628	-1.63976	-1.65101	-0.48432	3.15467	-1.31105	0.312117	1.3589	1.21841	1.38216	-0.770161	7.53467	5.29789	7.61543	6.36503	9.62969	10.6696	9.42656	13.608	10.9156	5.87567	-0.708499	-1.56016	-1.62069	-0.544605	3.73422	-1.47509	0.692111	1.01747	1.32402	0.757976	-0.0257976	7.73648	5.47736	7.85726	6.14111	9.39155	10.5838	9.55694	11.8518	10.6285	5.96776	-1.39773	-1.99885	-1.91255	-0.35527	3.93392	-0.532731	0.412922	1.36722	-0.10187	1.19719	-0.813851	7.39693	5.92791	7.89958	6.68907	9.84864	10.5397	9.71784	13.7393	11.2036	6.02238	-0.369328	-1.95975	-1.50426	-0.486541	3.66564	-1.44786	0.981097	0.830849	1.41591	1.2989	-1.01137	7.79571	5.66764	7.9548	6.17728	10.4632	10.7805	9.20847	14.2562	11.6261	5.61146	-0.617991	-1.66841	-1.62402	-0.271484	3.51989	-1.46513	0.764367	1.31837	1.098	0.99821	-0.65405	7.73045	5.77253	8.10286	6.3401	10.1079	10.8811	9.47573	13.971	11.0136	5.78282	-0.705526	-1.80812	-1.64447	-0.330629	3.69336	-1.25675	0.892365	1.08407	1.11903	0.778426	-0.1894	7.69247	5.91014	8.01538	6.41991	10.2446	10.6785	9.51888	13.6411	11.1281	5.61349	-0.55026	-2.02812	-1.9436	-0.0867643	3.59336	-1.52477	0.219471	1.00743	1.4225	1.3979	-3.209733e+01	1.450455e+02	1.129482e+02
600	-0.470369	7.96245	5.81668	7.92606	6.36089	10.2966	11.1778	9.33691	13.7518	11.3245	5.75981	-0.88654	-1.78103	-1.76348	-1.78158	3.50222	-1.07657	0.354209	1.23944	1.19591	0.814272	0.178916	0.158696	0.180832	0.0599573	0.263146	0.105905	0.101425	0.64178	0.20409	0.044268	0.326537	0.15947	0.102855	0.0582461	0.13292	0.0751767	0.12454	0.248352	0.0487735	0.228898	0.105418	0.0231707	0.0228916	0.0117854	-0.271985	7.80473	5.75136	7.95603	6.50555	10.2438	10.6895	9.8507	13.5877	11.2471	5.8521	-1.16198	-1.70431	-1.86778	-1.0823	3.78844	-1.1943	0.1903	1.27119	0.76632	0.920153	-0.524302	7.90307	6.01735	8.03454	6.77029	10.2959	10.7062	9.43865	13.4113	11.2838	5.90853	-1.03908	-1.76696	-1.76881	-1.96898	3.10668	-1.01396	-0.0233213	1.16053	0.376007	1.30085	-0.443068	7.86324	5.28552	7.80258	6.44123	10.3179	11.1137	9.01034	14.3545	11.405	5.64245	-0.989626	-1.09036	-1.27206	-1.41593	3.50229	-1.64383	-0.311213	1.42865	1.46449	1.1314	-0.0113311	7.53457	5.38464	8.07715	6.61788	9.90528	11.1935	9.93371	13.4229	11.5379	5.76805	-1.27931	-2.17042	-2.16483	-1.84553	3.95254	-0.559382	-0.273788	0.969387	0.759351	0.462835	-0.591263	7.59054	5.87942	7.8613	6.46333	9.97607	11.1713	9.71787	13.9086	11.5966	6.55064	-0.953395	-1.86709	-1.51972	-1.79957	3.19618	-1.09096	0.597397	0.9229	1.0134	1.05606	-0.713548	7.76123	5.08152	8.29827	6.0162	10.0528	11.1678	9.86841	13.5574	11.1745	6.0041	-0.504127	-2.00912	-1.77681	-1.30552	3.58484	-1.48591	-0.163756	1.46519	1.41824	0.572283	-0.787584	7.89117	5.89491	8.1302	5.9097	10.0187	10.6712	9.91592	14.2978	11.3828	5.61982	-0.680431	-1.86063	-1.43077	-1.83035	3.58805	-1.30195	1.09228	1.42297	1.46999	0.569204	-0.133573	7.27801	4.94483	8.16088	6.16668	10.3628	11.049	9.78038	14.2975	11.328	5.89324	-0.639067	-2.08655	-2.05038	-1.16718	3.52821	-1.42464	0.245428	1.28717	1.25987	1.34693	-4.237232e+01	1.461804e+02	1.038081e+02
700	-0.594118	7.67209	5.40681	8.0315	6.5009	9.84003	10.4801	10.1692	14.0669	11.1623	6.42689	-1.10434	-1.59743	-1.57625	-1.87237	3.31043	-1.07871	0.211717	1.12994	1.17708	0.867342	0.120073	0.358538	0.14176	0.103142	0.102049	0.136518	0.163612	0.123615	0.386812	0.151573	0.239203	0.319212	0.0739468	0.0798802	0.146159	0.156501	0.0627748	0.216889	0.110029	0.0668674	0.186415	0.0147961	0.0251189	0.0111221	-0.136832	7.42232	5.52265	8.30981	6.88139	9.99275	10.7381	10.4488	14.741	10.774	6.6669	-1.02833	-1.70939	-1.69464	-1.8107	3.96389	-1.34593	-0.0651014	1.20243	0.759942	1.40912	-0.854227	7.61708	5.35165	7.94888	6.66306	 10.3	10.5582	10.3351	13.7583	11.728	6.75139	-0.850519	-1.71122	-1.94424	-1.80996	3.51733	-1.11505	0.36599	1.30275	1.19214	0.715237	-0.910098	7.32895	4.96363	8.08313	6.98215	9.95475	10.559	9.59522	13.8737	10.1893	6.07391	-0.920707	-1.11427	-1.50886	-1.37027	3.90205	-1.51706	0.237402	1.19066	1.53455	0.881025	-0.0133108	7.62281	5.21727	8.25121	6.55699	9.73178	10.6616	10.0096	13.2956	11.2672	5.88567	-1.36679	-1.87391	-1.85302	-1.23793	3.91051	-0.684208	-0.100762	1.31034	0.787523	0.808664	-0.780059	7.71189	5.91075	8.13458	6.86634	10.0432	11.1191	10.046	13.7579	11.4719	7.19764	-1.15018	-1.86409	-1.5018	-1.22238	3.379	-1.06229	-0.173225	0.985654	0.866115	1.10224	-0.482938	7.58931	5.03735	8.00154	6.58855	9.96735	10.5515	9.50147	14.3643	11.143	7.1784	-0.574238	-1.61232	-2.02431	-1.93545	3.32414	-1.45819	0.366557	0.967255	1.04242	1.39487	-0.735567	6.94798	5.65565	8.31704	6.17721	10.2934	10.4614	10.275	13.6185	11.3227	5.51883	-0.628384	-1.85604	-1.1782	-1.94214	3.22784	-1.37501	0.287735	1.24365	1.3163	1.06145	-0.0883458	7.25997	5.6424	7.75646	6.39626	10.3162	10.2825	9.94478	13.63	10.8199	5.8085	-0.838333	-1.8016	-1.8864	-1.7692	3.15768	-1.3489	0.00894042	1.07871	1.20849	1.38075	-4.521451e+01	1.545765e+02	1.093620e+02
800	-0.367308	7.5522	5.21906	7.82198	6.27396	10.1978	10.6936	10.1115	14.5572	9.9682	6.37034	-1.08253	-1.70543	-1.24168	-0.835911	3.61204	-1.0949	-0.490858	1.23233	1.04924	0.916623	0.206846	0.150501	0.162405	0.196955	0.0725143	0.164455	0.195156	0.675149	1.95859	0.0557293	0.0717388	0.0783954	0.133614	0.0907077	0.112066	0.148603	0.0901689	0.0872615	0.100234	0.311012	0.0596544	0.0154659	0.016783	0.0163755	-0.295003	7.53699	5.36458	8.39048	6.8251	10.2347	10.7828	10.3622	14.4321	10.2686	6.5327	-1.34105	-1.7424	-1.72986	-0.979257	3.88355	-1.23541	-0.430664	1.33744	0.82245	1.00125	-0.752769	7.49838	5.46346	8.05841	6.79402	10.3887	10.7485	10.0502	14.152	9.8007	6.55456	-1.1892	-1.63383	-1.64445	-0.957851	3.72538	-1.01369	0.0845876	1.48948	1.07019	1.09244	-0.66658	6.96801	4.95383	7.63442	6.24399	9.28365	10.5885	10.0254	14.7827	10.2453	6.29842	-1.30116	-1.53584	-1.18164	-0.776429	3.56025	-1.24173	-0.40281	1.20556	1.08594	1.01483	-0.00142895	7.49047	5.11625	8.08102	6.48824	9.96943	11.0033	10.0357	13.3505	10.1893	5.94208	-1.29538	-2.09342	-2.1349	-0.853265	3.87571	-0.609602	-0.179079	1.20711	0.339548	1.20319	-0.812777	7.6198	5.95422	8.14019	6.65634	9.43314	10.5513	9.44749	14.0163	10.3001	6.49787	-1.16583	-1.85525	-1.38582	-0.861515	3.24872	-0.963841	-0.670383	1.18883	0.567424	1.18954	-0.838058	7.75234	5.5897	8.12059	6.4621	9.47551	10.8771	10.2282	14.3847	10.3132	6.25924	-0.901009	-1.97651	-1.72156	-0.588914	3.79285	-1.21099	-0.699845	1.02321	1.15331	0.888464	-1.1132	7.52491	5.63736	8.55163	6.26403	9.75468	10.338	9.84795	14.7503	10.2182	5.95713	-0.696025	-1.99715	-1.33326	-0.533996	3.8308	-1.1891	-0.630278	1.57846	1.46492	0.724974	-0.701652	7.62583	5.85623	7.93853	6.24641	10.2651	10.867	9.53116	14.1757	9.93903	6.09057	-1.05456	-2.08811	-1.9138	-0.586499	3.91228	-1.10381	-0.796548	1.30161	1.2453	0.807258	-4.341241e+01	1.442288e+02	1.008164e+02
