iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
11000	-0.996321	7.55629	6.40205	8.45828	8.45668	10.0241	10.6967	10.2171	11.8912	9.56092	10.411	-5.26352	-1.83591	-2.12453	0.366294	0.14107	0.100782	0.152828	0.117464	0.0766496	0.119091	0.440029	0.180175	0.181015	0.130948	0.218338	0.0548195	0.081284	0.0621573	0.0384753	0.0166472	-0.609489	7.1887	6.74674	8.92293	8.69945	10.2187	10.7734	9.1499	11.8864	9.0956	10.0379	-5.20743	-2.19263	-2.09063	-1.35282	7.53574	6.80077	8.20224	8.35422	10.2274	10.4788	9.82983	12.2364	10.0315	10.5368	-5.04998	-2.07871	-2.04471	-1.38036	7.5163	6.67084	8.37752	8.53978	10.2302	10.7854	9.92569	12.4576	9.27131	10.0325	-5.5416	-1.97297	-1.70461	-0.0658401	7.92309	6.45693	7.88081	8.12885	10.019	9.76817	9.6971	12.0301	9.20198	10.384	-5.49196	-1.70076	-2.36647	-1.61325	7.5079	6.66348	8.35412	8.43417	9.81745	10.7076	9.55415	11.9745	9.27429	10.6802	-5.22227	-1.74472	-1.92722	-1.32195	7.51119	6.58323	8.11948	8.02886	9.8129	11.0809	9.30424	12.3695	9.12825	10.5232	-4.80132	-1.8423	-1.92057	-2.21143	7.30817	6.39807	8.35679	8.39091	10.2865	10.6866	10.0414	11.8234	9.98276	10.8711	-5.74858	-1.5579	-1.92001	-0.520023	7.72497	6.16399	7.82948	7.98658	10.0073	10.6713	9.50834	11.2281	9.34424	10.9711	-4.04913	-1.92235	-2.66171	-3.156433e+01	6.957919e+01	3.801486e+01
11100	-1.2778	7.6157	6.73411	8.26207	8.48338	10.4711	10.7229	10.0608	12.9848	9.08884	10.4875	-5.99963	-1.92991	-2.22761	0.432172	0.210363	0.113563	0.18573	0.118517	0.0460465	0.0752801	0.296287	0.318936	0.312259	0.0734001	0.115608	0.147877	0.149183	0.0536926	0.0340681	0.0150836	-0.541998	7.12422	6.78438	8.51232	8.46481	10.3057	11.0125	9.81149	13.4916	9.01605	10.6799	-5.65783	-2.32325	-2.05463	-1.12717	7.47224	6.79328	8.10808	8.24315	10.2615	10.9681	9.48478	12.5851	9.19352	10.5862	-5.79623	-2.03639	-1.98832	-1.74852	7.75124	6.82588	8.60613	8.6429	10.2315	11.0706	10.2473	12.1742	9.27698	9.92253	-5.31123	-1.88608	-1.72663	-0.0245899	7.92689	6.65929	7.97697	8.3488	10.4975	10.4247	9.89366	12.2483	8.68734	10.4282	-5.79537	-1.65875	-2.31366	-1.73823	7.2348	6.45273	8.3547	8.59975	10.4232	10.9105	9.31492	11.8576	9.91271	10.8382	-5.74885	-1.72659	-1.98458	-2.11604	7.58999	6.7098	8.51924	8.55291	10.4723	10.8459	10.0266	13.042	9.81978	10.5576	-5.85132	-1.8244	-1.99326	-1.5391	7.84942	6.75651	8.63956	8.74726	10.4662	10.4339	10.3102	13.3586	8.82283	10.6859	-5.73863	-1.52296	-2.04188	-0.431206	7.70104	6.07008	8.24459	8.34183	10.3349	10.8205	10.0568	12.1113	9.86185	10.7316	-5.8137	-1.87227	-2.63395	-2.199012e+01	8.776370e+01	6.577357e+01
11200	-1.38604	7.81022	6.71224	8.244	8.27499	9.78206	10.6047	9.70034	12.3985	10.863	10.8181	-5.81267	-1.91469	-2.18785	0.385173	0.112797	0.0997195	0.108401	0.0629626	0.193418	0.113664	0.165042	0.372455	0.0806055	1.06932	0.0608934	0.0863158	0.256145	0.0415515	0.0434773	0.014502	-0.896859	7.57332	6.91059	8.54847	8.38167	10.2118	10.8696	9.72315	11.6979	11.0536	10.5985	-5.71881	-2.09916	-2.14033	-1.1933	7.42093	6.76828	8.22931	8.2386	9.80196	10.5653	10.279	12.9151	11.3743	11.6108	-5.57599	-1.984	-1.87465	-1.4145	7.32629	6.66806	8.46857	8.45145	9.46731	10.6762	9.62635	11.7176	11.0976	10.7994	-5.81716	-2.10966	-1.54204	-0.00540824	7.93955	6.67304	8.04897	8.39819	10.285	10.0957	10.2146	12.6809	9.91378	12.5814	-5.71555	-1.59018	-2.31067	-1.18788	7.41539	6.68863	8.36401	8.30226	9.73458	10.9794	10.4341	13.2557	11.1932	11.5885	-5.92234	-2.00279	-1.77301	-1.59811	7.77082	6.95779	8.29719	8.27287	9.45038	10.3846	9.44475	12.4792	11.3926	11.8145	-5.76588	-1.89124	-1.85638	-1.53715	7.8211	6.59686	8.5304	8.58747	9.69605	10.1191	10.4243	13.5176	11.2891	12.8524	-5.70634	-1.54485	-2.10665	-0.532373	7.48227	5.96465	8.46051	8.57816	10.1497	10.2639	9.63631	12.2239	10.7149	10.0546	-5.80076	-1.83961	-2.70357	-4.429452e+01	8.211496e+01	3.782044e+01
11300	-0.805012	7.49637	6.67295	8.23674	8.28013	9.71751	10.4771	10.0531	13.1773	10.1266	10.0148	-5.86649	-1.86689	-2.03046	0.295575	0.0709954	0.0923747	0.147889	0.084715	0.279371	0.11839	0.375904	0.517451	0.0857388	0.116844	0.0693154	0.0656589	0.209278	0.0509795	0.0399576	0.0104844	-0.346802	7.0941	6.71361	8.27711	8.2125	9.84384	10.4699	9.87836	13.2562	10.3727	10.0523	-5.70721	-2.22775	-2.08029	-1.14694	7.28959	6.58597	8.33396	8.50376	9.56129	10.6336	9.88403	12.6572	10.4126	10.1108	-5.50389	-2.0244	-1.9982	-1.21897	7.03279	6.50403	8.62172	8.53102	9.51775	10.9495	10.0067	12.1126	9.83261	9.92581	-5.78331	-2.10079	-1.39536	-0.0321631	7.6648	6.48603	7.64753	7.98784	10.4304	10.2251	9.67078	11.8621	9.91102	9.938	-5.87974	-1.60984	-2.32224	-1.14192	7.2991	6.65339	8.22947	8.34047	9.45072	10.3401	9.41943	13.672	10.5915	9.73093	-5.47379	-2.08469	-1.84487	-1.20672	7.86401	6.89285	8.55147	8.60763	9.88123	10.544	10.5379	13.7762	10.2044	10.6366	-5.92638	-1.91241	-2.04441	-1.33268	7.6848	6.76195	8.45014	8.55756	9.89161	9.93467	10.4937	13.0285	9.92069	10.5402	-5.96969	-1.61133	-1.9977	-0.849288	7.94284	6.14527	8.16067	8.24926	10.269	10.6053	9.58387	13.0683	10.3707	9.87722	-5.8723	-1.87112	-2.80614	-2.506462e+01	9.065164e+01	6.558702e+01
11400	-0.83385	7.33698	6.45216	8.44551	8.32368	9.82221	10.4926	9.88422	13.2994	11.138	9.55658	-5.90766	-1.90074	-2.02339	0.289407	0.177211	0.0701059	0.115432	0.14727	0.0837856	0.164076	0.0470983	0.113568	0.229573	0.324074	0.480437	0.0641331	0.18352	0.0498039	0.0378855	0.0163817	-0.556382	6.96113	6.44385	8.24798	8.1653	9.74026	10.5231	9.71026	13.1277	11.3468	9.08157	-5.57905	-2.20748	-2.14212	-0.545049	7.10314	6.61858	8.24056	8.52148	9.96577	10.9514	9.60559	13.3158	11.0554	9.74025	-5.73958	-2.02242	-2.0119	-1.22323	7.10791	6.45527	8.3205	8.38912	9.77072	10.9019	9.76214	13.4849	10.4645	9.51864	-5.78068	-1.9994	-1.60242	-0.050362	7.84648	6.60808	7.96495	8.43986	9.77876	9.37902	9.88298	12.6185	10.1709	8.6401	-4.54578	-1.71769	-2.42293	-1.2316	7.12454	6.49108	7.97776	8.07238	9.87329	10.8723	9.65537	13.3568	11.2927	9.34865	-5.87159	-1.78757	-1.73943	-1.31379	7.77584	6.70307	8.72965	8.69895	10.1173	10.659	9.95227	13.2659	11.4042	10.0962	-5.73773	-1.80287	-2.03598	-1.02985	7.39555	6.47379	8.54202	8.53808	9.67522	10.3519	9.93111	13.1172	9.78123	10.656	-5.78878	-1.62573	-1.96778	-0.247006	7.71569	6.10199	8.48389	8.66056	9.69637	10.3644	10.2123	13.8935	11.5618	9.74515	-5.77044	-1.98929	-2.68911	-3.094229e+01	8.169226e+01	5.074997e+01
11500	-1.45936	7.44193	6.62931	8.35847	8.38306	9.82258	10.354	10.3317	12.7302	10.5005	9.53817	-5.7413	-1.9704	-2.20077	0.992652	0.0602794	0.131815	0.105119	0.037959	0.0989033	0.170752	0.167547	0.054643	0.139668	0.0684494	0.28789	0.0690026	0.0889103	0.0341242	0.0509985	0.0170036	-0.75595	7.40984	6.81452	8.46881	8.38069	9.86001	10.4192	10.447	12.9116	10.7744	9.80006	-5.71945	-2.23434	-2.07571	-1.31133	7.29286	6.63827	8.07342	8.21156	9.83812	10.2776	10.5095	12.6459	10.4888	9.2874	-5.27628	-2.04013	-1.9935	-1.26235	7.00146	6.081	8.38088	8.4165	9.58106	10.5249	10.11	12.7235	10.0208	9.68254	-5.47728	-1.92775	-1.78178	-0.00726717	7.89456	6.76093	7.96727	8.2764	9.97817	9.9831	10.4324	12.5021	10.768	9.24641	-5.57551	-1.61724	-2.23036	-1.39816	7.19505	6.65234	8.22783	8.18089	9.705	10.7115	10.0262	12.5075	10.264	8.59437	-5.70365	-2.027	-1.64918	-1.51991	7.87032	7.01007	8.46264	8.36425	9.57578	10.8699	10.0703	12.624	10.263	9.88782	-5.27289	-1.94715	-1.91884	-1.97581	7.26135	6.30103	8.45599	8.48212	10.0196	9.9984	10.4013	12.6853	10.312	9.29822	-5.35711	-1.61927	-2.0502	-0.674043	7.93553	6.27325	8.71232	8.69027	9.86524	10.3336	10.0648	12.7527	10.2833	9.1395	-4.97291	-1.82675	-2.56388	-1.743517e+01	8.547385e+01	6.803867e+01
11600	-0.806528	7.53976	6.60265	8.25174	8.27908	10.0452	10.4563	10.0979	13.324	11.19	9.51469	-5.0638	-2.0358	-1.83758	0.129015	0.150192	0.0772491	0.0944728	0.117707	0.094497	0.774198	0.456767	0.0718567	0.0955888	0.161123	0.398381	0.0926013	0.12573	0.0382653	0.0430966	0.0177897	-0.654481	7.41664	6.88862	8.28701	8.20658	9.77269	10.2339	9.31694	13.3818	11.5359	9.24223	-5.57607	-2.33296	-2.11749	-0.659596	7.68142	7.08201	8.48441	8.52851	9.92732	11.3642	9.38767	13.4428	11.359	9.49102	-4.12955	-2.30955	-1.85632	-1.09768	7.46055	6.64691	8.29235	8.1933	10.0598	11.25	10.2821	13.6496	10.9298	8.94373	-4.61038	-2.1529	-1.53655	-0.00822699	7.81198	6.43913	7.90911	8.08957	9.80607	10.0344	10.5076	13.3426	11.2332	8.50938	-3.97136	-1.90725	-2.38159	-1.01836	6.85931	6.32377	7.95011	7.92299	10.2576	11.7615	9.77584	13.3434	11.5368	9.73486	-4.88821	-2.15264	-1.70536	-0.875857	7.58495	6.74675	8.14517	8.11492	10.052	11.722	10.0927	13.5115	11.1176	10.178	-4.67052	-1.76286	-1.93155	-1.64911	7.03767	6.1783	8.29844	8.27076	10.0678	10.3354	10.5304	13.1046	11.7108	8.90738	-5.45367	-1.66769	-1.90653	-0.403682	7.61392	6.00722	8.18239	8.18938	10.239	10.9227	9.46926	13.282	11.9549	9.71521	-4.6592	-1.95581	-2.5806	-4.000409e+01	8.160609e+01	4.160199e+01
11700	-0.962934	7.15681	6.28159	7.90072	8.00231	10.4379	10.7747	10.448	12.8745	11.9871	10.4665	-5.1511	-1.92289	-1.91145	0.247817	0.154354	0.165469	0.107751	0.0402601	0.1688	0.191361	0.0852358	0.0735221	0.120324	0.0552447	0.0798292	0.102949	0.101923	0.0532487	0.0370853	0.0150657	-0.628557	7.11875	6.6756	8.37859	8.21659	10.1514	10.9112	10.4461	12.9244	12.0031	10.5906	-5.43515	-2.30654	-2.08469	-0.983624	7.23281	6.60744	8.10391	8.24084	10.2648	10.9631	10.5413	12.8468	11.3424	10.4512	-5.31277	-2.04253	-1.91004	-1.56491	7.29586	6.3944	7.90548	7.88253	9.72846	10.9984	10.1834	12.6779	12.4773	10.4633	-5.29219	-2.02921	-1.69555	-0.0585221	7.47346	6.24283	7.92753	8.20048	10.0291	9.80006	10.288	12.3665	11.799	10.6994	-5.17521	-1.63946	-2.27527	-1.30473	6.78728	6.14121	8.07247	8.05108	10.1838	11.244	10.2554	13.3463	12.2973	9.91122	-5.07304	-1.94775	-1.74742	-1.48572	7.55241	6.59974	7.87893	7.92562	10.197	10.6603	10.1697	12.4616	12.2708	10.368	-5.32725	-1.70779	-1.96784	-1.14704	6.49061	5.68253	8.24975	8.16556	10.1439	10.69	10.3195	13.0438	11.8164	10.5865	-5.40535	-1.64351	-1.83807	-0.713644	7.44603	5.94242	8.07272	8.17681	10.2981	10.564	10.5014	12.8667	12.2982	10.238	-5.15747	-1.93536	-2.52562	-6.360241e+00	9.425632e+01	8.789608e+01
11800	-0.975312	7.55109	6.36694	8.04858	8.17785	9.90799	10.6041	9.94726	12.9549	12.4835	10.2912	-5.7631	-1.9912	-1.9673	0.118323	0.0662137	0.0788477	0.0595667	0.071326	0.065336	0.0593107	0.0725546	0.208161	0.0418453	0.169675	0.128905	0.110257	0.0882771	0.0322975	0.0378884	0.0119162	-0.716789	6.96209	6.43213	8.32083	8.14389	10.0588	10.5898	10.1986	12.312	12.3841	11.1089	-5.901	-2.2509	-2.11095	-1.29922	7.28777	6.47636	8.14556	8.33149	9.93723	10.5211	10.0213	13.6987	12.3595	10.7167	-5.25173	-1.94719	-2.11713	-1.46436	7.41484	6.41762	8.21845	8.17519	10.0094	10.8698	9.56338	12.7564	12.6437	10.5467	-5.76579	-1.98399	-1.69543	-0.00218359	7.55131	6.41493	7.75876	8.03616	10.4211	10.2141	10.3241	12.5558	12.0259	10.376	-5.9062	-1.77877	-2.21691	-1.14712	6.95289	6.25512	8.18346	8.37003	9.80796	10.5655	9.3024	13.5175	12.5213	10.7842	-5.63271	-1.7173	-1.91652	-1.707	7.69804	6.71343	7.92506	7.97936	9.92664	10.4697	9.4848	13.11	12.3932	10.0969	-5.87865	-1.71881	-2.05411	-1.2365	6.76289	5.74858	8.14127	8.1992	10.2126	10.4614	9.64482	12.7852	12.4327	9.96364	-5.59012	-1.63591	-2.02019	-0.711425	7.67721	5.96122	7.98046	8.05299	10.1125	10.3437	10.0086	12.9178	12.4793	9.76464	-5.7112	-1.8966	-2.7043	-1.501145e+01	9.756987e+01	8.255842e+01
11900	-1.01316	6.94245	6.35228	7.79805	8.00887	10.3117	10.683	9.61903	12.219	12.1813	10.0812	-5.69303	-1.90495	-1.97069	0.208345	0.143729	0.0475784	0.120987	0.0624882	0.354752	0.170684	0.106835	0.159655	0.141388	0.155716	0.899958	0.068593	0.274679	0.0433225	0.0376166	0.0130141	-0.61912	6.93007	6.46269	7.99372	7.8015	10.0562	10.863	9.17694	11.8693	12.0083	9.5592	-5.56973	-2.36379	-2.0338	-0.70152	6.96549	6.44671	7.84492	7.83505	9.9988	11.2216	9.43915	12.2515	12.2942	10.2774	-4.75418	-2.00697	-1.82053	-1.35206	7.01486	6.19285	8.01137	7.8868	9.80281	10.9644	9.384	12.4284	12.5399	10.3479	-5.30106	-1.88381	-1.62343	-0.02477	7.61095	6.10967	7.85127	8.09666	10.3006	9.97821	9.40982	12.6667	12.106	9.80868	-4.66622	-1.66199	-2.58403	-1.28677	7.12944	6.38325	7.83545	8.05665	9.87084	10.5163	9.35913	12.4106	12.3652	9.85173	-5.8395	-1.93691	-2.01154	-1.19426	7.58074	6.70007	7.93475	7.78899	10.1251	11.073	9.81393	12.0066	11.8537	10.0535	-4.46737	-1.81975	-1.8461	-1.23951	6.93194	6.07514	8.00503	7.91983	10.4117	10.8665	9.69278	11.9534	12.2963	10.0401	-5.73877	-1.60898	-1.82608	-0.656897	7.89628	6.28505	7.90528	8.08149	10.3367	10.4622	10.0014	12.1604	12.5412	10.2525	-5.67259	-1.99054	-2.59332	-2.294920e+01	8.348929e+01	6.054009e+01
12000	-0.756802	7.09258	6.14352	8.02311	7.85006	10.3037	10.5442	9.75826	12.077	12.7172	10.5873	-4.70745	-2.09454	-1.88035	0.168875	0.250365	0.0931369	0.0427125	0.115786	0.238668	0.280317	0.183332	0.365649	0.0693185	0.264305	1.20853	0.167693	0.116909	0.0361146	0.0406118	0.0140924	-0.532695	6.5167	6.11823	7.93633	7.56349	9.89739	10.831	9.9115	12.6805	12.8018	10.6688	-5.0377	-2.42962	-1.88378	-0.886167	6.62449	6.07278	8.01774	8.12389	9.81648	10.5146	10.2359	12.2865	12.0546	10.3327	-4.13009	-2.13612	-2.00314	-1.26933	6.85936	6.17208	8.28009	8.19673	9.31954	10.8429	10.0121	12.4385	12.5828	11.0248	-5.60492	-1.99024	-1.4873	-0.00391096	7.52276	6.2502	7.82811	8.15964	10.3177	10.2306	9.60698	11.913	12.4548	10.617	-4.21321	-1.60929	-2.28772	-1.19661	7.20782	6.5056	7.94689	7.94835	9.44978	10.6341	9.70613	12.4644	12.6083	10.8344	-4.98139	-1.80885	-1.81597	-1.23216	7.48037	6.59617	8.02714	7.97067	9.93312	11.2965	9.07547	11.4061	12.3172	9.80335	-4.42674	-1.87503	-1.99127	-1.32434	7.38617	6.44716	7.98741	7.94976	9.68119	9.79877	9.22154	11.7144	12.4015	11.5358	-4.25933	-1.64175	-1.95955	-0.573184	7.74829	6.04005	7.74732	7.71426	10.5066	11.0087	9.61725	12.338	12.5943	10.5468	-3.82399	-2.06821	-2.64675	-4.900593e+01	9.241285e+01	4.340692e+01
12100	-0.870791	7.0189	6.21659	7.66539	8.01267	10.0128	10.2263	10.2852	12.5589	11.6674	9.90832	-5.79636	-1.91091	-2.39924	0.370088	0.145784	0.0815171	0.0956273	0.113504	0.181195	0.188689	0.197351	0.199093	0.125206	0.552937	0.0903787	0.0549083	0.201469	0.0418608	0.0293104	0.0199023	-0.788293	6.80477	6.20468	7.87846	7.84012	9.68699	10.0094	10.3866	12.5248	11.9551	9.46403	-5.29251	-2.15418	-2.27858	-1.08897	6.82842	6.15831	8.14729	8.25279	9.55088	10.3022	10.0542	12.1296	12.2255	9.68326	-5.73927	-2.06126	-1.97752	-1.34995	6.97693	6.1421	 7.74	7.74242	9.20871	10.2029	10.1464	13.1923	11.9299	10.5185	-5.8304	-2.00014	-1.58927	-0.0130901	7.11436	6.0218	7.83936	8.17796	10.2595	10.0898	10.3503	12.2532	11.2676	9.36869	-5.69658	-1.67405	-2.15378	-1.343	6.84878	6.11622	7.70644	7.8889	9.26593	10.0624	10.099	13.3922	11.7168	10.9672	-5.64606	-1.79968	-1.90131	-0.889854	7.56028	6.55051	8.03192	8.05213	9.78381	10.5623	10.1504	13.5227	11.7284	11.877	-5.98379	-1.73304	-2.06596	-0.738895	6.88462	5.96766	7.68933	7.69034	9.84291	10.4785	9.27527	13.2018	11.5905	10.1693	-5.8869	-1.64965	-1.96033	-0.564203	7.79399	6.08805	7.72516	7.69034	9.68698	10.3659	10.5376	12.956	11.5927	10.5351	-5.62457	-1.90115	-2.45632	-2.843581e+01	8.437917e+01	5.594337e+01
12200	-0.875079	7.15271	6.30114	7.86945	7.85339	9.39928	9.98366	10.3097	12.8815	10.3546	12.4976	-5.77828	-2.03962	-1.9601	0.153147	0.116536	0.169611	0.0594499	0.104648	0.166298	0.0635015	0.229602	0.0691263	0.273787	1.35524	0.0916679	0.073955	0.149673	0.0566947	0.0423961	0.0128393	-0.470116	7.01732	6.73844	7.78013	7.66035	9.16697	10.1148	10.2825	12.825	10.125	12.61	-5.46625	-2.33219	-2.03874	-1.02668	6.84532	6.17063	7.89838	8.00085	9.32571	10.0416	10.4561	13.3236	10.3289	11.4976	-5.72023	-2.10463	-1.93927	-1.18781	7.06161	6.21864	7.66893	7.62541	9.04809	10.2518	9.51281	13.3932	8.86362	10.1958	-5.64837	-1.80422	-1.57812	-0.00731052	7.04701	5.73857	7.81107	8.1294	10.0014	9.66731	9.79545	12.0743	9.88528	12.3983	-5.61711	-1.62041	-2.4172	-1.08649	7.18631	6.62177	7.65287	7.81863	9.22571	10.2104	9.86269	12.8434	10.0316	11.6296	-5.86408	-1.89444	-1.76073	-1.18663	7.07792	6.36663	8.1655	7.97524	8.95158	9.92439	10.1973	12.7837	10.9818	12.2963	-5.70633	-2.04839	-1.70083	-1.02985	7.30715	6.46385	8.04275	7.97856	9.7589	10.0178	9.8513	12.9698	10.174	11.3708	-5.85873	-1.53609	-1.88516	-0.744233	7.42566	5.9026	8.31086	8.20954	9.38461	9.88778	9.7578	12.7873	11.2607	12.0868	-5.49567	-1.99234	-2.40005	-3.081216e+01	8.147068e+01	5.065851e+01
12300	-1.27195	7.57875	6.05861	7.98306	8.32884	9.51739	9.9071	10.3446	12.7505	9.61697	11.0834	-4.96438	-1.66122	-2.16046	0.314133	0.145986	0.131803	0.109185	0.0864563	0.0636131	0.209048	0.054181	0.0711566	0.545857	0.14252	0.0535923	0.0886151	0.0679321	0.0423876	0.0382351	0.0147412	-0.656998	7.1845	6.6355	8.13498	7.92775	9.41288	10.2148	9.9504	12.8006	10.8465	10.8981	-4.77243	-2.31183	-2.10563	-1.9003	7.2203	6.35724	7.94088	8.12773	9.59506	9.81299	10.4339	12.2491	9.97525	10.7444	-5.08293	-1.84808	-2.22129	-1.53443	7.19123	6.24089	7.9098	7.78172	9.42187	10.77	10.4739	12.8702	9.64101	10.3982	-5.07415	-2.17293	-1.66368	-0.000899531	7.17879	5.98425	7.78623	8.21288	9.54815	9.24183	10.529	12.6191	10.0972	10.6807	-4.66537	-1.65043	-2.4367	-1.21103	7.447	6.7423	8.11935	8.15251	9.28761	10.5188	10.2417	12.9234	9.56507	10.6838	-5.03702	-1.86334	-1.81854	-1.68935	7.269	6.3469	8.00275	8.00258	9.66532	10.5308	10.1836	12.7844	9.48583	10.5273	-4.7801	-1.84582	-2.01131	-1.59222	7.25077	6.12005	8.05192	8.02333	9.12498	9.29982	10.2351	12.6714	9.46373	11.6059	-4.71966	-1.53648	-2.04981	-0.75364	7.95885	6.1489	8.30929	8.29721	9.50778	9.846	10.3764	13.0997	9.8283	10.5944	-4.81763	-1.87908	-2.69386	-2.688740e+01	9.144458e+01	6.455718e+01
12400	-1.33048	7.11179	6.40334	7.96174	7.93578	9.6905	10.0659	10.0249	12.1838	10.5172	11.7998	-5.86109	-1.75988	-1.95082	0.559262	0.185592	0.108527	0.135072	0.0636727	0.0924524	0.0627055	0.102886	0.0651191	0.142143	0.093268	0.10429	0.119675	0.204828	0.0640027	0.0338838	0.0153122	-0.683644	7.15749	6.61909	7.91141	7.84851	9.88303	10.2679	9.94082	12.6868	10.2571	11.6156	-5.27721	-2.35726	-2.18812	-1.01655	7.07206	6.43777	7.70955	7.82946	9.75352	10.7091	9.63335	12.5237	11.0501	11.6567	-5.99552	-2.10818	-1.87573	-1.69991	7.21396	6.48423	7.89783	7.94957	9.44322	10.3658	9.87609	11.7135	10.3399	11.636	-5.88957	-2.08005	-1.65248	-0.0101848	7.08206	5.80959	7.99017	8.04238	9.73771	9.90807	9.95212	11.9598	10.3857	11.8208	-5.36141	-1.74793	-2.14002	-1.51374	7.20607	6.49221	7.76961	7.86705	8.99076	10.0014	9.71393	12.299	9.70254	10.9322	-5.93317	-1.84518	-1.85039	-1.37938	7.34125	6.6042	7.94129	7.84542	9.54544	10.4933	10.0256	12.3206	10.5289	12.2127	-5.62224	-1.90383	-1.78269	-1.15277	7.62542	6.57502	7.96777	7.99678	9.41269	10.0331	10.1822	12.1964	10.5039	11.3857	-5.18749	-1.6515	-2.01951	-0.60167	7.93752	6.32041	8.1622	8.21426	9.89545	10.4218	10.0157	12.2143	10.7594	11.4937	-5.35301	-1.89677	-2.61965	-2.000132e+01	8.535517e+01	6.535385e+01
