iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
21440	-1.77543	6.66057	5.76039	8.28389	8.56469	9.87549	10.8674	9.94005	14.0745	12.8657	9.51676	-5.9465	-2.0098	-1.90102	0.392303	0.0743029	0.138204	0.178645	0.137952	0.246665	0.0955828	0.0823995	0.146764	0.0471472	0.0966318	1.10095	0.0550655	0.0851854	0.0321838	0.0351288	0.0148344	-0.828194	6.55708	6.09299	8.52616	8.39926	9.9966	11.075	9.53436	13.5962	12.8142	9.65918	-5.66543	-2.28776	-2.07836	-1.27991	6.72918	6.08331	8.51582	8.67138	9.75946	10.8471	10.1295	13.8484	12.9686	10.0675	-5.38246	-1.97535	-1.99246	-1.95696	6.78681	6.08684	8.376	8.43281	9.15265	10.6924	10.0178	13.9989	12.9277	8.7673	-4.98774	-1.87609	-1.59025	-0.0364198	6.5177	5.51091	8.7811	8.91641	10.0811	10.6893	10.0827	14.7008	12.5772	8.79096	-4.11592	-1.88014	-2.0743	-2.03332	6.38614	5.95522	8.78792	8.66352	9.30359	11.0336	9.64197	14.4849	12.3762	9.77526	-5.09677	-2.09412	-1.64307	-2.28395	6.59626	5.7448	8.02787	7.9992	9.88466	10.8373	9.57141	14.3513	12.9531	9.99255	-4.68731	-1.84381	-1.94916	-2.1268	6.80808	5.9139	8.66472	8.60902	10.4905	10.8693	10.5242	14.8604	12.9071	9.42793	-5.94546	-1.57487	-1.96168	-1.28373	6.24681	5.2178	8.75963	8.4843	9.08872	10.1279	10.0008	14.3852	12.7874	10.0535	-5.29085	-1.9528	-2.1779	-3.391920e+01	1.037217e+02	6.980251e+01
21520	-1.42574	6.46535	5.8586	8.57635	8.48571	9.90385	10.6109	9.90496	14.5377	12.1653	9.68358	-5.88824	-2.07379	-1.94231	0.279613	0.128356	0.120063	0.0667043	0.0923731	0.140795	0.426887	0.11215	0.0930518	0.174725	0.161062	0.259315	0.162779	0.0568696	0.048417	0.0379689	0.0111529	-1.04964	6.55393	6.14629	8.82723	8.80946	9.47837	10.5037	10.0232	14.5338	12.4645	9.25646	-5.7133	-2.23391	-2.13652	-1.89394	6.6815	6.09572	8.58684	8.67528	10.4495	11.0675	10.2462	14.9757	12.1681	10.016	-5.78803	-2.03926	-1.95803	-2.31542	6.87815	6.09885	8.64558	8.72025	9.637	10.8952	9.68681	14.329	12.6678	9.12418	-5.13806	-1.89364	-1.67105	-0.184872	6.52267	5.28379	8.33193	8.51596	9.82902	10.3807	9.81348	14.6067	11.936	9.60452	-5.96237	-1.7163	-2.18352	-2.40491	6.6345	6.04918	8.69793	8.65287	9.85342	11.0953	10.0481	14.1287	12.4888	9.90843	-5.64033	-1.99518	-1.81392	-1.7262	6.67002	5.95581	8.472	8.51375	9.0997	10.5761	9.45787	14.1322	12.5194	9.376	-5.79416	-1.84176	-1.85445	-1.92357	7.19309	6.24179	8.46327	8.58906	10.044	10.105	9.65616	14.7597	12.685	9.70376	-5.43854	-1.696	-2.06888	-0.88383	6.10156	5.13408	8.75403	8.6731	9.69627	10.356	10.2078	14.8357	12.4941	10.4944	-5.74294	-2.01593	-2.20643	-2.430603e+01	9.475445e+01	7.044842e+01
21600	-1.91621	6.6687	6.06011	8.7607	8.99879	9.33518	10.4231	9.80526	14.6851	11.4301	10.0686	-5.59049	-1.64899	-1.90808	10.0737	0.182195	0.273829	0.10165	0.11067	0.175827	0.0756399	0.137782	0.120754	0.0879935	0.0641033	0.0722958	0.0509272	0.114464	0.0559033	0.0341732	0.0173473	-0.896683	6.48465	5.97901	8.82544	8.79322	10.0064	10.8107	9.8903	14.8254	11.4868	9.8761	-5.73277	-2.0956	-2.18925	-1.64912	6.66201	5.99646	9.01629	9.31891	9.61426	10.4711	10.0876	14.9423	11.517	10.2211	-5.95445	-1.98097	-2.07773	-1.87964	6.89207	6.08824	8.95162	8.85807	8.65206	10.482	9.38457	14.5746	11.5632	10.4848	-5.28049	-1.84006	-1.63959	-0.0137222	6.27638	5.36241	8.42795	8.78672	9.52579	9.86935	10.4914	14.9042	11.055	9.89227	-5.57732	-1.65694	-2.14337	-2.02609	7.23498	6.62862	8.61586	8.7289	9.0012	10.4316	10.4892	14.5824	11.6235	10.1575	-5.74961	-1.7594	-1.89838	-1.48301	6.53477	5.75515	8.74021	8.77315	9.09223	10.3713	10.2618	14.5221	11.3385	10.2409	-5.52848	-1.69551	-2.00216	-2.42247	7.32574	6.38329	8.95734	8.92685	9.41671	9.88251	10.0142	14.8906	11.2951	10.0966	-5.31861	-1.59037	-1.95028	-0.890959	6.95006	5.65129	9.13498	9.19339	9.71657	10.4835	9.48802	14.7226	10.8848	10.3544	-5.94655	-1.99206	-2.42854	-3.057897e+01	9.264411e+01	6.206515e+01
21680	-1.21489	6.76637	5.77456	9.21211	8.88184	9.21387	9.89217	10.0993	14.5313	11.575	10.6971	-5.73543	-1.88499	-1.93975	0.844091	0.0656827	0.0460812	0.147111	0.0715738	1.0914	0.183311	0.183049	0.0911261	0.305408	0.15659	0.333986	0.11829	0.0745336	0.0291354	0.0370361	0.0115224	-0.864299	6.33222	5.86282	8.64373	8.45556	8.70795	9.86802	9.47265	14.6753	11.7547	11.0571	-5.91986	-2.29236	-2.01253	-1.81193	6.51177	5.86823	8.93671	9.16502	9.05677	9.75367	9.74785	14.4559	10.9356	10.7376	-4.62937	-2.08029	-2.00021	-2.40908	6.66923	5.80826	9.12692	8.96616	8.47464	9.66955	9.59678	14.1023	11.3425	11.0709	-5.59066	-1.97773	-1.67519	-0.00623179	6.47906	5.4645	8.76366	9.1232	9.38317	9.67891	9.95173	14.5667	12.0379	11.1961	-5.18493	-1.66285	-2.22783	-2.49145	7.01034	6.31094	9.04383	9.18383	8.16921	9.31543	10.2492	14.577	12.3708	10.5432	-5.58174	-1.88553	-1.93307	-2.27262	6.98415	6.18523	8.91248	8.72698	8.97004	10.2881	9.87182	14.5424	11.2818	10.7835	-5.80112	-1.79471	-1.8344	-1.39267	6.75062	5.89718	8.95347	8.86805	9.01573	10.0334	9.79136	13.799	11.505	10.7167	-5.13349	-1.70541	-1.81995	-0.749375	6.96118	5.65158	9.33152	9.28825	8.88986	9.79636	10.2661	14.9044	11.8917	10.1467	-5.5706	-1.88431	-2.36148	-3.819811e+01	1.027780e+02	6.457985e+01
21760	-1.64353	6.87041	5.93131	8.66338	8.76094	9.18186	10.2532	9.72578	14.8086	11.0559	9.49589	-5.16796	-2.15437	-2.21555	0.700188	0.085619	0.14113	0.091782	0.0385216	0.0939383	0.267984	0.130306	0.100813	0.0570246	0.141505	0.178085	0.136104	0.408324	0.0280979	0.050116	0.0113824	-0.777271	6.4681	5.98917	8.62866	8.48269	9.0386	10.4054	10.1697	14.5993	10.6889	9.58293	-5.2457	-2.32561	-1.99236	-1.4014	6.78915	6.13572	8.75676	8.93052	9.11302	9.73358	10.0091	14.6681	10.9179	9.39832	-4.85465	-1.86282	-2.06173	-2.2326	6.8028	6.04969	9.04582	8.92608	9.36274	10.6437	9.18788	14.6372	10.9694	9.25084	-4.88729	-2.1539	-1.5493	-0.0116752	6.61793	5.55415	8.47979	8.80432	9.44892	9.7384	10.1594	14.6877	11.1885	9.92685	-5.22958	-1.65324	-2.17089	-2.15151	6.44999	6.00105	9.01178	8.88404	8.66794	10.2358	9.41254	14.9786	11.6429	9.87127	-4.9203	-1.97748	-1.67692	-1.99545	7.07728	6.32501	8.77352	8.58885	9.35464	10.8744	9.39052	14.6452	11.4865	9.6314	-5.06255	-1.92086	-1.81692	-2.359	6.64726	5.62137	8.8063	8.94437	9.527	9.47296	10.0004	14.6624	11.1882	9.84953	-5.2184	-1.46128	-2.12438	-1.1482	6.64232	5.50743	9.04049	8.9162	9.43322	10.1528	10.3401	14.6393	11.0542	9.32056	-4.66845	-2.02362	-2.29853	-2.973058e+01	9.986373e+01	7.013316e+01
21840	-1.5786	6.61545	5.78479	8.79029	8.80446	9.64128	10.5491	10.0087	14.5021	10.6642	12.0415	-5.45131	-1.83232	-1.94588	1.08489	0.14248	0.154252	0.485611	0.0554927	0.0753191	0.0287068	0.0776254	0.103118	0.188036	1.41741	0.250528	0.0490919	0.0467108	0.0394947	0.0395939	0.0130797	-1.14055	6.55952	6.01191	8.44596	8.40054	9.81293	10.4198	10.0868	14.3402	11.0673	12.5648	-5.52314	-2.12822	-2.13012	-1.22787	6.60028	6.02869	8.8283	8.99208	9.63045	10.7397	10.1914	14.4253	10.5894	11.1556	-5.21521	-2.07796	-2.00128	-1.84213	6.34278	5.71875	9.10856	8.94386	9.32955	10.6787	9.95973	14.5615	10.4413	11.4247	-5.92154	-1.96658	-1.55234	-0.0533174	6.8052	5.76075	8.28951	8.39416	9.66344	10.421	10.2141	14.1099	11.1326	10.0712	-4.89552	-1.71847	-2.03184	-2.4473	6.35517	5.84169	9.0602	8.931	9.45022	10.9142	10.3835	14.4038	10.218	10.2102	-5.38163	-1.90731	-1.64132	-1.83868	6.93664	6.25689	8.50211	8.50043	9.46461	10.5713	9.64668	14.204	11.3042	8.13312	-5.82475	-1.85254	-1.89943	-1.22693	6.66461	5.96106	8.89594	8.89221	9.67053	10.571	9.49909	14.5495	10.8856	11.82	-5.44724	-1.55732	-1.82708	-1.73521	6.53617	5.28252	8.73926	8.77376	10.3592	10.3104	10.0678	14.7732	10.582	12.7375	-5.67282	-1.89288	-2.41331	-4.125893e+01	9.210830e+01	5.084937e+01
21920	-1.46291	6.76239	5.97189	9.14471	8.69508	9.79945	11.077	9.60976	13.6834	11.4091	12.8635	-5.46774	-1.8406	-1.87554	0.747018	0.0555848	0.119877	0.287643	0.0849902	0.144875	0.0676361	0.195719	0.164887	0.119116	0.637708	0.170411	0.0308557	0.138817	0.0272295	0.0512242	0.0130619	-1.03802	6.60548	6.12429	8.87992	8.6271	9.79575	10.8362	9.83889	13.1652	11.3455	11.6857	-5.77439	-2.32957	-2.01988	-1.30674	6.83766	6.14427	8.75515	8.96083	9.51852	11.1159	9.17785	13.2742	11.3147	12.8169	-5.50675	-1.91365	-2.02263	-1.96392	6.77632	5.98271	8.56034	8.31629	9.01611	11.294	9.55329	13.2748	11.0195	12.5253	-4.64692	-1.83184	-1.54903	-0.0288255	6.80214	5.78444	7.98422	8.17179	10.504	11.2979	9.62173	13.5587	11.1203	11.3978	-5.99619	-1.79816	-2.03146	-1.97008	6.73252	6.23194	8.68507	8.51973	9.22715	10.9705	9.3601	12.8876	10.9847	12.9091	-4.96492	-2.02299	-1.56775	-2.2541	6.83422	5.94726	8.80603	8.74579	9.91728	10.6595	9.41258	13.2038	11.1618	12.0917	-5.18386	-1.80208	-1.923	-1.70533	6.70074	5.73111	9.18382	9.06927	10.3453	 11.1	9.83175	14.3735	11.7331	12.7089	-5.35869	-1.70443	-1.93197	-0.742207	6.49031	5.31771	8.75412	8.70078	10.1624	11.0865	9.44313	13.5776	11.5577	11.7619	-5.70068	-1.95239	-2.25332	-3.566201e+01	9.637704e+01	6.071504e+01
22000	-1.68202	6.62358	5.88352	9.00041	8.61635	9.97851	10.8404	9.90914	14.7276	12.4804	10.858	-5.42004	-1.80059	-2.16142	0.300641	0.16562	0.149241	0.172802	0.162742	0.135876	0.0774626	0.243926	0.0711761	0.182563	0.0574192	0.189665	0.241037	0.111732	0.0421769	0.032963	0.0157019	-0.904364	6.63589	6.21834	8.62619	8.53589	9.82869	10.8429	10.1371	14.4365	11.9792	11.1966	-5.56404	-2.27469	-2.03805	-1.40955	6.60112	6.0554	8.84112	9.06526	10.0778	10.9817	10.4108	14.7259	11.9204	10.7183	-5.05689	-2.02529	-1.97253	-2.23601	6.76027	6.04817	8.74923	8.85513	9.46708	10.8592	10.0542	14.6473	11.4982	11.2608	-5.47285	-2.09409	-1.72283	-0.0527227	7.30638	6.23541	8.00531	8.19847	10.5109	10.722	10.1229	14.4447	12.0293	10.7161	-5.13481	-1.68273	-2.04673	-2.16262	6.51319	5.93021	8.5533	8.62318	9.82298	10.8882	9.80588	14.4273	12.5378	11.3851	-5.64261	-1.8467	-1.87582	-1.78007	6.60673	5.78451	8.44341	8.38838	9.98075	11.0005	9.96952	14.8783	12.5043	11.0521	-5.74663	-1.80482	-1.91755	-1.94071	6.54905	5.71671	9.26854	9.29233	9.79606	10.3152	9.00662	14.8952	11.8342	10.9269	-5.56311	-1.59196	-1.97825	-1.63256	6.66326	5.3386	8.55955	8.6153	10.2969	10.6484	9.69877	14.5968	 12.6	10.4216	-5.47593	-2.01601	-2.51841	-2.849519e+01	9.668580e+01	6.819061e+01
22080	-1.93258	7.09355	6.1921	8.95183	8.7805	9.78797	10.8457	10.0146	14.7632	11.3801	11.2576	-4.56534	-1.92697	-1.83885	0.654842	0.0807846	0.290283	0.203318	0.106775	0.100373	0.281728	0.0805184	0.177999	0.0713451	0.155138	0.19437	0.0959213	0.155219	0.0257421	0.0484125	0.0134534	-1.00627	6.78172	6.31345	8.822	8.56275	9.64362	10.7675	9.75396	14.9539	11.3286	11.3885	-5.43698	-2.27402	-2.06346	-1.3826	6.85802	6.11792	8.88746	9.06997	9.4863	10.3928	9.98159	14.7039	11.5096	11.5025	-4.92432	-1.9491	-2.08971	-2.35282	6.69251	5.93125	8.9561	8.71036	9.9124	11.577	9.74334	14.7592	11.1312	11.1208	-4.76899	-2.10662	-1.51969	-0.0306529	6.87856	5.77624	8.28337	8.55718	10.0374	10.5882	10.0893	14.5281	11.4915	11.1836	-4.79924	-1.67168	-2.18705	-2.43248	6.64795	6.00512	9.10522	9.13365	10.3459	11.5601	10.4144	14.8723	11.4476	11.3272	-4.676	-1.89566	-1.82154	-1.32964	6.93662	6.09887	8.72241	8.67097	9.75318	11.1804	9.73005	14.529	11.2527	11.7705	-4.7678	-1.69619	-1.85617	-2.34108	6.85261	5.8151	9.20969	9.06159	9.75132	10.2283	10.1172	14.5687	10.9599	12.008	-3.62995	-1.72615	-2.08317	-1.69475	6.95039	5.32134	8.85406	8.9051	9.77442	10.2467	10.2882	14.4798	11.4634	10.9925	-4.52352	-1.85333	-2.77647	-2.743537e+01	1.053198e+02	7.788440e+01
22160	-1.66233	6.68001	5.94922	9.07033	8.66307	9.71315	10.5409	10.1109	14.926	11.4254	9.95941	-5.70249	-1.94417	-2.02081	1.3708	0.146047	0.0714249	0.191381	0.148193	0.277271	0.103518	0.499028	0.125416	0.168984	0.353294	0.115981	0.0821441	0.156037	0.0347283	0.040279	0.0139829	-1.55959	6.4084	5.88654	8.99659	8.77231	9.55188	10.7065	10.0836	14.5642	11.2846	9.63869	-5.96273	-2.30904	-2.08245	-1.59574	6.67018	6.01546	8.64246	8.78651	9.91633	11.0239	10.3383	14.7178	11.9585	9.61219	-5.2397	-1.99681	-2.0759	-2.44029	6.7919	5.88453	8.65121	8.72519	9.75529	10.8691	10.1473	14.849	10.781	9.6892	-5.7709	-1.77068	-1.76893	-0.0894333	6.44986	5.35713	8.34522	8.59913	9.99936	10.3907	10.2112	14.7405	10.9683	9.82228	-5.47658	-1.73722	-2.17877	-2.25987	6.8488	6.09096	9.05852	9.16404	9.33258	10.4164	10.1793	14.6455	11.3902	9.63532	-5.73837	-1.84136	-1.97605	-1.71348	6.88701	6.09803	8.90134	8.76943	9.10017	10.4362	10.3383	14.6768	11.4574	9.37495	-5.98626	-1.74243	-1.82963	-2.07361	6.9991	6.05664	9.08214	9.06259	9.50965	9.97316	10.1353	14.8173	11.3821	9.64596	-5.35495	-1.65084	-1.95457	-0.900515	6.81553	5.48645	8.59291	8.75585	10.1968	10.6331	9.52173	14.8241	12.2014	9.25956	-5.3507	-2.03961	-2.60729	-2.627950e+01	9.533054e+01	6.905104e+01
22240	-1.35604	6.69983	5.8208	8.81562	8.86426	10.0559	10.9252	10.131	14.8568	12.437	10.8434	-5.38111	-1.91241	-2.36876	1.60036	0.0521869	0.0730671	0.0791396	0.0641921	0.578099	0.147971	0.110378	0.0879709	0.0673122	0.135824	0.0682537	0.0616259	0.111597	0.0310501	0.0397857	0.0111806	-0.986827	6.38253	5.93651	8.91671	8.7788	10.3983	11.3853	10.3951	14.6095	12.4292	10.1332	-5.45496	-2.24369	-2.05134	-1.15562	6.50186	5.85019	8.80798	9.0673	9.85375	11.0412	10.1482	14.3111	12.2737	11.5897	-5.20681	-1.85173	-2.06272	-2.07966	6.68968	5.96261	9.14299	9.02519	9.30767	10.9237	10.1117	14.5545	12.2586	10.8466	-5.27741	-2.22699	-1.66691	-0.0201043	6.44447	5.489	8.64329	8.89458	10.4046	11.1151	9.78868	14.5982	12.6984	10.9143	-5.82803	-1.74545	-2.04698	-2.08015	6.66349	6.06851	9.05758	9.01173	8.9859	10.4964	10.033	14.8675	12.2579	10.2029	-5.64238	-1.92733	-1.69249	-2.21092	6.79683	6.06315	8.82092	8.74944	9.4181	10.481	9.97186	14.7512	12.593	10.4929	-5.2651	-1.94136	-1.85487	-1.81209	6.90523	6.09804	8.89656	8.88689	10.3139	11.0161	9.75057	14.9159	12.0406	10.3574	-5.83684	-1.68571	-1.90255	-1.00207	6.91248	5.49218	8.68375	8.79756	10.3087	10.5656	9.77734	14.5737	12.2602	11.2171	-5.52972	-1.91848	-2.58007	-1.569897e+01	1.046085e+02	8.890949e+01
22320	-1.76611	6.68743	5.48408	9.27499	8.72421	9.97868	11.2899	9.64247	14.9803	12.964	11.6736	-5.46552	-1.87163	-2.04411	0.733385	0.0716208	0.0962767	0.10042	0.040204	0.107417	0.172858	0.341229	0.393871	0.139851	0.071266	0.085699	0.0677848	0.273229	0.0535514	0.0471516	0.0113617	-0.879716	6.4286	6.00484	8.88354	8.65701	9.78346	11.0724	9.78569	14.8149	12.622	11.7189	-5.26438	-2.35494	-2.06435	-1.97659	6.48922	 5.82	8.90564	9.01097	10.076	10.8548	9.16683	14.6406	12.4384	11.4202	-5.50465	-1.96857	-2.001	-2.34533	7.06712	6.40341	9.1437	8.95599	9.76957	11.5731	10.1975	14.5676	12.5856	11.6403	-5.21552	-2.05806	-1.45792	-0.0728797	6.59082	5.47541	8.90361	9.19262	9.98291	10.4999	9.86659	14.5061	12.4839	11.2466	-5.57129	-1.8101	-2.18835	-1.9639	6.71849	6.22466	9.02366	9.02387	9.88626	11.9998	10.0889	14.6865	12.785	12.1254	-5.58564	-1.90389	-1.69052	-2.29683	6.6721	5.81116	8.6985	8.49247	9.78209	11.332	9.3432	14.8681	12.7347	12.1181	-5.36432	-1.91953	-1.80188	-1.49702	6.36485	5.56144	9.26861	9.16103	10.322	10.9463	9.75772	14.8433	12.4795	11.8007	-5.53527	-1.5909	-1.8174	-1.07513	6.59133	5.33359	8.75926	8.66681	10.4922	10.8693	9.4931	14.8172	12.5692	11.6809	-5.33303	-1.92635	-2.3921	-2.747477e+01	9.620499e+01	6.873022e+01
22400	-1.92243	6.49335	5.71478	9.05058	9.0625	9.84557	10.7015	9.91965	14.9392	12.8465	12.4786	-5.39126	-1.88491	-1.62494	0.253721	0.0868547	0.121903	0.286583	0.0995303	0.103252	0.202058	0.27683	0.143824	0.383126	0.4032	0.160982	0.162996	0.135939	0.0332416	0.0415865	0.011317	-0.949923	6.55585	6.09278	9.18767	9.0152	10.1395	11.1575	10.2318	14.6283	12.8625	12.2966	-5.37729	-2.59907	-2.01282	-2.12689	6.68101	5.98499	8.92334	9.08386	10.2484	11.1385	10.5321	14.3251	11.9776	11.9142	-4.82262	-2.11774	-2.11346	-1.83769	6.61702	5.94433	8.93562	8.76931	9.01366	10.8759	9.77107	14.7743	12.2098	11.7396	-5.17691	-2.24022	-1.4778	-0.0277521	6.4427	5.42867	9.26184	9.5187	9.5863	10.0885	10.2849	14.9287	12.1914	11.9824	-5.75816	-1.81543	-2.13026	-2.24593	6.37434	5.82706	9.09122	9.06694	9.96764	11.3632	9.95133	14.7551	12.5292	12.5831	-5.80934	-1.92374	-1.76256	-2.02667	6.7744	6.0557	8.88164	8.83344	9.70621	10.7886	10.1327	14.7581	12.1025	12.7658	-5.73677	-1.88234	-1.87186	-2.19331	6.52484	5.68153	8.87313	8.98526	9.81823	9.97989	9.50356	14.4877	12.5632	12.8911	-5.16617	-1.70021	-2.06662	-2.0216	6.54746	5.33102	9.00827	8.78676	9.87024	10.4259	10.1223	14.9082	12.2882	11.4198	-4.46933	-1.89649	-2.30132	-3.520541e+01	9.819264e+01	6.298723e+01
22480	-1.43834	6.4424	5.91727	9.18159	8.78892	9.59099	10.7799	9.73555	14.091	12.374	11.4369	-5.91963	-1.95187	-1.78338	0.495093	0.0907561	0.226625	0.2151	0.109969	0.0890732	0.141179	0.236875	0.111337	0.189106	0.219683	0.0488108	0.166397	0.106665	0.038099	0.0400127	0.0121824	-0.948197	7.23409	6.753	8.87058	8.81108	9.39904	10.2431	10.3033	14.2701	12.0802	11.6727	-5.91075	-2.12717	-2.10751	-1.21115	6.40812	5.89227	8.79802	8.95793	9.99375	11.4216	9.55005	14.3049	11.8745	11.4665	-5.17511	-2.01697	-1.98441	-2.21202	6.59818	5.86201	8.71806	8.73549	9.35312	10.9064	9.87132	13.3519	12.7679	10.9257	-5.89054	-2.12668	-1.5883	-0.0331358	6.30622	5.32078	9.20802	9.36446	9.61173	10.5012	10.0743	14.0884	12.3275	11.1189	-5.92554	-1.73557	-2.09729	-1.84473	6.67169	6.17342	9.24212	9.09751	8.95156	10.9298	9.35198	14.2135	12.4041	10.9318	-5.95087	-1.88369	-1.58911	-1.65187	6.41983	5.82304	9.10768	9.01812	9.26195	10.6597	10.2628	13.6039	11.607	11.5645	-5.51506	-1.93369	-1.78085	-1.29986	6.63466	5.87282	8.77103	8.68855	9.74429	10.6055	10.1318	14.0615	11.8896	11.9326	-5.9422	-1.65027	-1.86979	-0.838647	6.75095	5.43313	9.24531	9.24119	9.89362	10.5173	9.44724	14.2468	12.2239	11.7134	-5.76327	-1.99039	-2.50664	-3.230386e+01	1.013320e+02	6.902816e+01
22560	-1.29408	6.56955	6.22098	9.05519	9.05024	9.53421	10.7239	9.90363	13.8325	12.2425	11.4651	-5.57845	-1.9921	-1.98745	0.397278	0.110551	0.343337	0.0732492	0.0843316	0.0966002	0.0734071	0.0934176	0.0617237	0.0875332	0.450159	0.129868	0.0983068	0.185105	0.0314218	0.038024	0.0118632	-0.955339	7.38704	6.85649	8.9365	8.66538	9.31076	10.3444	10.1816	14.2269	12.3896	10.9427	-5.23647	-2.24304	-1.9954	-1.67389	6.84489	6.19429	8.89342	9.12597	10.1945	10.8413	9.98266	14.3359	12.5039	12.1098	-5.04375	-2.02238	-2.05478	-2.09677	6.56545	5.80226	9.37369	9.22658	9.07709	10.7539	9.91544	13.917	12.3014	10.9491	-5.65105	-2.04885	-1.57201	-0.0282175	6.18383	5.1665	9.06031	9.29308	10.3937	10.9603	9.73063	14.265	11.8718	12.6948	-5.45598	-1.82806	-2.15299	-1.77245	6.79372	6.30484	9.33338	9.22525	9.52363	10.8348	9.57198	13.7134	12.4676	11.9211	-5.41819	-2.10308	-1.66891	-2.1336	6.71493	5.90716	9.16105	9.17458	9.60389	10.4601	10.2468	13.9501	12.1503	11.7252	-5.69954	-1.85351	-1.97604	-1.6489	6.99727	6.09432	9.11385	9.09001	9.90166	10.641	10.0976	13.983	12.2857	12.4743	-5.09452	-1.73673	-1.89758	-1.53251	6.39649	5.27802	8.9623	8.80448	10.0363	10.4735	9.37972	13.6651	12.0793	11.4721	-5.23482	-2.01529	-2.32321	-2.974352e+01	1.051912e+02	7.544765e+01
