iter	M_lnTg(1)	M_lnTp(1)	M_lnCYP_Km(1)	M_lnCYP_VmaxC(1)	M_lnSULT_Km_apap(1)	M_lnSULT_Ki(1)	M_lnSULT_Km_paps(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_Ki(1)	M_lnUGT_Km_GA(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnTp(1)	Var_lnCYP_Km(1)	Var_lnCYP_VmaxC(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_Ki(1)	Var_lnSULT_Km_paps(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_Ki(1)	Var_lnUGT_Km_GA(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnTp(1.1)	lnCYP_Km(1.1)	lnCYP_VmaxC(1.1)	lnSULT_Km_apap(1.1)	lnSULT_Ki(1.1)	lnSULT_Km_paps(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_Ki(1.1)	lnUGT_Km_GA(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnTp(1.2)	lnCYP_Km(1.2)	lnCYP_VmaxC(1.2)	lnSULT_Km_apap(1.2)	lnSULT_Ki(1.2)	lnSULT_Km_paps(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_Ki(1.2)	lnUGT_Km_GA(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnTp(1.3)	lnCYP_Km(1.3)	lnCYP_VmaxC(1.3)	lnSULT_Km_apap(1.3)	lnSULT_Ki(1.3)	lnSULT_Km_paps(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_Ki(1.3)	lnUGT_Km_GA(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnTp(1.4)	lnCYP_Km(1.4)	lnCYP_VmaxC(1.4)	lnSULT_Km_apap(1.4)	lnSULT_Ki(1.4)	lnSULT_Km_paps(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_Ki(1.4)	lnUGT_Km_GA(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnTp(1.5)	lnCYP_Km(1.5)	lnCYP_VmaxC(1.5)	lnSULT_Km_apap(1.5)	lnSULT_Ki(1.5)	lnSULT_Km_paps(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_Ki(1.5)	lnUGT_Km_GA(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnTp(1.6)	lnCYP_Km(1.6)	lnCYP_VmaxC(1.6)	lnSULT_Km_apap(1.6)	lnSULT_Ki(1.6)	lnSULT_Km_paps(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_Ki(1.6)	lnUGT_Km_GA(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnTp(1.7)	lnCYP_Km(1.7)	lnCYP_VmaxC(1.7)	lnSULT_Km_apap(1.7)	lnSULT_Ki(1.7)	lnSULT_Km_paps(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_Ki(1.7)	lnUGT_Km_GA(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnTp(1.8)	lnCYP_Km(1.8)	lnCYP_VmaxC(1.8)	lnSULT_Km_apap(1.8)	lnSULT_Ki(1.8)	lnSULT_Km_paps(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_Ki(1.8)	lnUGT_Km_GA(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
0	-2.04052	-3.6982	5.08355	4.73064	6.63478	5.9315	-0.671868	7.40623	8.00192	11.0392	-1.18207	2.37284	9.97872	12.5392	9.94462	13.7236	7.04035	1.2194	-2.51235	-0.148396	-1.08624	0.285087	0.0906076	0.231085	0.131272	0.387917	0.70468	0.201841	0.0953749	0.398455	0.275052	0.174949	0.149758	0.191518	0.0677079	0.363525	0.47573	0.294517	0.116508	0.117266	0.0862822	0.160906	0.0132215	0.192102	0.03244	-1.72369	-3.69298	5.12329	3.99503	6.86971	5.79527	-0.384791	7.42493	8.58773	11.2272	-1.07678	2.53736	10.0698	12.4756	9.01123	13.3972	7.6214	1.69775	-2.89205	-0.222321	-2.1834	-2.18785	-3.30834	5.14782	4.41435	6.30984	5.79476	-1.59269	7.50497	7.6134	10.6124	-1.89525	2.66751	9.93353	12.5602	9.21676	13.7744	6.98319	0.749336	-2.26825	-0.156461	-0.616251	-1.52342	-3.52185	4.75605	4.8804	5.98217	5.85174	-0.685514	7.20881	8.47301	11.3219	-2.38431	2.39287	9.81424	12.6234	10.5071	14.9416	6.3985	1.3338	-2.46012	0.128636	-0.791859	-1.15649	-3.78097	4.57074	4.23599	7.03203	6.00501	-0.917526	7.58894	7.64322	10.6864	-0.983165	2.26352	10.1609	11.8972	9.46065	13.8466	6.52107	1.42819	-2.40282	0.0452549	-1.53724	-2.13239	-3.62277	4.90449	4.97075	6.8209	5.85232	-0.969599	7.07034	8.18226	11.322	-2.10725	2.72808	10.1586	12.7308	8.99109	12.905	7.51073	1.3995	-2.39163	-0.181132	-0.854484	-2.33511	-3.63082	5.05379	4.11657	5.66075	5.8318	-0.808247	7.93278	8.13738	11.2048	-1.16014	1.82836	9.93567	12.7255	9.48327	13.9522	7.09772	1.64071	-3.09086	-0.225459	-0.941482	-1.65215	-3.91436	5.04733	4.95064	5.77336	5.70711	-0.301702	7.51732	8.12209	10.757	-1.80913	2.52038	10.0546	12.5789	9.84875	13.6053	7.04127	1.73677	-2.11527	0.439832	-0.917032	-2.05677	-3.5088	4.93161	4.25849	7.67772	5.67394	-1.05624	6.81129	8.5113	10.5779	-0.66007	1.60186	10.1445	12.7469	9.54693	14.5893	6.96828	1.68739	-1.98529	0.000596421	-1.1475	-7.118377e+01	-3.985820e+04	-3.992939e+04
160	-0.709311	-3.11367	5.02624	-0.0436103	7.03547	5.8834	-0.186639	6.31656	7.78369	11.2091	-0.784839	7.64454	9.80835	11.0599	9.71321	12.5937	9.52292	8.12869	-3.6391	-2.07316	-2.16	0.221528	0.0846212	0.0743815	0.135921	0.0642979	0.271226	0.183394	0.106406	0.094525	0.1957	0.102604	0.141856	0.0856895	0.128359	0.161389	0.455116	0.246662	1.49519	0.651424	0.0898938	0.0636718	0.0356927	0.0375842	0.0186632	-0.912546	-3.17564	4.98222	-0.307871	7.17066	5.87921	-0.517958	6.64235	7.6845	11.2037	-0.65546	7.38451	10.24	11.2956	9.79036	12.3919	10.0092	7.64156	-5.03956	-2.33269	-2.09594	-1.08707	-3.34148	5.05208	0.999416	7.26871	6.16639	-0.408568	6.74432	7.99991	11.0744	-0.860063	7.95005	9.48368	11.1129	9.64443	12.4088	9.54327	9.25167	-4.35455	-2.19869	-1.92534	-1.54258	-2.65813	4.87829	-0.475748	6.56442	5.84144	-0.0846451	6.18313	7.86485	11.1127	-1.03583	7.65881	9.68187	11.2054	9.44435	12.5206	9.07578	8.02601	-4.0503	-2.01566	-1.66171	-0.00480954	-2.71049	4.16424	-0.528887	6.92504	6.04712	-0.019479	6.16512	8.04628	10.344	-1.04425	7.42514	9.89579	10.8983	9.52508	12.9385	9.83372	5.93615	-2.24522	-2.39284	-2.18112	-1.53842	-3.01688	5.08805	0.06593	6.99571	6.68388	-0.46524	6.31785	8.01985	11.0228	-1.13999	7.86268	9.97378	10.6907	9.3286	12.5412	9.95169	8.70506	-4.49616	-1.98146	-1.77225	-1.22089	-3.50466	4.91411	0.615195	7.25874	6.34673	-0.434208	6.51374	7.7201	11.1014	-1.17338	7.42281	9.70798	10.9536	10.4002	14.1872	8.93984	10.0584	-3.55931	-1.9579	-1.84211	-0.978885	-2.83533	5.03897	0.320818	6.66161	6.24474	-0.439211	6.19636	7.84901	10.5948	-0.686127	7.61415	9.82083	10.6973	9.72283	12.4261	10.0993	7.23429	-3.54365	-1.89725	-1.82094	-0.734628	-2.6433	4.88337	0.52497	7.06347	5.93911	-0.461877	6.70165	7.80791	10.8234	-0.836829	7.67926	9.91453	10.945	9.80278	12.0308	9.21271	7.15743	-3.91097	-2.19652	-2.20262	-5.668944e+01	6.341879e+01	6.729353e+00
320	-1.04626	-2.5647	4.38754	0.520116	6.78599	5.81821	-0.873429	5.99325	7.87828	10.5305	-1.29958	7.97879	10.308	10.9908	9.81857	14.1596	10.9193	8.70667	-4.24178	-2.03763	-2.14561	0.147483	0.0727187	0.253188	0.146897	0.534228	0.245273	0.155872	0.0762777	0.0697482	0.44806	0.322589	0.152198	0.186712	0.228835	0.0825512	0.491036	0.0797078	0.223075	0.497509	0.0718249	0.272248	0.0414565	0.0428658	0.0136635	-0.742613	-2.73037	5.01843	0.254986	6.49653	5.95037	-0.8134	5.84224	7.8062	11.0618	-1.57067	7.38719	10.1633	11.0265	9.68495	13.6985	11.2964	8.99037	-4.79235	-2.45804	-2.13536	-1.12121	-2.58787	4.61635	0.296148	7.19957	5.52462	-0.691684	6.53003	8.0771	10.4238	-1.79954	7.94246	10.1899	10.9872	10.1909	14.4831	11.0614	9.36059	-5.21486	-2.06248	-1.92975	-1.36081	-2.80954	4.34529	0.173506	6.9044	5.89573	-0.614581	6.32605	8.00817	11.3883	-1.9101	7.75227	9.69276	10.8156	9.88968	13.2742	10.8335	7.98329	-4.25921	-2.08439	-1.62306	-0.00344936	-2.50638	4.85747	0.870786	7.14874	5.86961	-1.00105	5.79205	8.25284	10.6781	-0.580931	8.28402	10.0964	10.5897	9.63458	13.186	11.2453	7.85395	-2.89317	-1.86145	-2.28411	-1.38555	-2.8802	4.45202	0.0690162	6.82839	6.65752	-0.364803	6.46397	8.16939	10.8877	-0.870096	8.04695	10.0928	11.3817	9.63716	13.9861	10.6368	8.86572	-4.20896	-1.95711	-1.71586	-1.17982	-2.87762	4.60352	0.0937871	6.49767	6.05383	-0.518037	6.01601	7.99772	10.497	-1.68196	7.57626	10.1185	11.367	9.88226	13.8035	10.9011	9.87242	-4.85612	-1.94842	-1.64204	-0.982184	-2.77373	4.6197	0.735071	6.90937	5.57453	-0.589678	6.02584	8.25474	10.1963	-0.403737	7.85793	9.57828	10.5739	9.88152	13.9057	11.073	8.18722	-2.91214	-2.04533	-1.9012	-0.503312	-2.51445	4.91866	0.413733	6.70931	5.56663	-0.743494	5.62406	7.83219	10.501	-0.816834	7.84437	10.165	10.7846	10.0774	12.9155	10.6898	8.60305	-4.71873	-2.09655	-2.45221	-5.823263e+01	8.156812e+01	2.333549e+01
480	-0.854872	-3.38638	4.95796	1.28649	7.04693	6.15527	-0.936496	6.07495	8.11053	10.2302	-1.1467	8.02736	10.134	10.5072	9.8829	13.9375	12.9851	9.97452	-5.96753	-1.90448	-2.31142	0.314821	0.346169	0.364879	0.135402	0.129193	0.063029	0.255801	0.0782084	0.0893575	0.164504	0.0683725	0.207753	0.164529	0.165632	0.106463	0.120388	0.0527826	0.0980611	0.155306	0.10942	0.128575	0.0360829	0.0421905	0.0192793	-0.605452	-2.69272	4.22603	0.927732	6.62612	6.14257	-0.369912	6.32559	7.88461	10.9346	-1.31452	7.50242	9.48579	10.492	10.2185	13.5974	12.381	10.0016	-5.74026	-2.45465	-2.05377	-1.65681	-3.60313	5.04843	1.50605	6.77269	5.88575	-1.16835	5.79192	7.86221	10.2123	-1.09797	7.9824	9.6809	10.1592	9.89214	14.0952	12.9471	9.92652	-5.86471	-1.8761	-2.22312	-1.33103	-3.53663	4.97239	1.43031	7.02065	6.11097	-0.841162	5.9004	8.26363	11.1271	-1.32783	8.18452	10.3542	11.1824	9.67045	14.0457	12.6078	10.0194	-5.99119	-1.94383	-2.01513	-0.00386638	-2.53358	5.10692	1.79418	6.90918	6.08571	-0.0465075	5.92526	8.15526	10.9296	-1.33662	8.23703	10.2358	10.3507	10.3732	13.6921	12.6326	9.84917	-5.76878	-1.65014	-2.31911	-1.1334	-3.55941	4.66652	0.505262	7.40882	5.62162	-0.950285	6.58549	8.42412	10.5599	-1.6239	8.2606	9.94897	11.0193	9.8136	13.7539	12.8802	9.73355	-5.80646	-1.99825	-1.93893	-1.09204	-4.02128	5.23962	1.34948	6.99089	6.15711	-0.921096	6.11677	7.78324	11.1937	-1.22049	7.66488	10.2518	10.9826	9.70855	13.6664	12.7461	9.96376	-5.98036	-1.75648	-1.91307	-1.54335	-3.21482	5.21069	0.966165	7.68032	6.26742	-1.86862	6.41436	8.50314	10.7025	-1.11678	8.35804	10.1641	10.2684	9.87728	14.3654	12.8048	9.50454	-5.49706	-1.56167	-2.05549	-1.13647	-3.14431	5.16699	1.59212	7.41807	5.89619	-0.887082	5.67177	8.28567	10.1762	-1.67702	8.02086	9.42971	9.95243	9.60575	13.46	12.9508	9.90986	-5.55665	-1.86513	-2.68359	-3.384389e+01	8.523816e+01	5.139426e+01
640	-1.15565	-2.99772	4.96605	-0.518059	7.4287	6.10888	-1.60779	6.13809	8.18652	10.1454	-1.54161	8.12005	9.84815	10.6352	10.3767	13.235	12.7128	11.4008	-4.61508	-1.97911	-2.07117	0.342485	0.0890128	0.0800269	0.651152	0.14511	0.127795	0.466122	0.274926	0.197573	0.144739	0.469782	0.105254	0.0491782	0.221734	0.134719	0.159928	0.420933	0.333777	0.429072	0.0377219	0.083182	0.0514255	0.0608342	0.0164872	-0.688361	-2.79095	4.9986	-1.52419	6.92489	5.73317	-2.16253	5.95054	7.72088	10.7656	-0.853756	7.44088	10.0566	10.8956	10.4127	13.0705	12.5204	11.627	-4.6244	-2.12565	-2.15146	-1.01432	-2.95254	4.91739	-0.512326	7.39836	5.66251	-2.28749	6.37915	7.91162	10.1931	-2.64179	7.80254	9.72246	10.444	10.232	14.1723	12.9127	10.2395	-4.68588	-2.09042	-2.12684	-1.30157	-2.74301	4.80967	-0.658049	7.40567	5.80981	-1.26807	6.37971	8.7875	10.9912	-1.00595	8.60343	9.63238	11.1869	10.1195	13.1086	12.1707	11.0216	-5.43433	-1.93747	-1.60463	-0.0140805	-3.17236	5.24888	0.0738493	7.62158	5.80411	-0.81745	6.29791	7.79905	10.4166	-0.673788	8.08462	10.2993	10.1979	10.2321	12.9484	12.0154	11.9972	-4.94859	-1.73187	-2.36684	-1.34576	-3.2065	4.77215	-0.0551547	7.09748	6.44968	-2.09878	6.08643	8.44706	10.2167	-1.82879	8.32204	9.88994	10.774	10.2268	13.5515	12.3187	11.672	-4.89265	-1.89868	-1.89781	-1.38143	-3.00255	4.86661	-0.229144	7.38652	6.14974	-1.62312	6.17435	8.36573	10.3811	-2.20151	7.95232	10.1055	 11.2	10.4672	13.1935	12.6666	11.5421	-4.66691	-1.81217	-1.97411	-1.26376	-3.66706	5.01993	-1.70402	7.73058	5.79852	-0.283678	6.82335	7.91537	10.6752	-1.14334	7.70792	9.99707	10.3817	10.2171	13.1537	11.9879	11.039	-4.14514	-1.69689	-2.04099	-0.743553	-3.61051	5.21135	0.457807	7.33121	5.97585	-1.66977	5.53267	8.31142	10.2087	-0.434356	8.43683	9.95537	10.3272	9.96312	13.4278	12.8458	11.1363	-5.1287	-1.93542	-2.69221	-7.215931e+01	8.844789e+01	1.628859e+01
800	-0.744082	-2.70014	4.22502	0.268184	7.29815	6.02531	-1.04173	6.24878	8.08125	10.6792	-1.15923	8.10732	9.73341	10.4209	9.92177	13.4983	12.2685	10.235	-4.87045	-1.82822	-1.95701	0.186068	0.0867766	0.148252	0.33833	0.491569	0.182589	0.277166	0.120714	0.0641233	0.340706	0.111106	0.0592391	0.171953	0.145317	0.0803315	0.114024	0.105656	0.248389	0.146144	0.0659551	0.126031	0.0452217	0.0469632	0.0137635	-0.530691	-2.65936	4.68494	0.302131	7.04898	6.30228	-0.804372	6.4689	8.14493	10.757	-1.32934	7.86414	10.0827	10.5683	10.021	13.731	12.1544	10.3143	-4.97247	-2.15799	-2.19179	-1.22447	-2.78949	4.63535	0.879718	7.7538	6.64933	-1.24082	6.73954	8.10082	10.4886	-0.990179	8.22411	9.813	10.439	9.69153	13.3054	12.2021	10.2884	-5.28969	-1.96247	-2.15589	-1.48118	-2.87773	4.49801	0.245274	7.08124	6.06923	-1.19025	6.05183	8.08613	11.2439	-1.20583	7.91704	10.1031	11.137	9.997	13.6126	12.0293	10.3375	-5.32518	-2.10383	-1.73558	-0.0158227	-2.50712	4.28444	0.562784	7.67796	5.7895	-2.40808	6.05221	7.75448	10.6747	-1.2699	7.78759	9.70704	10.1323	9.95332	13.5109	12.5032	10.7011	-5.31225	-1.67037	-2.30595	-1.15526	-2.80695	4.21069	0.0528418	7.01327	6.19167	-1.29738	6.14074	8.23933	10.7262	-1.39944	8.01345	9.73748	10.9721	10.3402	14.4653	11.8361	   11	-5.22978	-2.00112	-1.80916	-1.03967	-3.00134	4.22247	0.615722	7.4769	6.08766	-1.87148	6.28511	8.54753	10.0512	-0.532606	8.51848	9.36909	10.4442	9.89992	13.1865	12.7208	10.387	-4.96967	-1.79262	-2.00691	-1.39143	-2.53136	4.21256	0.108479	7.51035	5.96396	-0.843625	6.39656	8.13497	10.6277	-1.30271	8.02988	9.80913	10.089	9.71599	13.8049	12.1789	10.8805	-4.96449	-1.60943	-2.1359	-0.592295	-2.99255	4.88418	0.358879	7.22586	6.37156	-0.973361	5.57143	8.02832	10.589	-0.973089	7.86747	10.0247	10.3917	10.1545	13.5838	12.454	10.4919	-4.41459	-2.05024	-2.56149	-3.343314e+01	9.111154e+01	5.767841e+01
960	-0.995227	-3.23083	4.40189	-0.657937	7.25981	6.3017	-1.51934	6.34894	7.82258	10.6233	-0.544578	7.89942	9.78418	11.0486	10.1851	12.9543	11.205	10.4788	-5.51024	-1.86114	-2.07527	0.374601	0.165892	0.285349	0.367498	0.0709703	0.148561	0.320875	0.149432	0.307782	0.40877	0.221413	0.16368	0.0680008	0.179183	0.18773	0.0834231	0.163512	1.3381	0.120404	0.122637	0.115199	0.0365909	0.0380663	0.0240689	-0.484975	-2.66401	5.02231	-0.236161	7.13481	6.34576	-1.38609	6.43802	8.44784	10.9324	-0.113348	8.47383	9.89499	10.9258	10.2992	13.107	11.2364	12.0946	-5.80686	-2.34299	-2.07616	-1.07078	-3.47943	4.57078	-1.0966	7.49439	6.42478	-1.64911	6.4874	7.6834	10.3538	-0.913083	7.70214	9.67891	10.4937	10.195	13.0067	11.1938	10.3411	-4.8837	-2.08648	-2.02575	-1.31441	-3.3527	4.93573	-0.972578	7.18727	6.49916	-1.93996	6.02676	7.86614	10.879	-1.14078	7.69548	9.6711	10.8318	10.3035	12.7821	10.685	12.0068	-5.09629	-1.9822	-1.80273	-0.00136647	-2.98215	4.47613	-0.702952	7.36709	6.68928	-2.28318	5.77523	7.64482	10.0948	-1.26846	7.80597	10.1636	10.145	10.3202	12.6939	10.7354	10.9023	-5.40098	-1.55829	-2.30808	-1.21644	-3.43364	4.82749	0.280344	7.20307	6.55719	-1.38121	6.35516	8.02564	11.3597	-0.0309092	8.30736	9.65828	10.726	9.50162	12.7553	10.8127	9.89553	-4.98693	-1.89747	-1.73944	-0.872141	-2.85504	4.70241	-1.23738	7.52797	6.49771	-0.954638	6.54212	8.34731	10.7046	-1.31574	8.13025	9.37317	10.8309	9.8355	13.3871	11.0105	8.79681	-5.38521	-1.80814	-1.95826	-1.27658	-3.12745	4.74159	-1.16779	7.69849	6.13932	-1.43604	6.55092	7.67167	10.6532	-0.515432	7.68768	10.2651	10.5704	10.3042	13.3658	11.0798	10.3035	-5.78299	-1.59411	-1.93608	-0.202978	-3.49952	4.29777	-0.484998	7.0017	6.4215	-1.33793	5.41532	8.07781	10.297	-1.32987	7.91116	10.1759	10.9571	10.3949	12.6165	11.8532	10.4241	-5.29426	-1.89653	-2.50597	-6.478917e+01	8.971897e+01	2.492980e+01
1120	-0.881477	-2.60444	4.98556	-0.884271	7.35282	5.74562	-0.347094	6.52482	8.44029	10.2574	-0.815424	8.32919	9.67601	10.04	10.0778	12.9418	11.0912	12.2308	-5.87768	-1.96774	-2.15062	0.845274	0.0761011	0.0799824	0.0824517	0.0370488	0.143607	0.070215	0.0845941	0.129406	0.0902082	0.124288	0.0626647	0.178191	0.215065	0.87596	0.159629	0.274403	0.188301	0.0814157	0.0711742	0.127885	0.0367159	0.0417476	0.0192025	-0.667018	-2.95055	4.71129	-1.37357	7.21452	5.83535	-0.642607	6.72373	8.64773	10.4315	-1.15693	8.3871	9.72828	10.6273	9.91858	13.1559	11.7327	12.505	-5.65837	-2.25395	-2.13241	-1.8729	-2.71911	5.10966	-0.950363	7.24967	5.82038	-0.224363	6.74417	8.19942	10.1654	-0.660956	8.34494	9.30674	9.80293	10.2409	12.1742	10.0801	12.824	-5.61824	-2.04044	-2.02558	-1.42853	-2.67448	5.06196	-0.881655	7.4873	5.93094	-0.596443	6.61389	8.00906	10.0416	-0.429097	7.99161	8.90272	10.1812	9.96907	12.9113	11.7485	12.5277	-5.51128	-1.9448	-1.76182	-0.00879592	-2.92472	5.10093	-1.4961	6.9674	6.10247	-0.0659466	5.91459	7.89686	10.7129	-1.32186	7.97248	9.25294	9.14707	10.413	13.2057	10.7238	12.0757	-5.57262	-1.64394	-2.28252	-1.14257	-2.8341	5.16399	-0.51064	7.40658	6.19551	-0.886256	6.67458	8.00534	10.7064	-0.862699	8.05059	9.42383	10.5805	9.88897	13.2349	10.939	12.9145	-5.86141	-1.83448	-1.86892	-1.37049	-2.64074	4.89184	-0.98687	7.39509	5.58732	-0.358936	6.6634	8.68567	10.3844	-1.06053	8.47428	9.92947	10.4612	9.81891	13.096	11.1212	12.4656	-5.94846	-1.78671	-1.8649	-1.20023	-2.74414	5.28826	-0.866501	7.609	6.05511	-0.756861	6.60496	8.11227	10.0253	-1.04641	8.00981	9.34873	9.6293	10.3272	13.0272	10.7272	 12.3	-5.71751	-1.52669	-1.946	-1.17575	-2.72611	5.00977	-0.99174	7.33114	5.50085	-0.348157	5.86795	7.99215	10.352	-0.455964	8.20393	9.59759	10.0024	9.11979	12.4622	10.5431	12.2896	-5.39274	-1.80019	-2.69886	-3.128608e+01	9.302094e+01	6.173486e+01
1280	-0.979406	-2.6349	4.72844	-0.174779	7.56029	5.86245	-0.58841	6.82437	8.05787	11.1933	-0.319154	8.03346	8.88621	9.97543	10.1284	13.5644	10.8215	12.7662	-5.21828	-1.91197	-2.1321	0.196136	0.14262	0.842769	0.165927	0.0810907	0.0968528	0.280492	0.158393	0.100471	0.0904144	0.404337	0.218969	0.266452	0.094098	0.23097	0.325047	0.159912	0.205714	0.110082	0.0977032	0.104181	0.0473811	0.042541	0.0132611	-0.631409	-2.51855	4.6526	-0.511876	7.57843	5.86376	-0.914775	7.04725	8.79716	11.2385	-1.16789	8.40478	8.87793	9.83041	9.97955	13.6177	10.9484	12.7534	-4.74073	-2.3652	-2.07561	-0.940872	-2.8402	4.96942	-0.175507	7.42981	5.8399	-0.158093	7.00831	8.70116	11.3259	-0.935453	8.77871	9.20669	10.3734	10.5172	13.3376	10.7592	12.5136	-5.08191	-2.04749	-1.93907	-1.37887	-2.73587	4.44712	0.570839	7.5794	6.22767	-1.41713	6.46241	7.95857	10.5978	-1.82159	7.67317	8.29696	9.56809	10.0082	13.3894	10.7283	12.4839	-4.97297	-1.83968	-1.74071	-0.0225008	-2.5546	4.40141	-0.160115	7.35712	5.82016	-0.651812	6.08228	7.85838	11.0503	-0.76834	8.05063	9.76001	9.9497	9.8759	12.5616	10.6452	12.7047	-4.9665	-1.66653	-2.25406	-1.51983	-2.55335	4.79259	-0.390739	7.94718	5.82785	-0.631321	7.13742	7.69664	11.3687	-0.890927	7.46625	8.31892	9.77718	10.3361	13.9725	10.5944	12.7938	-5.16564	-2.10922	-1.73016	-1.22523	-2.78168	4.53261	-0.768017	7.97478	5.52391	-0.714689	7.0899	8.31259	11.0339	-1.04649	8.0167	9.25088	10.3769	10.2083	14.0823	11.1821	12.1751	-4.5655	-1.9395	-1.89809	-1.25634	-3.12129	5.01443	-0.884523	7.8107	6.32153	-0.615734	6.77337	8.15529	11.1589	-0.101745	8.39801	9.80988	9.7554	9.03654	12.6272	11.3687	12.9618	-5.62827	-1.5782	-1.99274	-1.40256	-2.50878	5.19635	-0.0454139	7.43982	5.65942	-0.0573365	6.19237	8.22043	11.0068	-0.474322	8.22159	9.37699	9.60068	10.1592	13.7125	10.7043	12.5979	-5.56345	-1.92308	-2.44537	-5.509153e+01	8.996419e+01	3.487266e+01
