iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
18320	-1.53298	6.34015	5.70046	8.3009	8.30001	10.3004	11.0457	10.238	14.2051	11.5844	8.60214	-5.57238	-1.89672	-2.04259	0.302522	0.0999289	0.0923036	0.36266	0.103823	0.128169	0.190913	0.116447	0.1053	0.160662	0.137888	0.0669252	0.0984709	0.127694	0.0394154	0.0407301	0.012783	-0.783816	6.15538	5.83897	8.37585	8.11826	9.8719	11.4863	10.259	13.566	11.3325	8.34933	-5.42327	-2.3726	-1.98189	-1.69281	6.34095	5.87646	8.7721	8.70843	9.67101	11.4512	10.2112	14.3342	11.7553	8.6442	-5.84838	-2.2493	-1.80387	-1.91891	6.43815	5.83068	8.22319	8.14051	9.88241	11.2901	9.83087	14.0426	11.3654	8.75282	-5.59219	-1.98056	-1.48419	-0.0293091	6.75431	5.67341	7.89826	8.23481	9.69415	10.2012	9.93598	14.4389	11.0907	8.31058	-5.87069	-1.65154	-2.22207	-2.26339	6.76494	6.12618	8.66221	8.64286	9.84712	11.5109	10.2548	14.2941	11.3177	8.24283	-5.80222	-1.87535	-1.85544	-1.86588	5.80481	5.33408	7.93529	7.83363	9.85269	10.9724	10.2115	13.7392	11.5436	8.37082	-5.94008	-1.82715	-1.7378	-1.80779	6.85132	6.01007	8.55914	8.65566	10.4406	10.7924	9.6555	14.0858	11.2033	8.81683	-5.43792	-1.60739	-1.95249	-1.2728	6.44185	5.46865	8.32304	8.31958	10.1259	10.7239	9.55083	14.3764	11.5401	8.0122	-5.66292	-1.95536	-2.17366	-2.509625e+01	9.402186e+01	6.892561e+01
18400	-1.05526	6.4192	5.70017	8.49069	8.51322	9.93321	11.0967	9.34179	14.3858	11.8783	8.80416	-5.13215	-1.81549	-2.08237	0.74983	0.182544	0.0725705	0.116843	0.204557	0.0925599	0.0892755	0.146976	0.0643837	0.265793	0.304658	0.603627	0.068756	0.139438	0.0385047	0.0295848	0.0191447	-0.63827	6.54163	6.05547	8.11133	7.96946	10.0868	11.3099	9.32443	14.4657	12.0661	8.23503	-5.90646	-2.34114	-2.08234	-1.31626	5.93452	5.44417	8.75903	8.95855	10.0208	10.8419	9.22602	14.277	11.4464	7.98474	-5.89366	-2.0183	-2.03842	-2.45602	6.24155	5.48326	8.66913	8.53749	10.0051	11.1307	9.53811	14.5362	12.1024	9.97412	-5.96945	-2.10604	-1.55442	-0.0142957	6.84307	5.79983	8.11865	8.28718	9.53514	10.5707	10.007	14.458	11.257	8.99693	-4.41105	-1.72807	-1.98977	-1.65781	6.37913	5.90996	8.86385	8.92653	9.98883	11.9229	9.22012	14.8046	11.9961	9.15237	-5.9966	-2.00218	-1.72041	-1.51973	6.1129	5.50708	8.32778	8.18901	10.0769	11.4198	9.60456	14.3291	12.1598	9.05497	-4.04399	-1.96716	-1.83434	-1.71411	6.92709	5.91773	8.54067	8.50383	9.99573	10.6435	9.47242	13.8264	11.8384	8.44685	-5.11865	-1.66478	-2.0483	-0.623235	6.78299	5.58323	8.53235	8.37677	9.78561	10.818	9.22669	14.1388	12.6541	8.70641	-4.55887	-2.05982	-2.26041	-4.561236e+01	8.955038e+01	4.393802e+01
18480	-1.39425	6.39727	5.70759	8.60829	8.44111	10.2512	10.922	9.75772	13.8776	11.3518	8.6279	-5.03253	-1.89204	-1.82958	0.36554	0.111376	0.132331	0.172117	0.0725296	0.323125	0.152991	0.125496	0.210597	0.17188	0.0942862	0.346728	0.117109	0.135209	0.0373097	0.0464494	0.0204137	-1.24006	6.4292	5.87274	8.47439	8.34572	10.2001	10.7231	9.33421	14.2983	10.8476	8.50613	-4.59145	-2.25372	-2.13303	-1.20862	5.87333	5.4659	8.90986	8.97784	9.67311	11.3196	9.72151	13.3213	11.0577	8.16001	-4.10149	-2.10212	-1.95048	-2.20069	6.1765	5.5742	8.53109	8.4935	9.62093	11.0953	9.92635	13.805	11.1407	8.49955	-5.22901	-2.24164	-1.5309	-0.0429175	6.57247	5.57025	8.16194	8.52886	10.3661	10.8134	9.81078	14.4091	11.4249	7.9338	-5.9296	-1.59682	-2.28174	-2.20968	6.2644	5.83404	9.01298	8.83962	9.65382	11.031	10.2585	13.7191	11.2566	8.90403	-4.35612	-1.96335	-1.59022	-2.04891	5.93819	5.42994	8.64886	8.49535	9.5645	11.0143	10.1424	14.2214	10.9305	9.28383	-4.7777	-2.00187	-1.69698	-1.58685	6.59378	5.85241	8.47188	8.44595	10.3169	10.844	9.77831	13.9354	11.0177	8.92493	-5.49011	-1.63235	-1.83299	-1.64643	6.56399	5.38628	8.38283	8.20457	10.5045	11.0254	10.0335	14.1563	10.7713	8.58705	-4.69116	-1.94895	-2.26052	-3.349581e+01	9.049939e+01	5.700358e+01
18560	-1.57439	6.2928	5.49849	8.52061	8.62465	10.2703	10.9996	9.93818	14.7178	10.5933	8.32114	-5.71264	-2.08013	-1.98735	0.674931	0.192664	0.0800614	0.0870685	0.0574215	0.345696	0.144234	0.202135	0.16784	0.177143	0.999051	0.0781974	0.178182	0.0659803	0.0187572	0.0409462	0.0116489	-0.80315	6.43161	5.93413	8.46532	8.25375	9.65195	10.9576	9.57151	14.9804	10.507	8.34678	-5.55533	-2.10236	-2.02938	-2.05014	6.20798	5.59942	8.71211	8.82362	9.89162	10.8272	10.422	14.1294	10.6862	8.2936	-5.71338	-1.99884	-1.93903	-2.31341	6.31178	5.62742	8.38913	8.28934	9.50265	10.9878	9.67122	14.3494	10.7456	8.634	-5.83783	-2.19657	-1.61427	-0.000247241	6.52549	5.50002	8.4488	8.66798	9.89456	10.3248	9.63832	14.8875	10.4595	9.89092	-5.98541	-1.81227	-2.09813	-2.04531	6.53164	5.99329	8.59257	8.5935	10.0678	11.267	10.2397	14.5744	10.8061	9.23963	-5.76287	-1.84066	-1.78515	-2.05261	5.67404	5.3664	8.72348	8.52216	9.57078	10.8641	9.69238	14.7349	10.1754	7.38786	-5.5407	-2.04309	-1.65364	-2.14296	6.58378	5.70206	8.63534	8.59823	10.3599	10.7541	9.65938	14.3503	10.5096	7.81322	-5.27246	-1.67117	-1.97287	-1.76561	6.26126	5.48925	8.41199	8.47481	10.4116	10.3895	10.2594	14.1874	10.6261	7.37492	-5.68426	-2.06538	-2.38616	-2.681796e+01	9.699071e+01	7.017274e+01
18640	-2.09626	6.14703	5.59085	8.64263	8.46618	9.98354	10.9854	9.86034	13.9807	10.8566	8.58195	-5.2287	-2.10235	-1.82393	1.18931	0.0552265	0.107881	0.0425517	0.055406	0.141327	0.0831826	0.159277	0.352182	0.144724	0.133651	0.388448	0.0781199	0.164076	0.0445844	0.0363395	0.0136205	-0.925257	6.22613	5.86901	8.44818	8.4113	10.1339	11.085	9.11083	14.9927	10.7885	8.80509	-5.98946	-2.42696	-2.01997	-1.57129	6.12391	5.72859	8.58703	8.65857	10.2841	11.2275	9.24772	14.5386	10.2106	8.70889	-5.5315	-1.99564	-1.83085	-2.43095	6.20078	5.50113	8.23998	8.22958	9.65671	11.0615	9.62782	13.9071	10.6297	8.46548	-5.87125	-2.03023	-1.67781	-0.0161208	6.32654	5.263	8.45296	8.51047	9.69037	10.6553	9.81518	14.4199	11.1068	8.75173	-5.7673	-1.7333	-2.05515	-2.09445	6.43943	5.9621	8.66785	8.58983	9.71179	11.0215	9.94173	14.032	10.5605	9.23408	-4.91914	-1.97207	-1.61529	-2.48949	5.87922	5.37054	8.64511	8.46259	9.46082	10.5475	9.77809	14.0347	11.3147	8.67233	-5.40777	-2.07666	-1.71495	-2.08127	6.10353	5.51989	8.66216	8.50782	10.3062	10.8763	9.9027	13.5676	10.6766	7.73091	-5.45565	-1.74906	-1.68913	-0.786592	5.74544	5.25586	8.93116	8.63518	10.1198	11.1366	10.3799	14.365	10.6178	8.11824	-3.23189	-2.1988	-2.10303	-3.171010e+01	9.337446e+01	6.166436e+01
18720	-1.4471	6.24674	5.59331	8.65325	8.66503	9.72661	10.7802	9.9361	13.9723	11.6383	7.83647	-5.11568	-1.96053	-1.78229	0.304895	0.051009	0.095713	0.0596018	0.0574963	0.0906128	0.182896	0.0985347	0.0740151	0.301813	0.123566	0.0486737	0.106056	0.0868604	0.0286519	0.0300617	0.0139174	-0.822178	6.17624	5.69761	8.91872	8.63775	9.93382	10.9654	10.3305	14.2214	10.954	7.58282	-4.95705	-2.31245	-1.95947	-1.41862	6.13718	5.84002	8.51833	8.57942	10.038	10.8002	9.35663	13.9339	10.674	6.89482	-5.14513	-2.04678	-1.86598	-2.1066	6.59359	5.92855	8.86312	8.73577	9.54113	11.2717	9.48335	13.9015	11.3766	7.83358	-5.19246	-2.02123	-1.45377	-0.0165256	6.33791	5.4027	8.55306	8.58753	9.32343	10.2251	10.262	14.2868	11.958	7.51439	-4.9089	-1.7756	-1.87618	-2.02842	6.17417	6.02828	8.75044	8.6326	9.29428	10.9461	9.65881	14.1826	12.0951	7.67023	-5.09196	-2.25135	-1.46613	-1.94318	5.7459	5.38025	8.57787	8.45473	9.55942	10.7129	10.3309	14.1206	12.034	8.07582	-5.12746	-1.87035	-1.64677	-1.82748	6.43265	5.6768	8.56866	8.54954	10.2011	10.8421	9.69145	14.0112	10.7256	8.00439	-4.8897	-1.67154	-1.90378	-0.795519	6.28042	5.76918	8.83684	8.73879	10.2278	10.9224	9.99835	13.6849	10.7804	7.34608	-5.56417	-2.00426	-2.04213	-1.495604e+01	9.360983e+01	7.865379e+01
18800	-1.34772	6.04191	5.37977	8.66826	8.59948	9.83605	11.0845	10.0077	14.2183	10.5368	8.03669	-4.61848	-2.21097	-1.74329	0.318766	0.102611	0.231335	0.0739449	0.0316101	0.0612786	0.0830049	0.640065	0.190308	0.0657501	0.196373	1.05535	0.094148	0.191947	0.0305019	0.0438162	0.0117877	-0.84598	6.04854	5.60488	8.96888	8.57632	9.83331	11.1325	9.72029	13.4426	10.2304	8.32349	-4.82427	-2.4494	-2.00336	-1.90796	6.37389	5.86414	8.47513	8.58074	9.55332	10.4206	10.0701	14.6039	10.4039	7.88447	-5.55097	-2.06666	-1.91056	-2.04171	5.84271	5.3773	8.831	8.6815	9.29104	11.0699	9.77735	13.8301	10.4945	8.30355	-4.71898	-2.08699	-1.43652	-0.00532865	6.52994	5.5511	8.70589	8.82284	10.1673	11.1065	10.1049	14.9407	11.0781	7.7562	-4.3965	-1.84394	-2.03822	-1.95893	6.00578	5.63733	8.68347	8.68607	10.0589	11.5036	9.12217	14.1057	10.0013	8.20772	-5.44543	-2.06101	-1.6893	-1.34031	5.89621	5.56874	8.37723	8.20012	9.88553	11.0756	9.27131	13.8169	10.5094	7.72215	-5.46333	-2.00229	-1.63122	-1.76647	6.68117	5.83527	8.64962	8.47818	10.0445	10.6698	9.75724	13.4303	10.3655	8.51587	-4.11305	-1.75438	-1.87562	-0.901955	5.85902	5.47995	8.9878	8.80345	9.99346	11.0079	9.76616	14.7523	10.3477	7.41033	-4.88563	-2.00446	-1.95443	-4.235707e+01	1.042758e+02	6.191871e+01
18880	-1.33364	6.4079	5.81716	9.10687	8.76216	9.64036	10.9254	10.2516	14.7396	9.96505	8.73032	-5.44197	-1.96259	-1.77239	0.335008	0.111603	0.0960744	0.0793277	0.089922	0.203491	0.240517	0.180994	0.483812	0.21905	0.226179	0.105478	0.0565126	0.0437498	0.033898	0.0410979	0.0135943	-0.700583	6.1159	5.71046	8.99632	8.80582	9.74467	10.7877	10.4073	14.9768	10.2176	8.60723	-5.39016	-2.42684	-1.94328	-1.85611	6.44976	5.85053	8.60685	8.80874	10.0804	10.8603	10.4646	14.5001	10.1844	9.48676	-5.76601	-2.10052	-1.96947	-2.44134	6.3217	5.57255	9.16465	9.26139	9.79273	10.9765	10.2415	14.2817	10.1223	8.42904	-5.57278	-1.90209	-1.76289	-0.00142669	6.52941	5.45035	8.54377	8.74503	10.2064	10.8691	9.9026	14.9982	9.98301	9.19574	-5.44775	-1.75686	-2.18489	-1.80575	6.37401	5.95483	8.90915	8.81598	9.01157	10.4707	9.95298	14.9865	10.8055	8.58911	-5.79338	-1.93384	-1.63357	-2.49473	6.15136	5.84869	8.83477	8.41475	9.66757	11.1576	10.0917	13.4326	9.90521	7.68666	-5.88554	-1.96247	-1.44522	-1.47322	6.34786	5.72604	8.69452	8.5044	10.0182	10.9435	10.1675	14.427	10.0915	9.0769	-5.16409	-1.73626	-1.73102	-0.804168	6.33441	5.68144	9.07078	8.90512	9.79583	10.7067	10.2024	14.4083	10.0515	7.59816	-5.36328	-2.09725	-1.9708	-2.783228e+01	9.504434e+01	6.721206e+01
18960	-2.39178	6.22014	5.757	8.67958	8.44364	9.89623	10.633	9.38503	13.4135	9.71488	7.83203	-5.77003	-2.02613	-1.75372	1.77963	0.0412181	0.116874	0.0643682	0.179362	0.107285	0.0929052	0.0588822	0.0766606	0.131147	0.171557	0.176227	0.124713	0.112962	0.0335835	0.0523196	0.011763	-0.920028	6.16874	5.74825	8.91104	8.58281	9.70361	11.3358	9.05497	13.1955	10.7081	8.44634	-5.78985	-2.16074	-1.96971	-1.74186	6.11335	5.76967	8.64963	8.80426	9.92376	10.8931	9.73504	13.3419	10.1308	7.05643	-5.58872	-2.14748	-1.86601	-2.42673	6.1477	5.71801	8.95539	8.69587	9.313	10.7854	9.22604	13.2681	9.4706	7.67729	-5.44214	-2.25479	-1.25885	-0.0466279	6.41379	5.46285	8.86474	9.07586	9.94536	10.4161	9.44432	13.1875	9.56814	7.60966	-5.79594	-1.78668	-2.02833	-2.38674	6.08605	5.63764	8.70361	8.64181	10.12	11.228	9.57299	13.4085	9.04299	8.48771	-5.45854	-2.04255	-1.64267	-1.94437	6.21769	5.77754	8.8766	8.80416	9.3906	10.5073	9.58149	13.1676	9.24415	7.65757	-5.81903	-1.95175	-1.67667	-1.9223	6.16418	5.41016	8.43896	8.44301	9.99044	10.3698	9.42304	13.4363	9.44687	7.90826	-5.52766	-1.67791	-1.90141	-0.611437	6.24251	5.91903	8.69213	8.50941	9.4669	10.7441	9.00529	13.9671	9.58647	7.22861	-5.42861	-2.10864	-1.89568	-2.434653e+01	9.412047e+01	6.977394e+01
19040	-1.39652	6.51153	5.66311	9.35917	8.294	9.6662	10.8459	10.032	13.9725	9.04485	8.52827	-5.33081	-1.83627	-1.96451	1.06776	0.0833468	0.0601431	0.248835	0.265318	0.127932	0.385233	0.134156	0.205703	0.0733916	0.102878	0.09732	0.0926098	0.149397	0.042702	0.027725	0.0166324	-1.18666	6.42277	5.75762	8.82747	8.74395	8.96705	9.75549	9.55178	14.6356	9.24034	8.90108	-5.79759	-2.03008	-2.15939	-1.26427	6.03518	5.46685	8.94073	9.09938	9.87206	10.9064	9.94127	14.5359	8.6723	8.73229	-5.51733	-2.04992	-1.9343	-2.29169	6.10853	5.45309	8.47597	8.43229	9.1413	10.4569	10.0681	14.3761	9.11744	8.36966	-5.23805	-1.99835	-1.46559	-0.0490179	6.64681	5.58122	8.35964	8.51483	9.63226	10.4793	9.83284	13.968	9.30352	8.87376	-5.27402	-1.84174	-2.02853	-2.26981	6.4046	5.77525	8.56179	8.53835	9.27634	11.0863	10.342	14.5356	8.40468	8.62973	-4.85335	-1.82872	-1.75871	-2.13476	6.41999	5.71435	9.0958	8.90362	9.67305	11.1495	10.0432	13.5277	9.29146	8.93379	-5.11453	-1.97163	-1.79268	-1.87966	6.29452	5.60355	8.3102	8.16399	10.3913	11.1039	10.2742	13.7153	8.77574	8.49218	-5.19642	-1.68017	-1.68638	-0.832651	6.39422	5.58676	8.76039	8.45718	10.2642	11.6117	9.61179	13.8397	9.12432	8.02527	-5.4645	-2.07417	-1.91936	-3.633249e+01	7.879374e+01	4.246125e+01
19120	-2.05914	6.62792	5.79577	8.66899	8.71239	10.0781	10.8868	10.0211	14.3787	9.98885	9.33855	-5.48782	-2.05281	-2.00848	1.66028	0.165798	0.0913049	0.108653	0.0824041	0.322815	0.060651	0.144901	0.11642	0.123922	0.837149	0.116756	0.0511223	0.0687742	0.0250812	0.0377818	0.012028	-0.942006	6.02834	5.63744	9.0124	8.83778	9.7652	10.8281	9.75316	14.19	9.47954	8.31357	-5.68269	-2.17618	-2.03958	-2.04934	6.7022	6.0078	9.1418	9.32764	9.98101	10.9865	10.2127	14.1061	10.4801	8.94522	-5.30974	-2.11881	-2.04426	-2.23376	6.31261	5.52993	8.82494	8.68833	9.07533	10.6675	9.82669	14.4323	10.6222	10.5535	-5.22647	-1.97277	-1.60033	-0.00293594	6.74077	5.72513	8.57871	8.77986	10.4688	11.0176	9.92547	13.9444	9.72753	8.77077	-5.44715	-1.77211	-2.08258	-1.8357	6.6278	6.06982	8.82583	8.79116	8.76668	10.5712	9.05381	14.0949	10.2283	10.2961	-5.49943	-2.00938	-1.79163	-2.40788	6.83075	5.89355	9.12385	9.03371	9.9885	10.906	10.1205	14.6026	10.2945	10.5613	-5.49932	-1.78177	-1.92346	-1.51786	5.97808	5.34042	8.53979	8.46514	9.87764	10.5597	9.74096	14.1921	9.93082	9.6423	-5.48155	-1.6309	-1.81902	-1.18297	6.33562	5.45989	9.08766	9.08289	10.3572	10.8104	9.92728	14.608	10.1588	7.46779	-5.44353	-2.04608	-2.28228	-3.572519e+01	1.055893e+02	6.986410e+01
19200	-2.2283	6.40563	5.732	9.0244	8.83803	9.9504	11.0527	9.9911	14.3394	10.048	9.94651	-5.07637	-1.8018	-1.63505	1.15792	0.0808596	0.175373	0.120551	0.0764586	0.145945	0.230523	0.126696	0.0534903	0.139858	0.262897	0.0894242	0.187494	0.0950727	0.0250209	0.0481017	0.0140157	-0.691175	5.89237	5.52052	9.11969	8.83276	9.55474	10.8406	9.63771	14.1342	9.42241	10.0216	-5.08632	-2.41409	-1.90297	-1.36802	6.66507	6.06212	9.20677	9.2676	9.83573	10.9415	9.63636	14.2053	9.61961	9.7453	-5.59757	-2.2355	-1.89073	-1.73119	6.27493	5.66844	8.79482	8.62536	10.1429	12.1041	9.91424	14.1642	9.774	11.3817	-5.44382	-2.08999	-1.3867	-0.00375931	6.80849	5.80368	8.65212	8.65165	10.239	11.5428	9.91475	14.5961	9.84892	9.5079	-4.71415	-1.99863	-1.92775	-2.33895	6.41229	5.81809	9.08718	9.14204	9.61043	10.8979	9.95443	14.2873	10.0031	10.1299	-5.2353	-1.87101	-1.81412	-1.95041	6.6391	5.82949	9.19568	9.11887	9.28856	10.566	9.27547	14.0019	9.89605	9.52757	-5.05298	-1.77786	-1.90365	-1.87441	6.43816	5.52916	8.55944	8.5865	10.4046	11.1111	9.74868	14.4744	9.83187	10.7538	-5.26406	-1.57367	-1.98545	-1.61409	6.11044	5.0896	8.93695	8.90428	10.1532	10.4254	10.1434	14.8273	9.93651	10.2318	-5.07263	-1.93568	-2.24008	-3.555083e+01	9.390177e+01	5.835094e+01
19280	-1.68002	6.48667	5.52585	9.36038	8.98173	10.3817	11.0061	9.84374	14.3498	11.055	8.73954	-5.37296	-2.0616	-1.85776	0.489492	0.0610129	0.107848	0.103849	0.0489719	0.195968	0.262536	0.0392013	0.0528459	0.329144	0.518678	0.226495	0.0713854	0.16827	0.0372334	0.0396391	0.0143145	-0.997357	6.1065	5.76078	9.12119	8.97381	10.1697	11.296	9.64943	14.3295	11.3507	7.51123	-5.539	-2.23419	-2.09882	-1.86213	6.75596	6.10659	8.92802	9.12504	10.2257	10.859	9.72128	14.2673	10.6263	10.034	-5.38449	-2.05393	-1.95771	-2.15621	6.06015	5.37324	8.82716	8.68447	9.49828	11.0898	10.2275	14.5551	10.9001	9.40652	-5.29878	-2.24427	-1.45494	-0.0147728	6.76242	5.71899	9.02985	9.25565	9.56973	10.4096	10.1631	14.8412	11.3947	8.61967	-5.61451	-1.63975	-2.11468	-2.18021	6.67347	6.10687	9.26221	9.32004	10.3261	11.2966	9.74647	14.4452	11.9511	9.97222	-5.41495	-1.90396	-1.77624	-1.98369	6.72521	6.01068	9.27086	9.17519	9.82093	10.8325	9.74573	14.4983	11.5601	9.72535	-5.71352	-1.82714	-1.80163	-1.63024	6.42055	5.55307	8.73627	8.71391	10.4508	10.9561	10.0132	14.3514	11.9551	8.78212	-5.39369	-1.64851	-1.89492	-0.767121	6.36264	5.36269	9.16207	9.00365	9.6636	10.5391	10.0658	14.3872	10.9495	9.03574	-5.70832	-2.03913	-2.14058	-3.737321e+01	1.013175e+02	6.394430e+01
19360	-1.74707	6.32006	5.90832	9.0347	8.95829	9.85932	10.9185	10.2548	14.5091	10.9523	7.93786	-5.96118	-2.02037	-1.98103	0.555005	0.140145	0.122827	0.10189	0.0699829	0.0491682	0.137893	0.659267	0.103273	0.237045	0.101559	0.0964854	0.069272	0.0505982	0.0290627	0.0399271	0.0130574	-0.731378	6.24419	5.87958	9.24344	9.0707	9.75079	10.9122	9.35606	14.5288	10.7291	7.83969	-5.97126	-2.43299	-2.01737	-1.36794	6.85466	6.31293	8.9863	9.17846	9.68411	10.6714	9.92454	14.1628	10.9946	8.01446	-5.78524	-2.13231	-1.94636	-2.05998	6.48107	5.90384	8.85996	8.68883	9.82159	11.5113	9.91945	14.6018	11.1845	7.87721	-5.82827	-1.98255	-1.48584	-0.017665	6.87009	5.81566	8.84737	9.06805	9.99971	10.731	9.71342	14.1717	11.6254	8.35938	-5.89684	-1.72024	-2.10016	-2.26085	6.51136	6.10233	9.35481	9.31246	10.1068	11.2031	9.49487	14.7284	10.6094	8.07934	-5.77778	-1.94295	-1.65926	-2.04419	6.69544	6.12008	9.30522	9.10966	9.83451	10.9154	9.44662	14.1063	10.4147	7.90957	-5.88014	-2.00833	-1.6634	-1.74159	6.31348	5.56603	8.7075	8.65173	9.63708	10.2699	10.1384	14.6281	10.5952	8.19309	-5.31601	-1.63068	-1.87858	-2.05303	6.54958	5.47584	9.16051	9.18102	9.89809	10.2133	8.97519	14.208	10.9214	8.07259	-5.86354	-1.92845	-2.42455	-1.483182e+01	1.077625e+02	9.293066e+01
19440	-2.03073	6.59887	5.62991	9.14996	9.18104	9.99409	10.904	10.1287	14.9762	11.6538	8.65317	-5.41278	-1.86552	-2.05684	1.48998	0.244081	0.128004	0.0477896	0.091971	0.101022	0.0462463	0.0847806	0.0852169	0.162196	0.34256	0.362362	0.0432815	0.0590502	0.0268965	0.0458001	0.0105251	-0.970743	6.30785	5.74895	9.14214	8.92943	10.1015	10.9966	9.81807	14.8314	11.5116	9.1866	-5.40797	-2.22336	-2.05318	-2.12646	7.09634	6.34111	8.98921	9.05182	9.822	10.9917	10.1634	14.9567	11.6778	9.00167	-4.55351	-1.88604	-2.07409	-1.93602	6.73438	5.9984	9.06866	9.0209	9.68665	11.1427	10.1294	14.6795	11.7206	8.20697	-5.13479	-1.82471	-1.63947	-0.040632	6.81262	5.80033	9.38632	9.62891	9.9933	10.4963	10.231	14.8697	11.7439	8.9235	-4.9101	-1.64714	-2.16106	-2.39396	6.63901	5.90106	9.32104	9.29511	9.6868	10.9126	10.1556	14.9048	11.7313	9.21624	-4.82191	-1.85492	-1.91934	-1.66353	6.49751	5.75937	9.18939	9.23058	10.1418	10.9842	10.3658	14.6395	11.9905	8.27291	-5.7769	-1.90538	-1.90537	-2.3866	6.462	5.78696	8.72435	8.7278	10.421	10.6448	10.2638	14.5828	11.4849	7.32504	-5.02522	-1.60004	-1.88159	-1.17872	6.37233	5.30567	9.27041	9.29642	10.4992	10.8747	10.042	14.77	10.8864	7.91057	-5.70453	-1.98881	-2.44742	-1.667538e+01	9.701233e+01	8.033695e+01
