iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
19360	-0.376158	6.37113	5.064	8.22414	8.06627	9.90614	10.3687	10.1478	13.2829	9.09051	8.5879	-3.9216	-1.90776	-2.07909	2.81857	-0.176215	-1.21928	-0.0524037	0.0532847	0.223612	0.141757	0.146875	0.218251	0.0925007	0.0691435	0.0570629	0.354308	0.1171	0.0834134	0.307837	0.0610206	0.0713975	0.0654138	0.606236	0.115967	0.869103	0.0945893	0.108752	0.0170944	0.0204051	0.010982	-0.0618289	6.2309	5.16448	8.09934	7.60921	10.1552	10.6839	10.0207	12.9649	8.95677	8.86788	-3.86516	-1.6494	-1.80631	3.08735	-0.643606	-1.04774	0.276309	0.000765199	-0.584334	6.44083	5.27036	8.78029	8.45673	9.68032	9.83262	9.58502	13.025	9.11951	8.32985	-3.91067	-1.75476	-1.92992	2.3454	-0.366276	-1.52719	0.338252	0.323786	-0.785403	6.6995	4.96931	8.72004	8.02284	10.0859	10.5595	10.1363	13.0538	9.43921	9.1447	-3.97411	-1.50745	-1.73576	2.01885	-0.406358	-0.86333	0.520918	0.0511309	-0.0502237	6.39033	5.04543	8.25571	7.86043	9.95539	10.6732	9.94617	13.0921	9.4438	8.73664	-4.20729	-1.91821	-1.97674	3.59038	-0.019304	-0.710764	0.202924	0.195592	-0.793299	5.88796	5.45454	8.19084	8.09318	9.53334	10.5995	9.63256	13.3185	9.34669	7.95725	-4.1105	-1.93297	-1.66092	2.51686	-0.263183	-1.20821	-0.276916	0.14785	-0.674907	6.89537	5.90955	7.99373	8.10747	9.91754	10.4452	9.49458	13.1595	8.8614	9.41267	-3.95721	-1.48818	-1.92974	2.69146	-0.393551	-0.116465	-0.18569	-0.0652672	-0.992045	6.34864	5.0502	9.06862	8.2998	9.5925	10.0363	10.3759	13.6274	8.91756	8.59722	-4.02338	-1.53635	-1.68156	2.7345	-0.270227	-0.0618944	0.487173	-0.0593261	-0.586614	5.75835	4.94483	8.68934	8.39639	10.0014	10.2607	10.314	13.2459	9.12193	9.29949	-3.60012	-2.03581	-2.05935	2.62156	-0.272999	-0.994366	0.0825643	0.321803	-2.864412e+01	1.598141e+02	1.311700e+02
19520	-0.676546	6.20553	5.16133	8.64517	8.3259	9.72623	10.0969	9.82139	12.3991	8.64421	9.19659	-5.7933	-1.60348	-1.68298	3.20606	-0.0993032	-1.08839	0.144435	0.132459	0.13625	0.118521	0.0610827	0.160917	0.330184	0.0706323	0.136452	0.252066	0.228559	0.56566	0.225962	0.142622	0.0585202	0.0771828	0.534363	0.0776829	0.134958	0.0630602	0.330081	0.0255413	0.0181671	0.0119264	-0.496913	6.34796	5.17254	8.46051	7.93592	9.39163	9.8727	9.90237	12.7277	9.80056	8.50516	-5.80861	-1.53181	-1.81323	3.778	-0.659974	-1.04298	0.414072	0.162444	-0.25729	6.4823	5.11855	8.4227	8.41747	9.92405	10.6781	9.36687	12.544	7.45812	9.09378	-5.23617	-1.66531	-2.03742	2.18967	-0.324423	-0.735478	0.541777	0.331152	-0.702995	6.51562	5.02224	8.67169	8.24591	10.0321	10.692	9.0284	12.113	8.92984	9.2192	-5.56938	-1.34176	-1.58971	2.35479	-0.51714	-0.709787	0.406589	0.328477	-0.00635966	6.15633	4.80206	8.25317	8.26611	9.87101	10.6249	9.25529	13.6763	6.92071	8.28534	-5.6813	-1.78811	-1.95149	3.7153	-0.0820511	-0.312777	0.202716	0.240108	-0.840257	6.20059	5.31275	8.33813	8.1798	9.37395	10.2396	9.52014	13.2998	8.84292	9.20118	-5.57704	-1.54587	-1.66052	2.70713	-0.375563	-1.25699	0.188937	0.143013	-0.709282	6.22164	5.12545	8.2072	7.91236	10.0816	10.2913	9.35212	11.4361	9.21867	9.68043	-5.46827	-1.55738	-1.73843	2.26426	-0.40659	-1.3591	0.239119	0.304201	-0.8787	5.95582	5.0307	9.13943	8.36056	9.56359	9.80092	9.09905	12.3206	9.90317	9.21567	-5.54934	-1.66298	-1.5102	2.25581	-0.193833	-0.597825	0.386847	-0.0889815	-0.8798	6.55242	5.13851	8.39053	8.02638	9.56957	10.1074	9.59185	12.5495	9.26679	9.4444	-5.45784	-1.80559	-2.02144	3.43099	-0.250777	-0.604068	0.287021	0.229222	-4.461932e+01	1.528052e+02	1.081859e+02
19680	-0.676006	6.37209	5.13062	8.14037	7.82305	9.70678	9.88574	10.0272	13.5172	8.8982	12.2622	-5.63845	-1.71713	-1.68207	2.78343	-0.483559	-1.20317	0.319588	0.118921	0.163302	0.163232	0.125974	0.106949	0.0890549	0.379213	0.114354	0.251774	0.0688311	1.15768	0.112578	0.135989	0.0836113	0.102503	0.191045	0.237589	0.404148	0.0770483	0.25011	0.0140039	0.0233269	0.010241	-0.185789	6.0094	4.66895	8.05361	7.54182	9.11643	9.62419	10.3024	13.4891	8.07092	12.2331	-5.90207	-1.51264	-1.87898	3.43252	-0.647892	-0.824447	0.560548	0.231039	-0.339545	6.22009	4.9868	8.02654	8.22793	9.26867	9.54483	10.4256	13.3652	7.86586	11.6814	-5.27543	-1.59673	-1.99465	2.32521	-0.473302	-1.60292	0.284719	0.364663	-0.573608	6.50775	5.01462	8.34415	7.98794	9.06259	9.91828	10.4415	13.7914	8.50396	11.9909	-5.80327	-1.65114	-1.6617	2.30644	-0.50443	-0.773051	0.173022	0.527669	-0.0242224	6.71336	5.28971	8.58301	8.12121	8.6408	9.71404	10.0266	13.3867	7.62497	12.6884	-5.54897	-1.74921	-1.86967	3.6392	-0.0242019	-0.456153	0.372847	0.180631	-1.11686	6.21063	5.39759	8.20327	7.92999	8.6685	9.86208	9.16849	13.3571	9.06254	11.8453	-5.60586	-1.83337	-1.57977	2.9977	-0.308997	0.0181837	0.129341	-0.0607051	-0.829317	5.74499	5.16115	8.13317	8.09045	8.77793	10.0062	9.70438	13.1444	9.02833	11.8317	-5.39866	-1.99704	-1.79757	2.59269	-0.135499	-0.702604	-0.295085	-0.231604	-1.64252	6.13759	4.80633	8.89547	8.07247	9.81158	9.6697	10.4768	13.5362	9.20717	12.3125	-5.64653	-1.46783	-1.60897	2.9522	-0.278093	-1.35541	0.58081	0.13918	-0.744511	5.83932	5.0425	8.40134	8.00941	9.01644	9.85123	10.1006	13.3092	8.84272	12.4799	-5.73619	-1.99182	-1.86005	3.0409	-0.169825	-1.6897	0.298214	0.336851	-4.254442e+01	1.574423e+02	1.148979e+02
19840	-0.200952	6.23962	4.95566	8.46438	8.25248	9.908	10.3259	10.2552	13.8665	10.4309	12.7841	-5.52371	-1.47001	-1.83823	2.46457	-0.378572	-1.41747	0.326388	0.142023	0.273828	0.0822729	0.150539	0.0876979	0.117604	0.0757809	0.166277	1.39553	0.450961	0.415382	0.163735	0.478609	0.0895944	0.124546	0.234241	0.058823	0.134677	0.0934101	0.0752297	0.0181732	0.0154221	0.0110553	-0.110682	6.1119	4.93626	8.31639	7.99949	9.82575	9.95344	9.43772	13.6858	11.1512	12.9256	-4.37933	-1.42503	-1.83193	3.27789	-0.778925	-0.977308	0.441407	0.385536	-0.0820564	6.50256	5.17924	8.15086	8.02623	10.4105	10.5159	9.04347	12.9569	9.39625	12.7958	-4.69594	-1.63491	-2.0432	1.81686	-0.41	-1.48009	0.314289	-0.166404	-0.619342	6.62181	4.73896	8.70134	8.2365	10.0869	10.2103	10.2611	13.984	11.2581	12.8187	-5.75641	-1.41619	-1.8639	1.82643	-0.547204	-1.57217	0.278316	0.501214	-0.0119552	6.48467	5.23477	8.5951	8.43018	10.3237	11.2044	9.73542	14.2324	10.834	12.8655	-3.56265	-1.90937	-2.15501	3.64806	-0.00569529	-0.995726	-0.00295483	0.175423	-0.603746	6.22191	5.18189	8.5703	8.09154	9.66406	10.6919	9.45639	13.4747	9.78232	12.388	-5.80226	-1.68538	-1.65954	2.31748	-0.296196	-1.46813	0.382495	0.0965847	-0.977424	6.04778	5.03523	8.60461	7.91897	10.0211	10.4491	10.2436	13.1914	11.0358	12.8996	-5.36416	-1.75416	-1.65659	2.40455	-0.233066	-1.50248	0.3584	-0.0520758	-0.972854	5.9305	5.01897	8.55038	8.15776	9.50175	9.96471	10.4654	14.2858	11.3156	12.916	-4.95702	-1.61838	-1.66429	3.03601	-0.197457	-1.6034	0.15665	0.265049	-0.26159	6.19297	4.8387	8.16085	7.95135	10.1718	10.084	8.98672	14.8929	10.1438	12.4478	-5.69784	-1.62388	-2.18805	2.44443	-0.393761	-1.46181	0.272258	0.238534	-3.948528e+01	1.704257e+02	1.309404e+02
20000	-0.710687	6.4215	5.13878	8.58291	7.88951	9.87586	10.4433	10.0779	13.841	12.6887	12.01	-5.53186	-1.69553	-1.83033	2.94803	-0.290742	-0.398196	0.491178	0.0625169	0.152574	0.106187	0.118857	0.101019	0.0663059	0.097174	0.0970671	1.01698	0.210263	0.101662	0.0659637	0.14194	0.052421	0.100623	0.285391	0.0776805	0.0510717	0.125235	0.0790892	0.013617	0.0241158	0.010973	-0.255145	6.36579	5.19636	8.57212	7.78356	10.3221	11.0143	9.45962	13.9885	12.9888	11.6916	-5.43855	-1.77602	-1.56965	3.61649	-0.61885	-0.560654	0.612901	0.222156	-0.932432	6.41501	5.18016	8.78564	8.46565	9.80092	10.3808	10.0713	13.5063	12.3428	11.9764	-5.41005	-1.70926	-1.83265	3.3026	-0.385173	-0.437653	0.494535	0.434607	-0.677389	6.2971	4.71459	9.20067	8.09003	9.3936	10.5736	10.5362	13.8376	12.7783	12.2343	-5.13189	-2.07018	-1.40792	2.12365	-0.417939	-0.474139	0.527385	0.388298	-0.0343344	6.37209	5.04245	8.71574	8.10313	9.93071	10.8785	10.1965	13.2819	12.4942	12.1323	-5.32521	-1.88374	-1.79931	3.65578	-0.0350713	-0.398435	0.309158	0.191673	-0.56595	6.25902	5.21878	8.37323	7.68713	9.23931	10.4287	10.3187	13.8357	12.508	12.0795	-4.54684	-1.82359	-1.58295	2.29406	-0.295615	-0.321448	0.421459	-0.262149	-0.850693	6.1361	4.95097	8.51889	7.77318	9.97066	10.4364	9.92221	14.1934	12.4199	12.4398	-5.25654	-1.66432	-1.64894	2.55844	-0.296672	-0.567513	0.549049	0.150383	-1.0092	5.97455	4.96081	8.48124	7.63774	9.95889	10.1105	10.5214	14.0045	12.4939	12.0602	-5.35085	-1.70075	-1.55745	2.64574	-0.202297	-0.517938	0.470329	0.0925308	-1.03684	6.3128	5.13293	8.61336	7.85503	9.81596	10.4774	9.51866	13.1853	12.4203	11.7587	-4.85606	-1.89641	-1.94853	3.30124	-0.196581	-0.144606	0.467772	0.173992	-2.829806e+00	1.613529e+02	1.585230e+02
20160	-0.945891	6.35463	5.19477	8.35963	7.93972	10.0769	10.6751	10.2155	14.3992	12.3043	10.9421	-5.8305	-1.7045	-1.9382	2.64467	-0.2118	-0.478641	0.563617	-0.0371612	0.376056	0.0872797	0.0536045	0.0919771	0.0343768	0.0927713	0.103527	0.274665	0.201009	0.0547213	0.347717	0.120193	0.051137	0.0824011	0.330139	0.125849	0.42194	0.15894	0.0889609	0.0123667	0.0301342	0.0107331	-0.0261015	6.23326	5.2315	8.57507	8.20092	10.216	10.5527	10.5038	13.9866	12.3285	11.7152	-5.3508	-1.62493	-1.7589	3.57157	-0.659492	-0.918401	0.398845	0.168365	-0.690255	6.34734	5.01188	8.65141	8.0427	9.93788	10.7463	9.71582	14.3313	12.1773	10.8036	-5.32486	-1.87038	-1.92363	2.91072	-0.211966	-0.468	0.523365	-0.203587	-0.789145	6.5133	5.05373	8.78342	7.99874	9.64697	10.4253	9.53003	14.3355	12.1998	11.3436	-5.75826	-1.82086	-1.57945	2.34251	-0.283032	-0.219658	0.353352	-0.232562	-0.00279492	6.44996	5.18922	8.4648	8.05551	9.6113	10.817	10.1091	13.6772	12.5123	11.6205	-5.53268	-1.99577	-1.89545	3.77633	-0.020025	-1.15934	0.131972	0.216649	-0.722406	5.92389	5.15691	8.39033	7.76936	9.66891	10.7232	10.1693	14.2887	12.2217	10.6043	-5.43304	-1.74891	-1.42038	2.70288	-0.286386	-1.05311	0.357408	0.0388781	-1.37783	6.28356	5.18893	8.38429	7.87789	9.97957	10.4246	10.1497	14.9459	12.3373	12.1311	-5.78336	-1.612	-1.7732	2.58232	-0.187318	-0.065311	0.177447	-0.30121	-1.0047	6.16651	5.10247	8.64693	8.007	10.1984	10.7011	10.2199	14.7924	12.0282	11.2184	-5.64809	-1.75481	-1.75721	2.76142	-0.0521944	-0.812083	0.237231	0.0107341	-0.796224	6.08672	5.07349	8.302	7.75593	10.0783	10.3763	10.1797	14.9293	12.705	10.8055	-5.5733	-1.73083	-1.81335	3.69237	-0.364397	-1.30795	0.444886	0.48444	-9.405735e+00	1.423724e+02	1.329667e+02
20320	-0.692081	6.30859	5.19589	8.18512	7.98247	9.88221	10.442	10.0533	14.8293	12.897	10.8673	-4.90431	-1.89513	-1.76977	2.67246	-0.265235	-0.366042	0.253444	0.0486439	0.179043	0.0845168	0.0877623	0.345923	0.147787	0.355622	0.177399	0.336223	2.08438	0.147468	0.514127	0.391194	0.0616854	0.113642	0.435061	0.0828693	0.0700618	0.111408	0.105983	0.0161401	0.0231659	0.0123885	-0.671719	5.94528	4.7363	8.46549	7.96576	9.71487	9.85384	9.82783	13.8386	12.844	10.6433	-4.7856	-1.63168	-1.94089	3.66774	-0.604516	-0.609133	0.470094	0.433514	-0.484284	6.63143	5.31412	8.51678	8.25471	9.90899	10.0998	10.3773	13.978	12.5072	11.9158	-4.8789	-1.70967	-2.02642	2.52269	-0.328352	-0.504141	0.397323	-0.208601	-0.866388	6.6759	5.09595	8.27329	7.79669	9.95851	10.2731	10.3485	12.7941	11.9244	12.0484	-5.72244	-1.60309	-1.69143	2.14106	-0.41085	-0.592091	0.360037	0.073346	-0.00850997	6.23228	5.05995	8.61474	8.37602	10.0931	11.0749	9.60583	14.0607	12.9388	10.8662	-4.46897	-1.80965	-1.96336	3.78357	-0.0328712	-0.169585	0.0736459	0.114536	-0.893347	6.38123	5.55926	8.3347	7.75599	9.38133	10.6315	9.85698	12.825	12.3755	10.4133	-5.3284	-1.94507	-1.39416	2.91533	-0.290462	-0.0232757	0.347556	0.202566	-0.447026	6.27785	5.15401	8.05989	7.54926	9.75438	10.8768	9.69807	14.2535	12.6354	11.8186	-3.98985	-1.7921	-1.83456	2.22763	-0.226683	-0.268894	0.170687	-0.170039	-0.857762	6.16272	5.08153	8.85112	7.69612	9.38229	10.2835	9.80133	13.6746	12.833	10.9768	-3.97546	-1.89006	-1.48983	2.73114	-0.13122	0.0379782	0.558126	-0.220234	-0.756912	6.23875	5.12625	8.50901	8.04109	9.33091	9.96954	10.5288	13.8492	12.9781	10.1963	-5.10138	-1.87564	-1.78449	3.77454	-0.335705	-0.38534	0.238985	0.511004	-4.521189e+01	1.563908e+02	1.111789e+02
20480	-0.0616766	6.11965	4.9903	8.26412	7.8549	9.82216	10.8222	9.80474	13.2748	11.2486	9.14274	-5.55496	-1.75898	-1.65606	2.54712	-0.315447	-0.602821	0.532982	0.132886	0.252539	0.101421	0.0781677	0.144684	0.0507827	0.063694	0.225923	0.655471	0.0752037	0.197231	0.0820433	0.231682	0.0401825	0.048124	0.923862	0.213574	0.129878	0.049263	0.0729365	0.0173564	0.0219653	0.014843	-0.192561	6.03448	5.25058	8.03659	7.76916	10.0505	10.6164	9.04558	12.6733	11.2018	9.07509	-5.57382	-1.51658	-1.55207	3.73421	-0.721301	-0.401103	0.308004	0.351008	-0.552033	6.02925	5.09881	7.97761	7.64281	10.0334	10.5096	9.1047	12.9897	10.9271	8.66701	-5.52892	-1.84732	-1.83031	2.28902	-0.261282	-0.525732	0.300883	-0.0884954	-0.814258	6.35085	4.7239	8.44685	7.63417	10.0445	10.3698	10.4543	13.3477	11.7111	9.53378	-5.50347	-1.77234	-1.70612	1.90405	-0.417541	-0.656343	0.517618	-0.0370683	-0.0264642	6.18986	4.73442	8.69415	7.94347	9.72078	10.9219	10.2557	13.2759	10.9458	9.46718	-5.89578	-1.93411	-1.78408	3.67508	-0.0442524	-0.199982	0.479383	0.201469	-0.89978	6.49203	5.34941	8.47626	7.64593	9.95955	10.991	9.26957	13.2267	11.2568	9.1361	-5.40215	-1.8205	-1.56395	2.67516	-0.280245	-1.12102	0.606543	0.253692	-0.477665	6.27508	5.43766	8.54227	8.14055	9.96103	11.4356	10.4356	13.0146	11.683	9.07192	-5.32745	-1.6773	-1.57606	2.55725	-0.297289	-0.536599	0.0817248	-0.236288	-0.58884	5.70892	5.04326	8.62252	7.89254	9.99707	10.9035	9.13164	13.4359	11.2271	9.32033	-5.07128	-1.93972	-1.62558	2.50856	-0.0318274	-1.13728	0.124887	-0.158006	-0.712194	5.91268	5.04338	8.90904	8.08882	9.85635	10.315	10.4064	13.7565	10.8671	8.97657	-5.72047	-1.79658	-1.60545	3.31946	-0.373381	-0.495716	0.620628	0.289805	-1.665787e+01	1.558617e+02	1.392038e+02
20640	-0.712536	6.34043	4.9252	7.94566	7.50924	10.2533	10.6579	10.029	13.3426	10.7309	8.46159	-5.24406	-1.75136	-1.77618	2.86208	-0.201462	-0.735228	0.550612	0.128372	0.257159	0.0630032	0.121128	0.153976	0.120839	0.11537	0.0993077	0.339664	0.261969	0.263754	0.10193	0.112419	0.0418725	0.0615583	0.370755	0.124594	0.220564	0.0625592	0.297746	0.0140163	0.0142943	0.0102563	-0.192745	5.7411	4.99588	7.98967	7.74806	10.3358	11.0054	9.98302	12.2548	11.3002	8.51941	-4.91913	-1.51656	-1.5964	3.61207	-0.793143	-0.890438	0.233135	0.597171	-0.406078	6.3075	4.96453	8.03413	7.74909	10.1496	10.2181	9.77085	13.2327	11.0397	8.83787	-5.21703	-1.68192	-1.95149	2.42344	-0.3978	-1.05254	0.532517	0.205293	-0.612837	6.0524	4.57079	8.18723	7.7522	9.93592	10.6384	9.92032	13.8584	10.8715	8.6026	-5.12969	-1.41037	-1.57156	2.36604	-0.548235	-0.827359	0.358019	0.0634152	-0.0137998	6.61998	5.06968	8.41313	7.80619	9.68101	10.6807	10.1386	13.2428	10.5207	8.6293	-5.16187	-1.86098	-1.91018	3.74125	-0.0479245	-0.714384	0.527565	0.376888	-0.691589	6.36136	5.29972	8.32591	7.46701	10.1288	10.7878	10.1216	13.4301	11.0686	8.25251	-5.75284	-1.91507	-1.66617	1.8287	-0.184618	-0.642964	0.571276	-0.361885	-0.915629	6.50805	5.16831	8.78644	7.86681	10.0649	10.6106	9.97731	12.2724	11.0538	8.91905	-5.29181	-1.80963	-1.67409	2.22021	-0.245046	-1.29169	0.576026	-0.0306468	-1.22881	6.31547	5.20253	8.49599	7.67484	10.4193	10.7593	10.2217	12.3762	10.7221	8.73256	-4.87534	-1.85668	-1.78708	2.52122	-0.0341079	-0.524354	0.306046	-0.405447	-0.355724	6.03332	4.93022	8.26714	7.77454	10.1743	10.3226	9.43726	12.7938	10.9327	8.52387	-5.47123	-1.73825	-1.99871	2.75446	-0.370361	-0.870675	0.473609	0.555371	-2.014514e+01	1.618497e+02	1.417046e+02
20800	-0.624267	6.78026	5.27755	8.12365	7.46332	10.2322	10.5886	10.2681	13.9135	9.87932	8.49396	-4.87635	-1.8964	-1.78407	3.35497	-0.08075	-0.229648	0.526366	-0.0338268	0.693683	0.201942	0.0479702	0.172699	0.333595	0.333754	0.168272	0.172043	0.256343	0.14227	0.310074	0.0668998	0.145907	0.0669151	1.11999	0.313682	0.136989	0.0589824	0.116914	0.0183253	0.0187389	0.0118472	-0.515284	6.38308	5.36528	7.86739	7.43497	10.1511	10.4854	10.374	13.9399	10.2937	8.94559	-4.86094	-1.77319	-1.75204	3.73824	-0.644349	0.114545	0.260369	-0.055878	-0.709329	6.75125	5.35522	7.94224	7.52031	10.3076	 10.6	10.0737	13.5215	9.97916	8.35705	-4.99764	-1.67291	-1.94493	2.63236	-0.366216	0.127796	0.579359	-0.0856191	-0.445882	6.67201	4.8488	7.90645	7.2256	9.55847	10.1165	10.5158	13.9233	10.0575	8.20915	-4.9183	-1.48069	-1.65263	1.83464	-0.468325	-1.01628	0.484176	-0.242366	-0.0629317	6.82198	5.26648	8.29593	7.69236	9.72063	10.8015	9.71745	13.2577	9.80956	8.46575	-4.79274	-1.91587	-2.03338	3.73442	-0.00711161	-0.10052	0.401193	0.109742	-0.680878	6.57553	5.37545	8.01923	7.37467	9.48306	10.55	9.77202	14.3103	10.6028	8.50246	-4.73903	-1.6335	-1.58609	2.65799	-0.33603	-0.396587	0.615872	0.119441	-0.94293	6.68219	5.43796	8.58442	7.70042	10.0867	10.9571	9.90281	14.0109	9.94097	8.64447	-4.70639	-1.78395	-1.61494	2.84618	-0.238461	0.133466	0.617183	-0.31157	-1.23488	6.67375	5.34029	8.02934	7.18435	10.169	10.4807	10.2983	14.6527	10.2831	8.79114	-5.08024	-1.78569	-1.8502	2.46092	-0.0183761	-0.265923	0.413263	-0.575308	-0.360805	6.67537	5.40282	8.28066	7.50426	10.0199	10.5003	10.3065	13.3733	9.95134	8.08169	-4.67076	-1.88238	-1.87499	2.49728	-0.283945	-0.177841	0.411311	0.075672	-2.675424e+01	1.624139e+02	1.356597e+02
